Vv_m2,2000,1000,VIT_04s0069g01120
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
85,VIT_03s0017g01490,1612,0.7829,Berberine bridge enzyme,E1_21_3_3,,vv10950Alkaloid_biosynthesis_I,
86,VIT_12s0028g03960,1611,0.7801,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
87,VIT_19s0090g00840,1601,0.7791,WRKY DNA-binding protein 6,WRKY6_2,VvWRKY55,vv60066WRKY,
88,VIT_10s0092g00510,1610,0.7767,CYP71D10p,E1_14_13_73,,vv10902Monoterpenoid_biosynthesis,
89,VIT_14s0066g02270,1599,0.7743,Endonuclease/exonuclease/phosphatase family protein,E3_1_30_x,,,
90,VIT_14s0083g00630,1589,0.7687,F-box domain containing protein,,,,
91,VIT_16s0022g00370,1587,0.7682,GDP-mannose transporter (GONST1),GONST1,,vv50122Porters_cat_7_to_17,
92,VIT_14s0068g00170,1596,0.7680,No hit,,,,
93,VIT_18s0041g00710,1582,0.7657,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,RHGT1,,vv10942Anthocyanin_biosynthesis,
94,VIT_06s0009g00480,1577,0.7652,Aluminium-tolerance ALMT1,ALMT1,,vv50125Porters_cat_66_to_94,
95,VIT_07s0104g00800,1561,0.7545,Indole-3-acetic acid-amido synthetase GH3.6,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
96,VIT_13s0073g00140,1550,0.7528,Ovate family protein 13 OFP13,OFP13_2,,vv60086OFP,
97,VIT_01s0137g00510,1553,0.7524,CYP71B10,CYP71B10,,vv10940Phenylpropanoid_biosynthesis,
98,VIT_06s0009g02910,1555,0.7465,Flavonoid 3' 5'-hydroxylase,E1_14_13_88,,vv10941Flavonoid_biosynthesis,
99,VIT_14s0030g00220,1524,0.7416,Sugar transporter ERD6-like 5,ERD6L5,,vv50121Porters_cat_1_to_6,
100,VIT_18s0122g01280,1521,0.7323,Niemann-Pick C1 protein precursor,NPC1,,vv50121Porters_cat_1_to_6,
101,VIT_03s0063g01680,1501,0.7262,CYP82C1p,,,,
102,VIT_10s0116g01880,1473,0.7154,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
103,VIT_05s0062g00820,1470,0.7143,Unknown protein,,,,
104,VIT_15s0046g00680,1467,0.7135,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
105,VIT_15s0046g00700,1478,0.7116,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
106,VIT_08s0007g05180,1465,0.7105,Unknown,,,,
107,VIT_02s0025g03320,1474,0.7100,CYP86A2,,,,
108,VIT_11s0016g03250,1466,0.7079,Lachrymatory factor synthase,,,,
109,VIT_14s0006g00570,1464,0.7069,Unknown protein,,,,
110,VIT_03s0038g01960,1454,0.7034,Proline-rich family protein,,,,
111,VIT_14s0006g02290,1458,0.7020,DREB sub A-4 of ERF/AP2 transcription factor,TINY_2,VvERF028,vv30008Ethylene_signaling,vv60003AP2_EREBP
112,VIT_00s0266g00090,1458,0.7020,ARK3 (Arabidopsis Receptor Kinase 3),,,,
113,VIT_13s0019g03180,1452,0.7008,Unknown protein,,,,
114,VIT_10s0116g01580,1443,0.6998,No hit,,,,
115,VIT_01s0011g04450,1448,0.6978,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
116,VIT_15s0046g03230,1440,0.6970,Disease resistance protein RGA4,,,,
117,VIT_10s0092g00260,1438,0.6960,Alpha-glucosidase 1 (AGLU1),E3_2_1_20,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
118,VIT_01s0127g00340,1449,0.6960,Unknown,,,,
119,VIT_11s0052g01640,1430,0.6888,flavonol 3-O-glucosyltransferase,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
120,VIT_04s0008g05440,1415,0.6859,Ethylene-responsive transcription factor SHINE 3,SHINE3_1,VvERF044,vv30008Ethylene_signaling,vv60003AP2_EREBP
121,VIT_19s0085g00480,1416,0.6854,No hit,,,,
122,VIT_07s0104g00190,1415,0.6849,7S globulin precursor  basic,,,,
123,VIT_10s0042g01010,1411,0.6840,CYP714A1,,,,
124,VIT_10s0003g01830,1412,0.6834,Aquaporin NIP1;2,NIP1_2,,vv50101Channels_and_pores,
125,VIT_17s0000g02700,1416,0.6821,Alpha-dioxygenase 2,K10529,,vv10592alpha-Linolenic_acid_metabolism,
126,VIT_01s0010g03510,1386,0.6751,Caffeoyl-CoA O-methyltransferase,E2_1_1_104,,vv10940Phenylpropanoid_biosynthesis,
127,VIT_06s0004g04410,1384,0.6725,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
128,VIT_04s0023g03710,1390,0.6715,Myb domain protein 4,MYB4_1,MYB4B,vv60044MYB,
129,VIT_06s0004g05730,1388,0.6663,Universal stress protein (USP) family protein,,,,
130,VIT_16s0050g00630,1368,0.6615,Prolyl 4-hydroxylase,E1_14_11_2,,vv10330Arginine_and_proline_metabolismis,
131,VIT_11s0016g04270,1355,0.6581,Hydrolase  alpha/beta fold,,,,
132,VIT_13s0019g02500,1350,0.6563,No hit,,,,
133,VIT_05s0077g00530,1355,0.6524,Unknown protein,,,,
134,VIT_03s0110g00100,1347,0.6501,CYP86A8,,,,
135,VIT_14s0108g00750,1337,0.6434,Zinc finger homeobox 34,ZFHB34,,vv60068Zf-HD,
136,VIT_15s0048g03000,1328,0.6397,GTPase RABA3,K07976,,,
137,VIT_02s0033g01000,1318,0.6386,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
138,VIT_13s0067g02790,1308,0.6356,Cytochrome P450  family 79  subfamily A  polypeptide 2,K12153,,vv10966Glucosinolate_biosynthesis,
139,VIT_02s0025g00340,1315,0.6350,Monodehydroascorbate reductase  chloroplast precursor,E1_6_5_4,,vv10053Ascorbate_and_aldarate_metabolism,
140,VIT_08s0007g00710,1289,0.6260,Unknown,,,,
141,VIT_18s0041g00810<br>VIT_18s0041g00910<br>VIT_00s1602g00010<br>VIT_18s0041g00920<br>VIT_18s0041g00980<br>VIT_18s0041g01000<br>VIT_00s2707g00010<br>VIT_18s0041g01080<br>VIT_18s0041g00950<br>VIT_18s0041g00830<br>VIT_18s0041g01040,1290,0.6250,
142,VIT_18s0001g13510,1285,0.6238,Hcr2-p6,,,,
143,VIT_12s0134g00670,1272,0.6154,Anthocyanin 5-aromatic acyltransferase,E2_3_1_153,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
144,VIT_09s0002g06990,1263,0.6099,Phosphatidic acid phosphatase / PAP2,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
145,VIT_19s0177g00190,1251,0.6055,No hit,,,,
146,VIT_12s0057g01450,1247,0.6036,Subtilisin protease,,,,
147,VIT_00s0225g00080,1245,0.6032,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
148,VIT_01s0011g01840,1250,0.6021,No hit,,,,
149,VIT_05s0077g01670,1235,0.5963,Major cherry allergen Pru av 1.0202,,,,
150,VIT_10s0116g01710,1228,0.5955,Galactosyltransferase family protein,E2_4_x_x,,,
151,VIT_08s0007g00590,1229,0.5943,No hit,,,,
152,VIT_14s0066g02410,1233,0.5934,Betaine-aldehyde dehydrogenase,E1_2_1_8,,vv10260Glycine_serine_and_threonine_metabolism,vv50101Channels_and_pores
153,VIT_00s0207g00130,1223,0.5905,Pathogenesis-related protein 1 precursor (PRP 1),PRP1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
154,VIT_10s0042g01020,1217,0.5891,Isochorismatase,E3_3_2_1,,vv10130Ubiquinone_biosynthesis,
155,VIT_05s0077g01650,1211,0.5876,Major allergen Pru ar 1,,,,
156,VIT_14s0068g02010,1212,0.5869,IMP dehydrogenase/GMP reductase,E1_1_1_205,,vv10230Purine_metabolism,
157,VIT_15s0046g00630,1216,0.5866,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
158,VIT_19s0090g01440,1206,0.5843,Fimbrin 2,FIMBRIN2,,vv44810Regulation_of_actin_cytoskeleton,
159,VIT_06s0004g00950,1201,0.5822,HUB2 (histone mono-ubiquitination 2),HUB2,,vv60078Other_zf-C3HC4,
160,VIT_19s0027g00740,1206,0.5815,Inhibitor of apoptosis,,,,
161,VIT_06s0061g01050,1200,0.5797,Protein kinase SRPK1,,,,
162,VIT_18s0086g00220,1203,0.5792,Lipase GDSL,,,,
163,VIT_11s0016g03500,1191,0.5765,Unknown protein,,,,
164,VIT_07s0205g00180,1189,0.5761,Basic helix-loop-helix (bHLH) family,BHLHDOM_30,,vv60011BHLH,
165,VIT_07s0095g00790,1188,0.5739,Homeodomain GLABROUS12,HDG12_1,,vv60034HB,
166,VIT_13s0067g01410,1195,0.5734,Anthranilate N-hydroxycinnamoyl/benzoyltransferase,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
167,VIT_01s0010g01870,1185,0.5711,Salicylic acid-induced fragment 1 protein,,,,
168,VIT_04s0008g01850,1179,0.5696,Trihelix DNA-binding protein (GT2),GT2_2,,vv60062Trihelix,
169,VIT_10s0092g00490,1155,0.5618,CYP71A12,,,,
170,VIT_06s0061g00220,1150,0.5574,Transcription initiation factor TFIIB,K03124,,vv23022Basal_transcription_factors,
171,VIT_03s0063g01890,1150,0.5532,Ring-H2 finger protein ATL3G,,,,
172,VIT_19s0090g00740,1135,0.5515,No hit,,,,
173,VIT_19s0014g01360,1145,0.5510,Curculin (mannose-binding) lectin,,,,
174,VIT_02s0012g02030,1126,0.5461,Homeobox-7,VVHB7_1,VvHB09,vv60034HB,
175,VIT_02s0087g00470,1123,0.5441,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
176,VIT_18s0001g06390,1124,0.5406,Auxin-independent growth promoter,AXI1,,vv30003Auxin_signaling,
177,VIT_03s0063g00550,1116,0.5402,Fw2.2 ORFX,,,,
178,VIT_14s0068g00150,1110,0.5349,No hit,,,,
179,VIT_06s0004g07220,1099,0.5330,Indole-3-acetate beta-glucosyltransferase,E2_4_1_121,,vv11002Auxin_biosynthesis,
180,VIT_18s0001g10870,1101,0.5316,Patatin,,,,
181,VIT_01s0010g02830,1100,0.5296,No hit,,,,
182,VIT_00s0734g00010,1085,0.5257,No hit,,,,
183,VIT_01s0026g00570,1075,0.5151,Bet v I allergen,,,,
184,VIT_13s0064g01510,1063,0.5140,Auxin-independent growth promoter,,,,
185,VIT_10s0071g00280,1060,0.5126,No hit,,,,
186,VIT_12s0035g01480,1045,0.5061,No hit,,,,
187,VIT_08s0058g00800,1049,0.5060,Wound-induced protein WI12,,,,
188,VIT_18s0001g00560,1043,0.5056,Alpha-amylase / 1 4-alpha-D-glucan glucanohydrolase,E3_2_1_1,,vv10500Starch_and_sucrose_metabolism,
189,VIT_02s0012g00370,1044,0.5053,No hit,,,,
190,VIT_14s0060g01090,1045,0.5039,LNG1 (LONGIFOLIA1),,,,
191,VIT_07s0031g03190,1047,0.5031,VHS and GAT domain protein,VHSDC,,vv50109Incompletely_characterized_transport_systems,
192,VIT_04s0008g04080,1042,0.4998,No hit,,,,
193,VIT_09s0054g01440,1033,0.4976,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
194,VIT_16s0022g01710,1023,0.4940,Ser/Thr receptor-like kinase1,,,,
195,VIT_16s0050g00070,1015,0.4913,Myb domain protein 17,MYB17_1,MYB17B,vv60044MYB,
196,VIT_11s0016g00290,1017,0.4906,Pectinesterase PME3,E3_1_1_11,,vv40006Cell_wall,
197,VIT_14s0068g00140,1005,0.4900,No hit,,,,
198,VIT_04s0023g01550,1020,0.4892,Unknown,,,,
199,VIT_17s0000g00130,1003,0.4857,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
200,VIT_01s0026g00080,1002,0.4848,Metal-dependent phosphohydrolase HD domain-containing protein,K07023,,,
201,VIT_05s0102g00930,1000,0.4836,Glucosyltransferase-11,,,,
202,VIT_11s0118g00700,974,0.4728,Protein phosphatase 2C DBP,DBPPP2C_1,,vv60024DBP,
203,VIT_00s0229g00160,979,0.4695,formyltetrahydrofolate deformylase,E3_5_1_10,,vv10630Glyoxylate_and_dicarboxylate_metabolism,vv10670One_carbon_pool_by_folate
204,VIT_18s0001g10830,947,0.4597,Patatin,,,,
205,VIT_00s0218g00220,946,0.4574,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
206,VIT_08s0040g02790,941,0.4555,Unknown protein,,,,
207,VIT_04s0044g00500,931,0.4522,Unknown protein,,,,
208,VIT_03s0180g00320,936,0.4511,Indole-3-acetate beta-glucosyltransferase,E2_4_1_121,,vv11002Auxin_biosynthesis,
209,VIT_09s0054g01220,922,0.4509,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
210,VIT_18s0001g03510,936,0.4498,Flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
211,VIT_19s0085g00030,929,0.4462,Unknown protein,,,,
212,VIT_10s0116g01870,917,0.4434,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
213,VIT_01s0137g00170,913,0.4419,B-keto acyl reductase,,,,
214,VIT_15s0046g02410,913,0.4402,Aquaporin TMP-C,TMPC,,vv50101Channels_and_pores,
215,VIT_08s0007g03360,905,0.4397,EMB1345 (embryo defective 1345),,,,
216,VIT_13s0106g00700,909,0.4396,Aspartyl aminopeptidase,E3_4_11_21,,,
217,VIT_07s0129g00270,904,0.4369,Casein kinase II alpha chain,K03097,,vv23008Ribosome_biogenesis_in_Eukaryotes,vv34710Circadian_rhythm
218,VIT_02s0025g04430,907,0.4365,Sugar transporter 1,STP1,,vv50121Porters_cat_1_to_6,
219,VIT_05s0062g01140,901,0.4363,Aromatic and neutral transporter 1,ANT1,,vv50123Porters_cat_18_to_29,
220,VIT_15s0048g00550,884,0.4295,Abnormal floral organs,AFO_2,,vv60019C2C2-YABBY,
221,VIT_16s0050g00870,886,0.4295,Acyltransferase,E2_3_1_x,,,
222,VIT_15s0046g02720,883,0.4280,No hit,,,,
223,VIT_17s0000g01770,884,0.4252,Photosystem I assembly protein Ycf3,,,,
224,VIT_00s0286g00110,879,0.4236,S-locus protein kinase,,,,
225,VIT_04s0008g05960,876,0.4236,Unknown protein,,,,
226,VIT_06s0004g06700,877,0.4227,ATP-dependent Clp protease ClpB protein,K03695,,vv50109Incompletely_characterized_transport_systems,
227,VIT_12s0059g01590,862,0.4164,Lipase GDSL,,,,
228,VIT_13s0019g04260,867,0.4158,Monoglyceride lipase,E3_1_1_23,,vv10561Glycerolipid_metabolism,
229,VIT_18s0076g00280,857,0.4154,Protein tyrosine phosphatase,K01104,,,
230,VIT_08s0040g01130,851,0.4129,Serine carboxypeptidase II,,,,
231,VIT_07s0031g00520,853,0.4115,Unknown protein,,,,
232,VIT_00s0245g00010,845,0.4096,Integral membrane protein,,,,
233,VIT_07s0151g00010,848,0.4091,No hit,,,,
234,VIT_16s0022g01970,846,0.4087,Anthocyanidin 3-O-glucosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
235,VIT_06s0004g04430,843,0.4082,Ubiquitin-conjugating enzyme E2 G1,K10575,,vv24120Ubiquitin_mediated_proteolysis,vv24141Protein_processing_in_endoplasmic_reticulum
236,VIT_02s0012g02810,840,0.4074,CYP76C4,,,,
237,VIT_00s0225g00100,835,0.4046,Armadillo,,,,
238,VIT_02s0012g00660,831,0.4036,Calcium-binding EF-hand,,,,
239,VIT_07s0141g01050,830,0.4002,No hit,,,,
240,VIT_07s0005g05520,816,0.3986,Pectate lyase,E4_2_2_2,,vv40006Cell_wall,
241,VIT_13s0067g01350,823,0.3978,Basic helix-loop-helix (bHLH) family,BHLHDOM_16,,vv60011BHLH,
242,VIT_15s0046g00500,818,0.3954,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
243,VIT_18s0001g01750,813,0.3949,No hit,,,,
244,VIT_08s0040g00520,811,0.3912,Leucine-rich repeat protein kinase,,,,
245,VIT_19s0015g01170,805,0.3910,MYB divaricata,DIVARICATA_5,,vv30009Flower_development,vv60044MYB
246,VIT_07s0005g05180,801,0.3883,No hit,,,,
247,VIT_08s0105g00120,801,0.3875,No hit,,,,
248,VIT_01s0026g02040,788,0.3823,No hit,,,,
249,VIT_13s0067g02390,791,0.3816,Unknown,,,,
250,VIT_13s0067g02210,794,0.3815,ALPHA-SNAP2 (alpha-soluble nsf attachment protein),ASNAP2,,vv24130SNARE_interactions_in_vesicular_transport,
251,VIT_04s0008g01290,785,0.3785,CGA1 (cytokinin-responsive GATA factor 1),CGA1,,vv30007Cytokinin_signaling,vv60016C2C2-GATA
252,VIT_13s0019g03490,768,0.3728,Zinc finger (CCCH-type) family protein,CCCHFAM_15,,vv60018C3H,
253,VIT_12s0034g01040,770,0.3723,No hit,,,,
254,VIT_01s0010g00710,770,0.3718,Armadillo/beta-catenin repeat protein / U-box domain-containing protein ,,,,
255,VIT_17s0000g01570,748,0.3624,No hit,,,,
256,VIT_12s0028g03110,741,0.3575,Caffeoyl-CoA 3-O-methyltransferase,E2_1_1_104,,vv10940Phenylpropanoid_biosynthesis,
257,VIT_07s0130g00040,732,0.3536,Myb domain protein 4,MYB4_10,MYB3,vv60044MYB,
258,VIT_03s0017g01440,726,0.3517,Berberine bridge enzyme,E1_21_3_3,,vv10950Alkaloid_biosynthesis_I,
259,VIT_14s0128g00160,725,0.3513,Protein kinase CDG1,,,,
260,VIT_19s0177g00270,714,0.3469,Molecular chaperone DnaJ,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
261,VIT_18s0122g01400,718,0.3467,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
262,VIT_17s0000g02680,714,0.3463,ABA glucosidase,ABAGLC,,vv11013ABA_biosynthesis,
263,VIT_06s0061g00060,712,0.3461,THUMP domain-containing protein 1,,,,
264,VIT_01s0244g00010,708,0.3442,Basic helix-loop-helix (bHLH) family,BHLHDOM_53,,vv60011BHLH,
265,VIT_17s0053g00710,708,0.3401,Calcium-dependent protein kinase,,,,
266,VIT_02s0025g01730,707,0.3397,3-oxoacyl-[acyl-carrier-protein] synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
267,VIT_16s0039g01910,692,0.3346,Vegetative storage protein win4.5,,,,
