Vv_m2,2000,1000,VIT_10s0116g01880
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
28,VIT_10s0003g03090,1963,0.9501,3-beta hydroxysteroid dehydrogenase,E1_1_1_145,,vv10140C21-Steroid_hormone_metabolism,
29,VIT_01s0150g00240,1955,0.9481,No hit,,,,
30,VIT_19s0014g05000,1963,0.9465,Zinc finger (C2H2 type) family,C2H2FAM_16,,vv60017C2H2,
31,VIT_14s0006g01780,1941,0.9336,Copper-binding family protein,,,,
32,VIT_08s0105g00400,1916,0.9319,GT-1-like transcription factor,GT1L,,vv60062Trihelix,
33,VIT_04s0008g05520,1936,0.9312,Unknown protein,,,,
34,VIT_12s0134g00140,1912,0.9291,R-linalool synthase,E4_2_3_26,,vv10900Terpenoid_biosynthesis,
35,VIT_11s0016g00880,1922,0.9290,Strictosidine synthase; Soluble quinoprotein glucose dehydrogenase,E4_3_3_2,,vv10900Terpenoid_biosynthesis,vv10902Monoterpenoid_biosynthesis
36,VIT_09s0002g00210,1914,0.9237,Endonuclease,E3_1_30_x,,,
37,VIT_04s0008g01290,1891,0.9149,CGA1 (cytokinin-responsive GATA factor 1),CGA1,,vv30007Cytokinin_signaling,vv60016C2C2-GATA
38,VIT_18s0001g14910,1879,0.9099,Mannitol dehydrogenase,E1_1_1_67,,vv10051Fructose_and_mannose_metabolism,
39,VIT_11s0016g01780,1865,0.8992,HAB1 (homology toABI1),HAB1,,vv30001ABA_signaling,
40,VIT_06s0004g01550,1862,0.8982,Phosphoribosylanthranilate transferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
41,VIT_01s0026g02590,1858,0.8972,Calcium-binding protein CML,K13448,,vv34626Plant-pathogen_interaction,
42,VIT_07s0005g05260<br>VIT_07s0005g05230,1854,0.8935,
43,VIT_09s0002g01450,1857,0.8932,Unknown protein,,,,
44,VIT_00s1356g00010,1843,0.8908,Zinc finger (C2H2 type) family,C2H2FAM_15,,vv60017C2H2,
45,VIT_05s0020g02200,1845,0.8896,Inosine-uridine preferring nucleoside hydrolase,E3_2_2_1,,vv10230Purine_metabolism,vv10760Nicotinate_and_nicotinamide_metabolism
46,VIT_08s0058g01260,1836,0.8861,No hit,,,,
47,VIT_07s0151g00010,1822,0.8828,No hit,,,,
48,VIT_01s0150g00060,1815,0.8777,SOUL heme-binding,,,,
49,VIT_09s0002g02330,1823,0.8735,Nucleosome/chromatin assembly factor group A,,,,
50,VIT_14s0068g01880,1801,0.8646,No hit,,,,
51,VIT_13s0067g00400,1792,0.8636,Anthranilate synthase alpha 1,E4_1_3_27,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
52,VIT_11s0016g03840,1793,0.8628,No hit,,,,
53,VIT_11s0016g01310,1773,0.8619,TT2 (transparent testa 2),TT2_5,MYBPA4,vv44110Cell_cycle,vv60044MYB
54,VIT_07s0005g05180,1776,0.8551,No hit,,,,
55,VIT_06s0004g05730,1756,0.8545,Universal stress protein (USP) family protein,,,,
56,VIT_01s0011g03080,1742,0.8411,Methionine aminopeptidase 1B  chloroplast precursor,E3_4_11_18,,,
57,VIT_12s0059g02310,1727,0.8327,PDF2 (protodermal factor2),PDF2_4,VvHB44,vv60034HB,
58,VIT_06s0004g06890,1708,0.8267,Potassium transporter (KUP1),KUP1,,vv50125Porters_cat_66_to_94,
59,VIT_11s0016g02260,1703,0.8239,Unknown,,,,
60,VIT_08s0007g09000,1702,0.8238,Glycerol-3-phosphate dehydrogenase,E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
61,VIT_19s0014g00080,1692,0.8166,Steroid 5alpha-reductase,K09591,,vv10905Brassinosteroid_biosynthesis,
62,VIT_01s0026g01400,1689,0.8144,Unknown protein,,,,
63,VIT_02s0033g01380,1680,0.8143,Alternative oxidase 1D,AOX1D,,vv30001ABA_signaling,
64,VIT_17s0000g06320,1678,0.8138,Endonuclease,E3_1_30_x,,,
65,VIT_08s0040g00830,1670,0.8064,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
66,VIT_17s0000g05620,1647,0.7937,Integral membrane HPP family protein,,,,
67,VIT_01s0146g00410,1628,0.7880,GEM-like protein 5,,,,
68,VIT_08s0040g02730,1627,0.7864,Exocyst subunit EXO70 H4,EXO70H4,,vv50111Tethering_factors,
69,VIT_14s0060g02390,1629,0.7832,SRC2/SRC2 (soybean gene regulated BY cold-2),,,,
70,VIT_14s0068g00400,1610,0.7800,Hydrolase  alpha/beta fold family,,,,
71,VIT_11s0016g03500,1602,0.7769,Unknown protein,,,,
72,VIT_13s0067g03890,1609,0.7758,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
73,VIT_12s0057g01450,1596,0.7755,Subtilisin protease,,,,
74,VIT_09s0002g05200,1590,0.7707,Phosphoribulokinase/uridine kinase,E2_7_1_48,,vv10240Pyrimidine_metabolism,
75,VIT_13s0019g02700,1581,0.7675,MEE60 (maternal effect embryo arrest 60),,,,
76,VIT_17s0000g08210,1580,0.7666,Zinc finger (C3HC4-type ring finger),ZFC3HC4_103,,vv60078Other_zf-C3HC4,
77,VIT_18s0089g01410,1565,0.7597,Purine permease 4 PUP4,PUP4,,vv50122Porters_cat_7_to_17,
78,VIT_06s0009g02010,1564,0.7570,Anthocyanin 3-O-galactosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
79,VIT_12s0134g00670,1565,0.7568,Anthocyanin 5-aromatic acyltransferase,E2_3_1_153,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
80,VIT_03s0038g03600,1558,0.7545,Serine/threonine kinase,,,,
81,VIT_15s0048g02510,1549,0.7519,Basic helix-loop-helix (bHLH) family,BHLHDOM_35,,vv60011BHLH,
82,VIT_13s0019g02500,1547,0.7513,No hit,,,,
83,VIT_05s0124g00100,1539,0.7453,Unknown,,,,
84,VIT_16s0039g00740,1538,0.7416,Histone-lysine N-methyltransferase ASHH3,E2_1_1_43ASHH3_1,,vv10300Lysine_biosynthesis,vv60056SET_PCG
85,VIT_05s0062g00640,1525,0.7396,UDP-glucose:flavonoid 7-O-glucosyltransferase,E2_4_1_237,,vv10941Flavonoid_biosynthesis,
86,VIT_16s0100g00480,1531,0.7385,Dihydrodipicolinate reductase,E1_3_1_26,,vv10300Lysine_biosynthesis,
87,VIT_14s0060g01050,1519,0.7374,Pentatricopeptide (PPR) repeat-containing protein,,,,
88,VIT_00s0184g00140,1509,0.7343,No hit,,,,
89,VIT_19s0014g03350,1509,0.7297,Peptidyl-prolyl cis-trans isomerase TLP38  chloroplast,K01802,,,
90,VIT_18s0001g13080,1513,0.7271,Unknown protein,,,,
91,VIT_14s0068g02010,1513,0.7260,IMP dehydrogenase/GMP reductase,E1_1_1_205,,vv10230Purine_metabolism,
92,VIT_18s0166g00220,1484,0.7162,No hit,,,,
93,VIT_01s0011g04710,1469,0.7131,Copper-binding family protein,,,,
94,VIT_18s0164g00080,1471,0.7089,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
95,VIT_08s0007g03540,1461,0.7082,Anthocyanin membrane protein 1 (Anm1),ANM1,,vv50122Porters_cat_7_to_17,
96,VIT_18s0164g00100,1453,0.7057,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
97,VIT_14s0068g00280,1465,0.7053,Unknown protein,,,,
98,VIT_16s0050g00020,1453,0.7040,Cullin-4,K10609,,vv23420Nucleotide_excision_repair,vv24120Ubiquitin_mediated_proteolysis
99,VIT_09s0002g03130,1450,0.6981,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
100,VIT_04s0069g01120,1435,0.6963,Acyl-activating enzyme 7,E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
101,VIT_11s0016g03030,1426,0.6929,Calmodulin binding protein,,,,
102,VIT_12s0028g03480,1431,0.6883,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
103,VIT_16s0013g00400,1421,0.6881,No hit,,,,
104,VIT_18s0001g12310,1422,0.6837,Ovate family protein 7 OFP7,OFP7_2,,vv60086OFP,
105,VIT_06s0080g00800,1403,0.6807,Vesicle-associated membrane protein 714,K08515,,vv24130SNARE_interactions_in_vesicular_transport,vv50101Channels_and_pores
106,VIT_03s0038g00950,1407,0.6807,Auxin-responsive SAUR9,SAUR9,,vv30003Auxin_signaling,
107,VIT_14s0030g02170,1410,0.6785,Calcium-binding EF hand,,,,
108,VIT_02s0241g00060,1401,0.6775,Unknown protein,,,,
109,VIT_18s0001g14660,1386,0.6722,P-glycoprotein 13,PGP13,,vv52010ABC_transporters,
110,VIT_07s0005g03890,1383,0.6710,Transcription termination factor mitochondrial mTERF,MTERF_24,,vv60085MTERF,
111,VIT_19s0090g00730,1368,0.6673,No hit,,,,
112,VIT_04s0008g03200,1371,0.6636,Lachrymatory factor synthase,,,,
113,VIT_06s0009g02340,1365,0.6594,Tryptophan/tyrosine permease family,TRYTYRPERM,,vv50124Porters_cat_30_to_64,
114,VIT_15s0046g03230,1360,0.6573,Disease resistance protein RGA4,,,,
115,VIT_13s0019g00320,1358,0.6567,Photosystem II protein P PsbP,K02717,,vv10195Photosynthesis,vv50135Primary_active_transporter_cat_D3_to_E2
116,VIT_08s0007g06870,1368,0.6555,Zinc finger protein 8,ZFP8,,vv60017C2H2,
117,VIT_18s0001g00690,1342,0.6493,Glutathione S-transferase 8 GSTF8,E2_5_1_18_GSTF8,,vv10480Glutathione_metabolism,
118,VIT_15s0046g01960,1335,0.6437,Hydroquinone glucosyltransferase,E2_4_1_218,,vv10500Starch_and_sucrose_metabolism,
119,VIT_05s0020g00900,1329,0.6430,P-glycoprotein 4,PGP4,,vv52010ABC_transporters,
120,VIT_02s0012g01660,1291,0.6225,ATPase PGP2 (P-glycoprotein 2),PGP2,,vv52010ABC_transporters,
121,VIT_03s0017g01930,1282,0.6214,CYP97B2,,,,
122,VIT_12s0055g00810,1286,0.6192,Cationic peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
123,VIT_09s0002g09280,1266,0.6146,Cysteine peptidase,E3_4_22_x,,,
124,VIT_09s0002g07930,1261,0.6142,Arogenate dehydrogenase 1  chloroplastic,E1_3_1_43,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
125,VIT_19s0085g00850,1270,0.6135,LEM3 (ligand-effect modulator 3),LEM3,,vv50108Accessory_factors_involved_in_transport,
126,VIT_08s0040g00040,1264,0.6118,Ubiquitin-conjugating enzyme E2 D/E,K06689,,vv24120Ubiquitin_mediated_proteolysis,vv24141Protein_processing_in_endoplasmic_reticulum
127,VIT_10s0003g00620,1260,0.6111,Lipase GDSL,,,,
128,VIT_01s0010g00850,1260,0.6096,Menaquinone biosynthesis protein,K03183,,vv10130Ubiquinone_biosynthesis,
129,VIT_07s0031g02410,1255,0.6069,Unknown protein,,,,
130,VIT_02s0025g03940,1246,0.6008,Unknown protein,,,,
131,VIT_03s0017g01440,1236,0.5980,Berberine bridge enzyme,E1_21_3_3,,vv10950Alkaloid_biosynthesis_I,
132,VIT_07s0031g00750,1247,0.5975,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
133,VIT_08s0040g02970,1237,0.5970,Protein phosphatase 2C,E3_1_3_16,,,
134,VIT_19s0015g01010,1224,0.5939,Farnesyl diphosphate synthase,E2_5_1_10,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
135,VIT_16s0100g00870,1214,0.5896,No hit,,,,
136,VIT_10s0003g00600,1201,0.5859,Lipase GDSL,,,,
137,VIT_06s0004g02150,1202,0.5812,No hit,,,,
138,VIT_10s0003g01370,1182,0.5727,Unknown protein,,,,
139,VIT_18s0001g01750,1178,0.5724,No hit,,,,
140,VIT_07s0031g01560,1185,0.5700,Unknown protein,,,,
141,VIT_02s0025g00720,1174,0.5682,Transmembrane protein FT27/PFT27,PFT27,,vv50109Incompletely_characterized_transport_systems,
142,VIT_17s0000g00130,1163,0.5665,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
143,VIT_06s0004g06550,1173,0.5648,DDB2 (damaged DNA-binding 2),K10140,,vv23420Nucleotide_excision_repair,vv24120Ubiquitin_mediated_proteolysis
144,VIT_09s0018g01650,1153,0.5605,Wrinkled1 (AP2/ERBP),WRINKLED1_1,VvAP2-06,vv30008Ethylene_signaling,vv60003AP2_EREBP
145,VIT_10s0116g00680,1161,0.5568,PDF2 (protodermal factor2),PDF2_2,VvHB35,vv60034HB,
146,VIT_03s0017g02220,1130,0.5483,Hydrolase  alpha/beta fold family protein,,,,
147,VIT_13s0084g00110,1126,0.5445,ABC transporter I member 8,ABCI8,,vv52010ABC_transporters,
148,VIT_08s0007g08960,1124,0.5443,Ca2+-transporting ATPase type 2 isoform 4,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
149,VIT_11s0016g04350,1133,0.5434,Methyltransferase Met-10+ like family protein,K07055,,,
150,VIT_16s0050g01810,1122,0.5433,F-box protein,,,,
151,VIT_19s0027g00450,1117,0.5409,Pentatricopeptide (PPR) repeat-containing protein,,,,
152,VIT_18s0122g01240,1115,0.5407,Serine/threonine Protein kinase BNK1,,,,
153,VIT_00s0207g00010,1120,0.5400,Anthranilate N-benzoyltransferase protein 1,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
154,VIT_14s0030g02050,1120,0.5390,Auxin-induced protein PCNT115,AUXREG,,vv30003Auxin_signaling,
155,VIT_18s0164g00170<br>VIT_18s0164g00110,1112,0.5364,
156,VIT_14s0066g00400,1104,0.5346,Chalcone isomerase,E5_5_1_6,,vv10941Flavonoid_biosynthesis,
157,VIT_11s0016g03250,1095,0.5321,Lachrymatory factor synthase,,,,
158,VIT_04s0043g01010,1109,0.5319,Violaxanthin de-epoxidase,E1_10_99_3,,vv10906Carotenoid_biosynthesis,
159,VIT_14s0006g03100,1089,0.5297,No hit,,,,
160,VIT_01s0026g01640,1087,0.5284,Band 7 family,BAND7,,vv50108Accessory_factors_involved_in_transport,
161,VIT_18s0041g00430,1097,0.5251,Patellin-1,,,,
162,VIT_11s0037g01290,1087,0.5226,No hit,,,,
163,VIT_18s0001g10870,1076,0.5206,Patatin,,,,
164,VIT_18s0001g04180,1068,0.5174,Auxin response factor ARF17,ARF17,,vv30003Auxin_signaling,vv60004ARF
165,VIT_15s0046g02620,1064,0.5165,Beta-amylase 9 BMY9,E3_2_1_2,,vv10500Starch_and_sucrose_metabolism,
166,VIT_19s0015g01170,1070,0.5134,MYB divaricata,DIVARICATA_5,,vv30009Flower_development,vv60044MYB
167,VIT_10s0042g00350,1057,0.5126,No hit,,,,
168,VIT_18s0122g01250,1054,0.5089,No hit,,,,
169,VIT_03s0038g04210,1050,0.5085,Phototropin-2,K08282,,vv50101Channels_and_pores,
170,VIT_06s0004g01460<br>VIT_06s0004g01450,1037,0.5019,
171,VIT_18s0001g05950,1030,0.4990,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
172,VIT_13s0067g02910,1028,0.4973,Non-specific lipid-transfer protein,,,,
173,VIT_06s0009g01990,1028,0.4959,Anthocyanin 3-O-galactosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
174,VIT_01s0011g01900,1019,0.4947,Glutathione S-transferase  C-terminal,E2_5_1_18,,vv10480Glutathione_metabolism,
175,VIT_09s0002g06750,1021,0.4944,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
176,VIT_01s0127g00340,1019,0.4939,Unknown,,,,
177,VIT_11s0016g00040,1018,0.4887,BRI1 (brassinosteroid insensitive 1),BRI1,,vv30005Brassinosteroids_signaling,
178,VIT_09s0002g04170,1006,0.4860,Acyl-CoA synthetases (Acyl-activating enzyme 13),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
179,VIT_10s0003g00780,1005,0.4860,Glutamate receptor 3.4,GLR3_4,,vv50101Channels_and_pores,
180,VIT_16s0022g02480,1003,0.4855,TCP family transcription factor TCP9,TCP9_3,,vv60061TCP,
181,VIT_17s0000g04680,1003,0.4843,Signal peptide peptidase SPPA,,,,
182,VIT_17s0000g06930,993,0.4818,Unfertilized embryo sac 10 UNE10,UNE10_3,,vv60011BHLH,
183,VIT_06s0009g01280,986,0.4791,No hit,,,,
184,VIT_13s0019g02880,982,0.4769,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
185,VIT_17s0000g08990,989,0.4766,Alliinase,E4_4_1_4,,vv10272Cysteine_metabolism,
186,VIT_13s0074g00460,993,0.4760,No hit,,,,
187,VIT_06s0061g01540,986,0.4756,KCBP- interacting  protein kinase,,,,
188,VIT_12s0057g00590,986,0.4752,Vacuolar protein sorting 11 (VPS11),VPS11,,vv50111Tethering_factors,
189,VIT_06s0004g01770,972,0.4748,Acetyl-CoA carboxylase  biotin carboxylase,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
190,VIT_05s0077g01030,984,0.4742,Unknown,,,,
191,VIT_18s0164g00040,981,0.4725,Unknown protein,,,,
192,VIT_04s0008g03230,970,0.4711,Unknown protein,,,,
193,VIT_03s0063g01730,953,0.4555,Viral-response family protein-like,,,,
194,VIT_11s0016g00120,930,0.4486,Omega-6 fatty acid desaturase  chloroplast (FAD6) (FADC),K10255,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
195,VIT_18s0001g03470,922,0.4474,Flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
196,VIT_08s0058g00510,922,0.4463,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
197,VIT_17s0000g09060,915,0.4433,Unknown,,,,
198,VIT_06s0004g07360,913,0.4408,Protein phosphatase 2C,E3_1_3_16,,,
199,VIT_09s0002g05270,910,0.4400,Gibberellin 3beta-hydroxylase3,E1_14_11_15,,vv10904Diterpenoid_biosynthesis,vv30001ABA_signaling
200,VIT_07s0129g00470,906,0.4394,Unknown protein,,,,
201,VIT_03s0091g01100,913,0.4381,Unknown protein,,,,
202,VIT_07s0104g00610,904,0.4373,Glutamine synthetase,E6_3_1_2,,vv10251Glutamate_metabolism,vv10550Peptidoglycan_biosynthesis
203,VIT_08s0056g00800,897,0.4354,Myb domain protein 60,MYB60,MYB60,vv60044MYB,
204,VIT_07s0129g00380,890,0.4327,Phototropic-responsive NPH3,BTBNPH3_1,,vv60093TRAF,
205,VIT_14s0066g01210,890,0.4322,Carbonic anhydrase  chloroplast precursor,E4_2_1_1,,vv10910Nitrogen_metabolism,vv50124Porters_cat_30_to_64
206,VIT_00s0475g00020,884,0.4285,Zinc finger (C3HC4-type ring finger),,,,
207,VIT_14s0066g00310,875,0.4239,Unknown protein,,,,
208,VIT_18s0001g09550,869,0.4184,Receptor kinase TRKe,,,,
209,VIT_13s0067g02340,863,0.4147,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
210,VIT_18s0001g14990,857,0.4130,Dual-specific kinase DSK1,,,,
211,VIT_06s0009g01920,852,0.4128,No hit,,,,
212,VIT_09s0018g00400,854,0.4082,Unknown protein,,,,
213,VIT_01s0026g02600,839,0.4049,Myb domain protein 105,MYB105_2,MYB165,vv60044MYB,
214,VIT_04s0008g03560,835,0.4026,Lactoylglutathione lyase,E4_4_1_5,,vv10620Pyruvate_metabolism,
215,VIT_11s0016g02210,830,0.4021,GATA transcription factor 24,GAT24,,vv60016C2C2-GATA,
216,VIT_14s0006g01610,831,0.4013,PMI2 (plastid movement impaired 2),,,,
217,VIT_05s0102g00370,815,0.3960,Receptor protein kinase (ACR4),,,,
218,VIT_05s0020g02460,812,0.3919,Cobalt ion transporter,K02008,,vv52010ABC_transporters,
219,VIT_09s0054g01340,808,0.3915,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
220,VIT_14s0128g00050,798,0.3868,Thylakoid lumenal 18.3 kDa protein,,,,
221,VIT_03s0063g00410,797,0.3843,Alpha-amylase,E3_2_1_1,,vv10500Starch_and_sucrose_metabolism,
222,VIT_07s0129g00680,775,0.3744,Pentatricopeptide (PPR) repeat-containing protein,,,,
223,VIT_17s0000g00120,777,0.3737,Exostosin,K02366,,vv11030Glycan_structures-biosynthesis1,
224,VIT_03s0110g00100,770,0.3722,CYP86A8,,,,
225,VIT_00s1450g00010,760,0.3657,Protease Do-like 5,,,,
226,VIT_04s0043g00560,753,0.3632,DD1A protein,,,,
227,VIT_15s0046g03240,747,0.3617,Unknown protein,,,,
228,VIT_02s0012g00660,745,0.3594,Calcium-binding EF-hand,,,,
229,VIT_00s0216g00030,737,0.3560,Nuclear transport factor 2 (NTF2),NTF2,,vv50133Primary_active_transporter_cat_A9_to_A18,
230,VIT_14s0108g01080,728,0.3534,Myb domain protein 106,MYB106_2,MYB141,vv60044MYB,
231,VIT_13s0084g00670,728,0.3524,Unknown protein,,,,
232,VIT_15s0021g00990,726,0.3497,LOL3 (LSD ONE like 3),LOL3,,,
233,VIT_00s0286g00130,721,0.3475,S-locus lectin protein kinase,,,,
234,VIT_12s0034g01580,711,0.3453,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
235,VIT_13s0019g00260,709,0.3448,Photosystem II reaction center PsbP,K02717,,vv10195Photosynthesis,vv50135Primary_active_transporter_cat_D3_to_E2
236,VIT_06s0004g00280,712,0.3443,Ent-kaurenoic acid 13-hydroxylase,E1_14_13_79,,vv10904Diterpenoid_biosynthesis,
237,VIT_08s0007g02770,708,0.3404,IAA-amino acid hydrolase 1 (ILR1),K01463,,vv11002Auxin_biosynthesis,
238,VIT_01s0011g05850,706,0.3401,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
239,VIT_11s0016g01700,700,0.3382,Unknown protein,,,,
240,VIT_03s0038g00740,686,0.3309,GC1 (GIANT chloroplast 1),GC1,,vv44110Cell_cycle,
241,VIT_17s0000g00500,681,0.3301,Serine C-palmitoyltransferase,E2_3_1_50,,vv10600Sphingolipid_metabolism,
242,VIT_09s0070g00260,674,0.3281,No hit,,,,
243,VIT_07s0005g06410,675,0.3248,High-affinity K+ transporter 1 (HKT1),HKT1,,vv50124Porters_cat_30_to_64,
244,VIT_09s0018g01010,664,0.3220,No hit,,,,
245,VIT_13s0073g00140,664,0.3197,Ovate family protein 13 OFP13,OFP13_2,,vv60086OFP,
246,VIT_11s0016g02120,659,0.3185,Density-regulated protein DRP1,,,,
247,VIT_12s0028g00960,656,0.3160,Phytoene synthase  chloroplast precursor,E2_5_1_32,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
248,VIT_04s0008g05490,657,0.3156,L-ascorbate peroxidase.,E1_11_1_11,,vv10053Ascorbate_and_aldarate_metabolism,
249,VIT_15s0048g02880,647,0.3138,Ubiquitin thiolesterase,,,,
250,VIT_04s0044g01540,646,0.3134,UDP-glucuronic acid:anthocyanin glucuronosyltransferase,E2_4_1_236,,vv10941Flavonoid_biosynthesis,
251,VIT_01s0026g00480,649,0.3131,Nodulin,,,,
252,VIT_02s0025g04550,650,0.3123,Glucose-methanol-choline (GMC) oxidoreductase,E1_1_99_1,,vv10260Glycine_serine_and_threonine_metabolism,
253,VIT_02s0033g01340,636,0.3075,Unknown protein,,,,
254,VIT_03s0017g01570,634,0.3075,FAD-binding domain-containing protein,,,,
255,VIT_04s0008g01030,634,0.3072,Unknown protein,,,,
256,VIT_14s0030g00430,633,0.3064,Unknown protein,,,,
257,VIT_05s0020g02970,632,0.3062,RANGAP2 (RAN GTPASE activating protein 2),K14319_2,,vv23013RNA_transport,vv50112Nuclear_pore_complex
258,VIT_04s0023g01550,619,0.3000,Unknown,,,,
259,VIT_01s0026g01690,622,0.2995,Ethylene-responsive transcription factor WRINKLED 1,WRINKLED1_4,VvAP2-08,vv30008Ethylene_signaling,vv60003AP2_EREBP
260,VIT_11s0016g04080,619,0.2989,Multiprotein-bridging factor 1c MBF1C,MBF1C_1,,vv30008Ethylene_signaling,vv60043MBF1
261,VIT_08s0007g00700,616,0.2973,PCS1 (promotion of cell survival1) peptidase,,,,
262,VIT_12s0057g01260,611,0.2933,Unknown protein,,,,
263,VIT_06s0004g03030,597,0.2911,Nuclear transcription factor Y subunit B related,NFYBREL_2,,vv60021CCAAT,
264,VIT_00s0587g00010,599,0.2902,Replication factor A 1  rfa1,K07466,,vv23030DNA_replication,vv23420Nucleotide_excision_repair
265,VIT_14s0030g01340,601,0.2902,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
