Vv_m2,2000,1000,VIT_11s0016g04540
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
41,VIT_09s0002g04170,1856,0.8988,Acyl-CoA synthetases (Acyl-activating enzyme 13),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
42,VIT_08s0056g01070,1854,0.8987,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
43,VIT_04s0008g03950,1860,0.8986,RD22,,,,
44,VIT_04s0008g02520,1834,0.8925,ATP binding protein,,,,
45,VIT_14s0068g01300,1850,0.8916,Serine palmitoyltransferase,E2_3_1_50,,vv10600Sphingolipid_metabolism,
46,VIT_07s0005g01790,1834,0.8868,Acyl-CoA synthetase long-chain member 2,E6_2_1_3_LACS2,,vv10071Fatty_acid_metabolism,vv44146Peroxisome
47,VIT_16s0050g00830,1828,0.8857,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
48,VIT_03s0088g01150,1825,0.8812,Squalene monooxygenase,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
49,VIT_08s0058g01210,1821,0.8801,Non-specific lipid transfer protein LTP1,LTP1,,,
50,VIT_19s0015g00740,1792,0.8754,Prefoldin,,,,
51,VIT_04s0043g00560,1799,0.8716,DD1A protein,,,,
52,VIT_02s0025g04410,1793,0.8695,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
53,VIT_14s0128g00210,1778,0.8581,Xyloglucanase inhibitor,,,,
54,VIT_08s0040g03400,1772,0.8540,Short-chain dehydrogenase/reductase,,,,
55,VIT_15s0046g02400,1752,0.8513,Glycerol-3-phosphate acyltransferase 8,E2_3_1_15,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
56,VIT_05s0049g00010,1749,0.8507,Cellulose synthase CSLG2,E2_4_1_12_CSLG2,,vv40006Cell_wall,
57,VIT_08s0007g09000,1739,0.8405,Glycerol-3-phosphate dehydrogenase,E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
58,VIT_15s0046g01820,1737,0.8371,Ring-H2 finger B1A,RHB1A,,vv60078Other_zf-C3HC4,
59,VIT_18s0001g05950,1716,0.8322,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
60,VIT_12s0028g03480,1715,0.8293,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
61,VIT_13s0019g05290,1708,0.8287,Acyl-CoA binding,,,,
62,VIT_12s0059g01830,1714,0.8252,Unknown,,,,
63,VIT_02s0012g00180,1707,0.8238,Serine protease,,,,
64,VIT_06s0061g00240,1670,0.8060,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
65,VIT_16s0039g00010,1682,0.8059,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
66,VIT_01s0182g00130,1662,0.8056,PHO1-like protein,PHO1,,vv50125Porters_cat_66_to_94,
67,VIT_11s0118g00180,1665,0.8024,HHP1 (heptahelical protein 1),,,,
68,VIT_11s0016g01320,1656,0.8012,Myb domain protein 13,MYB13,MYBPA2,vv60044MYB,
69,VIT_04s0023g01170,1628,0.7869,Unknown protein,,,,
70,VIT_14s0030g01950,1591,0.7723,Transferase,,,,
71,VIT_06s0061g00230,1594,0.7652,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
72,VIT_18s0001g11120,1579,0.7650,Ternary complex factor MIP1,,,,
73,VIT_06s0009g01410,1561,0.7592,No hit,,,,
74,VIT_05s0020g04540,1561,0.7545,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
75,VIT_14s0006g02990,1553,0.7524,3-ketoacyl-CoA synthase,,,,
76,VIT_07s0031g01680,1554,0.7511,CYP86A1,,,,
77,VIT_04s0008g05520,1541,0.7470,Unknown protein,,,,
78,VIT_13s0019g00420,1519,0.7363,F-box family protein,,,,
79,VIT_16s0022g01050<br>VIT_16s0022g01030<br>VIT_16s0022g01010<br>VIT_16s0022g01110<br>VIT_16s0022g01100<br>VIT_16s0022g01040<br>VIT_16s0022g00990<br>VITisv_028484,1519,0.7352,
80,VIT_03s0091g01090,1508,0.7324,Unknown,,,,
81,VIT_09s0002g03880,1497,0.7260,Cell division protein FtsH,K03798,,vv50133Primary_active_transporter_cat_A9_to_A18,
82,VIT_18s0122g00590,1499,0.7256,DNA-binding protein,,,,
83,VIT_06s0080g00760,1506,0.7240,Unknown protein,,,,
84,VIT_11s0016g00330,1480,0.7150,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
85,VIT_14s0068g02010,1478,0.7130,IMP dehydrogenase/GMP reductase,E1_1_1_205,,vv10230Purine_metabolism,
86,VIT_15s0024g00780,1456,0.7085,No hit,,,,
87,VIT_08s0007g01750,1454,0.7004,Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
88,VIT_18s0122g01280,1444,0.6946,Niemann-Pick C1 protein precursor,NPC1,,vv50121Porters_cat_1_to_6,
89,VIT_15s0048g01160,1426,0.6926,Phospholipase D beta 1,PLDB1,,vv10564Glycerophospholipid_metabolism,vv10565Ether_lipid_metabolism
90,VIT_06s0004g01550,1432,0.6915,Phosphoribosylanthranilate transferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
91,VIT_14s0060g00900,1436,0.6904,Unknown protein,,,,
92,VIT_06s0004g07970,1423,0.6881,Alpha-expansin 10 precursor,EXPA10,,vv30003Auxin_signaling,
93,VIT_19s0014g04090<br>VIT_10s0071g00450<br>VIT_10s0071g00440<br>VIT_19s0015g02410<br>VIT_19s0014g04160,1417,0.6845,
94,VIT_04s0008g05500,1417,0.6826,S-receptor kinase,,,,
95,VIT_00s0225g00070,1407,0.6797,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
96,VIT_11s0065g00360,1405,0.6791,Acetyl-CoA carboxylase  biotin carboxylase subunit (CAC2),E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
97,VIT_14s0060g01090,1399,0.6762,LNG1 (LONGIFOLIA1),,,,
98,VIT_11s0016g01490,1382,0.6667,WAVY growth 2,,,,
99,VIT_14s0066g00400,1371,0.6623,Chalcone isomerase,E5_5_1_6,,vv10941Flavonoid_biosynthesis,
100,VIT_15s0024g00770,1352,0.6573,No hit,,,,
101,VIT_08s0007g02700,1347,0.6532,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
102,VIT_18s0072g01000,1343,0.6526,Dihydrolipoamide S-acetyltransferase,E2_3_1_12,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
103,VIT_11s0037g01400,1344,0.6502,Zinc finger (C3HC4-type ring finger),ZFC3HC4_80,,vv60078Other_zf-C3HC4,
104,VIT_13s0067g02390,1342,0.6480,Unknown,,,,
105,VIT_03s0017g00830,1328,0.6440,2OG-Fe(II) oxygenase,,,,
106,VIT_14s0219g00280,1329,0.6433,Glycerol-3-phosphate dehydrogenase (NAD+),E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
107,VIT_08s0056g00260,1330,0.6431,Harpin-induced protein,,,,
108,VIT_02s0012g02030,1331,0.6430,Homeobox-7,VVHB7_1,VvHB09,vv60034HB,
109,VIT_19s0015g00300,1324,0.6418,KCO1 (two pore K channel),K05389_KCO1,,vv50101Channels_and_pores,
110,VIT_05s0020g04850,1310,0.6375,H1flk,,,,
111,VIT_04s0008g06300,1290,0.6229,Leucine-rich repeat family,,,,
112,VIT_05s0062g01130,1292,0.6221,Aromatic and neutral transporter 1,ANT1,,vv50123Porters_cat_18_to_29,
113,VIT_10s0071g00850,1276,0.6182,Binding,,,,
114,VIT_04s0008g02250,1277,0.6154,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
115,VIT_14s0128g00180,1265,0.6108,Zinc finger (C3HC4-type ring finger),ZFC3HC4_209,,vv60078Other_zf-C3HC4,
116,VIT_04s0008g00860,1264,0.6089,Ndr family protein,,,,
117,VIT_03s0038g01410,1257,0.6072,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
118,VIT_05s0029g00480,1235,0.6021,Eceriferum 2 (CER2),,,,
119,VIT_14s0108g00150,1229,0.5972,Calmodulin-binding region IQD28,IQD28,,,
120,VIT_01s0026g01140,1233,0.5968,ZCW32 (BIGPETAL  BIGPETALUB),ZCW32_2,,vv60011BHLH,
121,VIT_09s0002g03130,1233,0.5959,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
122,VIT_15s0046g02410,1217,0.5879,Aquaporin TMP-C,TMPC,,vv50101Channels_and_pores,
123,VIT_14s0060g01320,1205,0.5858,Universal stress protein (USP) family protein,,,,
124,VIT_14s0066g02270,1211,0.5853,Endonuclease/exonuclease/phosphatase family protein,E3_1_30_x,,,
125,VIT_05s0102g00870,1198,0.5816,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
126,VIT_15s0046g03240,1191,0.5765,Unknown protein,,,,
127,VIT_06s0009g01420,1181,0.5725,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
128,VIT_13s0067g03890,1180,0.5723,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
129,VIT_13s0047g00320,1173,0.5722,EDA35 (embryo sac development arrest 35),,,,
130,VIT_10s0003g00600,1177,0.5694,Lipase GDSL,,,,
131,VIT_16s0098g00420,1174,0.5652,Ser/Thr receptor-like kinase1,,,,
132,VIT_02s0025g01190,1157,0.5597,Extra-large G-protein (XLG1),,,,
133,VIT_05s0020g00180,1162,0.5578,No hit,,,,
134,VIT_12s0034g01140,1155,0.5556,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
135,VIT_13s0067g02910,1138,0.5543,Non-specific lipid-transfer protein,,,,
136,VIT_19s0093g00590,1140,0.5542,Myosin heavy chain-like protein,K10352,,vv44810Regulation_of_actin_cytoskeleton,
137,VIT_06s0004g03210,1143,0.5532,Unknown,,,,
138,VIT_02s0241g00040,1147,0.5530,Cyclobutane pyrimidine dimer photolyase,E4_1_99_3,,,
139,VIT_02s0025g01750,1133,0.5513,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
140,VIT_15s0046g01640,1139,0.5510,Abl interactor protein 1 (ABIL1),,,,
141,VIT_03s0038g04210,1121,0.5458,Phototropin-2,K08282,,vv50101Channels_and_pores,
142,VIT_02s0033g01020,1103,0.5341,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
143,VIT_00s0225g00090,1107,0.5327,Copper amine oxidase,E1_4_3_4,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10340Histidine_metabolism
144,VIT_03s0038g03620,1100,0.5322,Rho guanyl-nucleotide exchange factor ROPGEF1,ROPGEF1,,,
145,VIT_00s0532g00070,1091,0.5278,CRK10 (cysteine-rich RLK10); kinase,,,,
146,VIT_12s0028g01850,1087,0.5241,Receptor kinase TRKe,,,,
147,VIT_13s0084g00520<br>VIT_13s0084g00370,1087,0.5223,
148,VIT_02s0012g01940,1077,0.5185,Myb KAN2 (KANADI 2),KANADI2_1,,vv60029G2-like,
149,VIT_18s0001g08110,1067,0.5172,Glutamyl-tRNA reductase  chloroplast precursor,E1_2_1_70,,vv10860Porphyrin_and_chlorophyll_metabolism,
150,VIT_07s0005g01290,1063,0.5143,DnaJ homolog  subfamily C  member 7,K09527,,vv50132Primary_active_transporter_cat_A5_to_A8,
151,VIT_03s0038g01960,1059,0.5111,Proline-rich family protein,,,,
152,VIT_14s0108g01080,1051,0.5085,Myb domain protein 106,MYB106_2,MYB141,vv60044MYB,
153,VIT_14s0128g00160,1051,0.5085,Protein kinase CDG1,,,,
154,VIT_18s0089g00510,1051,0.5065,Isopentenyltransferase 1,E2_5_1_27,,vv10908Zeatin_biosynthesis,
155,VIT_06s0004g07920,1050,0.5055,WNK5 (Arabidopsis WNK kinase 5),,,,
156,VIT_08s0007g02000,1041,0.5051,Glycerol-3-phosphate acyltransferase 8,E2_3_1_15,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
157,VIT_18s0001g02600,1046,0.5017,Ribosomal protein S1  30S,K02945,,vv23010Ribosome,
158,VIT_07s0151g00510,1034,0.4988,GCN5 N-acetyltransferase (GNAT),GCN5_22,,vv60082GNAT,
159,VIT_02s0241g00060,1026,0.4945,Unknown protein,,,,
160,VIT_00s0531g00030,1020,0.4928,C2 domain containing protein,,,,
161,VIT_12s0142g00640,1018,0.4918,FLS2 (flagellin-sensitive 2),K13420,,vv34626Plant-pathogen_interaction,
162,VIT_06s0004g06890,1019,0.4899,Potassium transporter (KUP1),KUP1,,vv50125Porters_cat_66_to_94,
163,VIT_15s0048g00550,1013,0.4894,Abnormal floral organs,AFO_2,,vv60019C2C2-YABBY,
164,VIT_10s0116g00680,1004,0.4850,PDF2 (protodermal factor2),PDF2_2,VvHB35,vv60034HB,
165,VIT_15s0048g02000,1002,0.4838,Homeodomain GLABROUS1,HDG1_1,VvHB53,vv60034HB,
166,VIT_14s0219g00170,993,0.4804,Zinc finger (CCCH-type) family protein,CCCHFAM_19,,vv60018C3H,
167,VIT_09s0002g03620,991,0.4774,NADP-dependent malic enzyme,E1_1_1_39,,vv10620Pyruvate_metabolism,vv10710Carbon_fixation
168,VIT_06s0004g03310,986,0.4756,Hydrolase  alpha/beta fold,,,,
169,VIT_03s0063g00670,978,0.4734,Cyclin-dependent kinase inhibitor ICK5,ICK5,,vv44110Cell_cycle,
170,VIT_14s0066g00300,967,0.4660,Unknown,,,,
171,VIT_01s0026g00080,950,0.4618,Metal-dependent phosphohydrolase HD domain-containing protein,K07023,,,
172,VIT_11s0052g00490,946,0.4581,No hit,,,,
173,VIT_14s0068g00400,946,0.4581,Hydrolase  alpha/beta fold family,,,,
174,VIT_00s0361g00090,927,0.4522,Phototropic-responsive NPH3 protein,,,,
175,VIT_03s0038g02020,927,0.4498,Amidase,E3_5_1_4,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10360Phenylalanine_metabolism
176,VIT_13s0156g00540,924,0.4477,Disease resistance protein (CC-NBS-LRR class),,,,
177,VIT_06s0061g01290,923,0.4461,No hit,,,,
178,VIT_19s0090g00660,922,0.4461,Lipase GDSL,,,,
179,VIT_10s0003g00980,923,0.4452,Unknown protein,,,,
180,VIT_19s0090g00400,916,0.4436,Zinc finger (C3HC4-type ring finger),ZFC3HC4_83,,vv60078Other_zf-C3HC4,
181,VIT_14s0006g02960,905,0.4385,KH domain containing protein,,,,
182,VIT_16s0098g00410,908,0.4384,Receptor kinase homolog LRK10,,,,
183,VIT_11s0037g00320,891,0.4340,Serine carboxypeptidase S10,,,,
184,VIT_09s0002g06750,876,0.4230,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
185,VIT_06s0009g02780,869,0.4194,Histone mRNA exonuclease 1,K01175,,,
186,VIT_12s0028g02130,865,0.4179,MAP3K delta-1 protein kinase,,,,
187,VIT_17s0000g02230,870,0.4179,Jasmonate ZIM domain-containing protein 3,JAZ3_2,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
188,VIT_14s0006g02290,860,0.4175,DREB sub A-4 of ERF/AP2 transcription factor,TINY_2,VvERF028,vv30008Ethylene_signaling,vv60003AP2_EREBP
189,VIT_15s0046g02140,860,0.4171,Ribosomal protein L46 39S,,,,
190,VIT_01s0010g00720,859,0.4160,Unknown,,,,
191,VIT_12s0057g01060,859,0.4142,Jasmonate O-methyltransferase,E2_1_1_141,,vv10592alpha-Linolenic_acid_metabolism,
192,VIT_08s0007g00060,859,0.4136,5-oxoprolinase,E3_5_2_9,,vv10480Glutathione_metabolism,
193,VIT_02s0012g00580,856,0.4135,Ankyrin protein kinase,,,,
194,VIT_08s0007g03990,851,0.4129,Cellulose synthase CSLA09,E2_4_1_12_CSLA09,,vv40006Cell_wall,
195,VIT_17s0000g10260,852,0.4110,AarF domain containing kinase,K08869,,,
196,VIT_01s0137g00170,845,0.4080,B-keto acyl reductase,,,,
197,VIT_18s0001g02720,840,0.4080,fatty acid elongation1 (FAE1),,,,
198,VIT_14s0060g02330,843,0.4076,Actin binding formin homology 1,FH2,,vv44810Regulation_of_actin_cytoskeleton,
199,VIT_00s2839g00010,834,0.4049,No hit,,,,
200,VIT_12s0059g00670,830,0.4035,NADP-dependent oxidoreductase,E1_6_5_5,,,
201,VIT_14s0108g01020,820,0.3979,Alpha-expansin 1 precursor,EXPA1,,vv30003Auxin_signaling,
202,VIT_05s0077g01450,821,0.3976,GATA transcription factor 16,GAT16_1,,vv60016C2C2-GATA,
203,VIT_18s0041g01210<br>VIT_18s0041g01160<br>VIT_18s0041g01170,821,0.3955,
204,VIT_08s0040g01040,818,0.3936,Serine carboxypeptidase II,,,,
205,VIT_14s0066g01040,809,0.3914,Cytosine methyltransferase (DRM2),E2_1_1_49,,vv11002Auxin_biosynthesis,
206,VIT_17s0000g09270,806,0.3903,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
207,VIT_11s0052g01600,796,0.3868,UDP-glucose flavonoid 3-O-glucosyltransferase 7,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
208,VIT_05s0077g01030,792,0.3848,Unknown,,,,
209,VIT_11s0016g05340,799,0.3843,Ethylene-responsive transcription factor SHINE 3,SHINE3_2,VvERF043,vv30008Ethylene_signaling,vv60003AP2_EREBP
210,VIT_19s0014g02670,790,0.3841,Protein kinase CRK1 CRK1 protein(Cdc2-related kinase 1),,,,
211,VIT_00s0340g00040,785,0.3792,Beta-hexosaminidase beta chain precursor,E3_2_1_52,,vv10511N-Glycan_degradation,vv10530Aminosugars_metabolism
212,VIT_13s0064g01660,779,0.3772,Prunasin hydrolase isoform PHA precursor,E3_2_1_118,,vv10460Cyanoamino_acid_metabolism,
213,VIT_01s0011g03210,778,0.3764,Aspartyl protease,E3_4_23_x,,,
214,VIT_12s0121g00400,777,0.3732,No hit,,,,
215,VIT_02s0025g01240,767,0.3721,UDP-glucuronosyl/UDP-glucosyltransferase,E2_4_1_17,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
216,VIT_16s0039g00740,769,0.3697,Histone-lysine N-methyltransferase ASHH3,E2_1_1_43ASHH3_1,,vv10300Lysine_biosynthesis,vv60056SET_PCG
217,VIT_00s0163g00060,759,0.3668,Zinc finger (C3HC4-type ring finger),ZFC3HC4_229,,vv60078Other_zf-C3HC4,
218,VIT_11s0052g00890,756,0.3661,Unknown protein,,,,
219,VIT_07s0031g00320,728,0.3517,Curly leaf PHCLF1,CLF1_1,,vv30009Flower_development,vv60056SET_PCG
220,VIT_11s0065g00130,728,0.3514,Taxane 10-beta-hydroxylase,E1_14_13_76,,vv10904Diterpenoid_biosynthesis,
221,VIT_18s0072g01010,713,0.3453,Peptide chain release factor eRF subunit 1,K03265,,vv23015mRNA_surveillance_pathway,
222,VIT_11s0016g04270,716,0.3439,Hydrolase  alpha/beta fold,,,,
223,VIT_11s0016g00290,708,0.3437,Pectinesterase PME3,E3_1_1_11,,vv40006Cell_wall,
224,VIT_03s0038g03990,710,0.3435,UDP-galactose translocator,UDPGALTR,,vv50122Porters_cat_7_to_17,
225,VIT_01s0011g02850,701,0.3393,Unknown protein,,,,
226,VIT_01s0010g01870,704,0.3393,Salicylic acid-induced fragment 1 protein,,,,
227,VIT_04s0008g02870,704,0.3378,Transcription factor,TRIHELIXDOM_12,,vv60062Trihelix,
228,VIT_01s0026g02530,686,0.3319,Beta-1 3-galactosyltransferase,K07819,,vv10602Glycosphingolipid_biosynthesis,
229,VIT_03s0038g04500,687,0.3316,Bifunctional dihydrofolate reductase-thymidylate synthase 1,K13998,,vv10240Pyrimidine_metabolism,vv10670One_carbon_pool_by_folate
230,VIT_08s0058g01230,684,0.3308,Non-specific lipid-transfer protein,,,,
231,VIT_11s0052g00800,685,0.3292,Protein kinase family,,,,
232,VIT_05s0020g01830,675,0.3269,UPF0497 family,,,,
233,VIT_00s0245g00050,675,0.3256,Oleoyl-acyl carrier protein thioesterase  chloroplast precursor,E3_1_2_14,,vv10061Fatty_acid_biosynthesis,
234,VIT_05s0077g01670,667,0.3225,Major cherry allergen Pru av 1.0202,,,,
235,VIT_10s0003g05420,661,0.3204,S-2-hydroxy-acid oxidase  peroxisomal,E1_1_3_15,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
236,VIT_18s0001g05790,662,0.3203,Unknown protein,,,,
237,VIT_06s0009g00480,662,0.3195,Aluminium-tolerance ALMT1,ALMT1,,vv50125Porters_cat_66_to_94,
238,VIT_06s0004g06820,660,0.3188,Unknown protein,,,,
239,VIT_06s0080g00800,658,0.3176,Vesicle-associated membrane protein 714,K08515,,vv24130SNARE_interactions_in_vesicular_transport,vv50101Channels_and_pores
240,VIT_13s0019g04260,648,0.3143,Monoglyceride lipase,E3_1_1_23,,vv10561Glycerolipid_metabolism,
241,VIT_08s0007g05140,642,0.3090,MAP70 protein .,,,,
242,VIT_01s0137g00410,641,0.3089,CYP86A2,,,,
243,VIT_03s0088g00280,625,0.3044,Ribosomal RNA small subunit methyltransferase E,K09761,,,
244,VIT_19s0085g00920,622,0.2998,Organic cation transport protein OCT2,VVOCT2,,vv50121Porters_cat_1_to_6,
245,VIT_05s0049g01200,612,0.2968,S-locus lectin protein kinase,,,,
246,VIT_17s0000g07270,613,0.2964,No hit,,,,
247,VIT_14s0108g00740,611,0.2960,GASA4,GASA4,,vv30010Gibberellin_signaling,
248,VIT_15s0046g00500,609,0.2946,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
249,VIT_04s0008g03480,609,0.2936,Beta-carotene 15 15'-monooxygenase,E1_14_99_36,,vv10906Carotenoid_biosynthesis,
250,VIT_14s0036g00330,600,0.2923,RPS2 (resistant to p. syringae 2),K13459,,vv34626Plant-pathogen_interaction,
251,VIT_01s0011g03490,603,0.2922,3-ketoacyl-CoA synthase,,,,
252,VIT_04s0008g03930,600,0.2920,RD22,,,,
253,VIT_00s0515g00040,593,0.2886,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
254,VIT_19s0014g01760,593,0.2858,Glutamate receptor 2.8,GLR2_8,,vv50101Channels_and_pores,
255,VIT_19s0014g04050,592,0.2856,S-locus lectin protein kinase,,,,
256,VIT_11s0016g03410,589,0.2848,Unknown protein,,,,
257,VIT_02s0087g00400,581,0.2816,Pectinacetylesterase,PAE,,vv40006Cell_wall,
258,VIT_05s0102g00940,586,0.2813,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
259,VIT_01s0127g00590,581,0.2811,Protein disulfide isomerase,E5_3_4_1,,,
260,VIT_08s0056g00800,580,0.2801,Myb domain protein 60,MYB60,MYB60,vv60044MYB,
261,VIT_16s0013g00700,575,0.2780,Multidrug resistance-associated protein 3,MRP3,,vv52010ABC_transporters,
