Vv_m2,2000,1000,VIT_02s0012g01660
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
148,VIT_00s0484g00020,1009,0.4877,Receptor kinase ARK3,,,,
149,VIT_13s0067g02910,1006,0.4869,Non-specific lipid-transfer protein,,,,
150,VIT_09s0018g01780,999,0.4808,ACT domain repeat 1 (ACR1) uridylyltransferase,,,,
151,VIT_07s0005g01520,988,0.4782,WRKY DNA-binding protein 35,WRKY35,VvWRKY18,vv60066WRKY,
152,VIT_10s0003g00330,991,0.4771,HSL1 (HAESA-like 1),,,,
153,VIT_15s0046g00600,976,0.4745,No hit,,,,
154,VIT_12s0028g03400,984,0.4724,No hit,,,,
155,VIT_17s0000g10260,977,0.4722,AarF domain containing kinase,K08869,,,
156,VIT_06s0004g08250,972,0.4678,Leucine-rich repeat transmembrane protein kinase  putative,,,,
157,VIT_11s0118g00180,962,0.4643,HHP1 (heptahelical protein 1),,,,
158,VIT_18s0117g00550,962,0.4634,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
159,VIT_04s0008g05440,943,0.4567,Ethylene-responsive transcription factor SHINE 3,SHINE3_1,VvERF044,vv30008Ethylene_signaling,vv60003AP2_EREBP
160,VIT_19s0090g00710,945,0.4559,No hit,,,,
161,VIT_11s0016g05050,941,0.4552,Kelch repeat-containing F-box protein,,,,
162,VIT_01s0010g00710,942,0.4544,Armadillo/beta-catenin repeat protein / U-box domain-containing protein ,,,,
163,VIT_00s0347g00120,933,0.4496,S-locus lectin protein kinase,,,,
164,VIT_08s0007g03370,937,0.4494,Unknown protein,,,,
165,VIT_07s0005g00270,929,0.4471,Unknown protein,,,,
166,VIT_07s0005g01290,918,0.4458,DnaJ homolog  subfamily C  member 7,K09527,,vv50132Primary_active_transporter_cat_A5_to_A8,
167,VIT_14s0066g02270,924,0.4453,Endonuclease/exonuclease/phosphatase family protein,E3_1_30_x,,,
168,VIT_10s0003g05420,922,0.4450,S-2-hydroxy-acid oxidase  peroxisomal,E1_1_3_15,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
169,VIT_00s1314g00010,922,0.4443,Basic helix-loop-helix (bHLH) family,BHLHDOM_89,,vv60011BHLH,
170,VIT_06s0004g01520,918,0.4428,Pentatricopeptide (PPR) repeat-containing,,,,
171,VIT_06s0004g02190,913,0.4413,Armadillo/beta-catenin repeat,,,,
172,VIT_18s0001g06640,911,0.4399,Zinc finger (C3HC4-type ring finger),ZFC3HC4_60,,vv60078Other_zf-C3HC4,
173,VIT_09s0002g01650,901,0.4348,5'-nucleotidase surE,E3_1_3_5,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
174,VIT_04s0008g05520,886,0.4276,Unknown protein,,,,
175,VIT_18s0001g14800,882,0.4263,Lipase 3 (EXL3) family II extracellular,,,,
176,VIT_13s0019g00560,880,0.4253,Chaperonin GroEL,K04077,,vv23018RNA_degradation,
177,VIT_06s0009g01410,873,0.4244,No hit,,,,
178,VIT_11s0016g04270,854,0.4136,Hydrolase  alpha/beta fold,,,,
179,VIT_00s0361g00090,861,0.4133,Phototropic-responsive NPH3 protein,,,,
180,VIT_09s0002g03130,859,0.4124,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
181,VIT_15s0048g01050,836,0.4074,Unknown,,,,
182,VIT_13s0067g02390,841,0.4071,Unknown,,,,
183,VIT_10s0003g02120,840,0.4052,Lipase GDSL,,,,
184,VIT_05s0049g01450,831,0.4013,No hit,,,,
185,VIT_19s0015g00380,832,0.3994,Cystathionine beta-synthase,E4_2_1_22,,vv10260Glycine_serine_and_threonine_metabolism,vv10271Methionine_metabolism
186,VIT_08s0007g08110,826,0.3981,1-acyl-sn-glycerol-3-phosphate acyltransferase,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
187,VIT_01s0146g00370,818,0.3954,Armadillo/beta-catenin repeat,,,,
188,VIT_17s0000g06190,816,0.3946,Myb domain protein 94,MYB94_2,MYB30A,vv60044MYB,
189,VIT_00s0194g00220,807,0.3878,Unknown,,,,
190,VIT_05s0020g02900,799,0.3877,Substrate carrier  Mitochondrial,K03454,,vv44146Peroxisome,vv50123Porters_cat_18_to_29
191,VIT_14s0036g00290,800,0.3872,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
192,VIT_06s0004g08230,790,0.3835,Root phototropism protein 2,,,,
193,VIT_00s0532g00050,790,0.3809,Basic helix-loop-helix ILR3,ILR3_4,,vv11002Auxin_biosynthesis,vv60011BHLH
194,VIT_14s0006g02550,782,0.3807,Non-specific lipid-transfer protein 2 (LTP 2),,,,
195,VIT_02s0025g04120,764,0.3702,Calmodulin binding protein,,,,
196,VIT_15s0048g02000,764,0.3689,Homeodomain GLABROUS1,HDG1_1,VvHB53,vv60034HB,
197,VIT_05s0051g00330,755,0.3685,F-box domain containing protein,,,,
198,VIT_01s0137g00170,759,0.3681,B-keto acyl reductase,,,,
199,VIT_12s0028g00310,750,0.3657,Protein kinase family,,,,
200,VIT_16s0100g00080,751,0.3642,Subtilisin serine protease,SBT4_12,,vv50101Channels_and_pores,
201,VIT_10s0116g01470,740,0.3597,No hit,,,,
202,VIT_00s0341g00010,743,0.3595,Dual specificity protein phosphatase,,,,
203,VIT_02s0012g01440,742,0.3585,Zinc finger (C3HC4-type ring finger),ZFC3HC4_215,,vv60078Other_zf-C3HC4,
204,VIT_00s0341g00050,738,0.3565,ATMYB66/WER/WER1 (WEREWOLF 1),WEREWOLF_3,MYBPAL1,vv44110Cell_cycle,vv60044MYB
205,VIT_07s0031g02560,735,0.3556,UVB-resistance protein UVR8,,,,
206,VIT_03s0088g00070,738,0.3545,No hit,,,,
207,VIT_15s0048g00550,728,0.3524,Abnormal floral organs,AFO_2,,vv60019C2C2-YABBY,
208,VIT_06s0009g01420,724,0.3501,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
209,VIT_17s0000g06630,719,0.3467,Unknown protein,,,,
210,VIT_08s0056g00110,713,0.3448,Emp24/gp25L/p24,EMP24,,vv50110Protein_coat,
211,VIT_01s0182g00130,706,0.3432,PHO1-like protein,PHO1,,vv50125Porters_cat_66_to_94,
212,VIT_12s0059g00640,707,0.3417,Beta-1 3-galactosyltransferase sqv-2,K07820,,vv10602Glycosphingolipid_biosynthesis,
213,VIT_10s0116g01870,708,0.3401,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
214,VIT_16s0039g00890,704,0.3396,Myb TKI1 (TSL-kinase  interacting  protein 1),TKI1_3,,vv60045MYBrelated,
215,VIT_00s2525g00010,688,0.3343,Unknown,,,,
216,VIT_17s0000g06280,693,0.3338,Geranylgeranyl reductase,CHLP,,vv10100Biosynthesis_of_steroids,
217,VIT_00s0160g00220,690,0.3316,Unknown protein,,,,
218,VIT_14s0030g01490<br>VIT_14s0030g01520,678,0.3279,
219,VIT_08s0040g02250,678,0.3272,No hit,,,,
220,VIT_14s0066g01380,671,0.3245,Calcium homeostasis regulator CHoR1,CHOR1,,,
221,VIT_00s0188g00230,674,0.3237,No hit,,,,
222,VIT_02s0025g01980<br>VIT_02s0025g01910,664,0.3231,
223,VIT_04s0008g02520,662,0.3223,ATP binding protein,,,,
224,VIT_04s0008g03600,663,0.3220,Tocopherol cyclase,K09834,,vv10100Biosynthesis_of_steroids,
225,VIT_07s0005g05520,656,0.3195,Pectate lyase,E4_2_2_2,,vv40006Cell_wall,
226,VIT_09s0002g02330,660,0.3173,Nucleosome/chromatin assembly factor group A,,,,
227,VIT_00s0313g00040,649,0.3161,PAS2 (PASTICCINO 2),K10703,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
228,VIT_00s0225g00070,654,0.3155,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
229,VIT_09s0002g05620,647,0.3132,Unknown protein,,,,
230,VIT_07s0104g01410,645,0.3107,OTU cysteine protease,,,,
231,VIT_18s0001g00400,640,0.3105,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
232,VIT_16s0098g01890,633,0.3067,Phosphatidylinositol 3- and 4-kinase / ubiquitin,,,,
233,VIT_11s0037g00290,636,0.3067,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
234,VIT_10s0071g00230,632,0.3059,HcrVf1 protein,,,,
235,VIT_06s0080g00760,631,0.3026,Unknown protein,,,,
236,VIT_05s0077g01670,624,0.3000,Major cherry allergen Pru av 1.0202,,,,
237,VIT_18s0001g14930,614,0.2976,Unknown protein,,,,
238,VIT_00s0398g00020,612,0.2975,S-receptor kinase KIK1 precursor,,,,
239,VIT_16s0050g02100,608,0.2944,Disease resistance,,,,
240,VIT_16s0050g00870,604,0.2921,Acyltransferase,E2_3_1_x,,,
241,VIT_00s0259g00120,600,0.2908,Oligopeptide transporter OPT3,OPT3,,vv50125Porters_cat_66_to_94,
242,VIT_13s0156g00540,595,0.2887,Disease resistance protein (CC-NBS-LRR class),,,,
243,VIT_15s0046g00490,596,0.2879,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
244,VIT_10s0116g00820,576,0.2806,Adenosine/AMP deaminase,E3_5_4_4,,vv10230Purine_metabolism,
245,VIT_14s0060g01810,577,0.2805,Unknown protein,,,,
246,VIT_18s0001g11710,579,0.2803,Photosystem II PsbO protein,K02716,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
247,VIT_12s0142g00760,575,0.2783,Leucine-rich repeat protein kinase,,,,
248,VIT_12s0178g00200,564,0.2739,Actin beta/gamma 1,K05692,,vv44810Regulation_of_actin_cytoskeleton,
249,VIT_14s0030g00080,563,0.2726,No hit,,,,
250,VIT_13s0106g00070,567,0.2725,Ankyrin repeat protein,K10380,,vv50108Accessory_factors_involved_in_transport,
251,VIT_17s0000g00120,565,0.2723,Exostosin,K02366,,vv11030Glycan_structures-biosynthesis1,
252,VIT_15s0024g00920,561,0.2702,NFD4 (nuclear fusion defective 4),,,,
253,VIT_14s0030g01330,553,0.2678,No hit,,,,
254,VIT_18s0001g10080,554,0.2667,Unknown protein,,,,
255,VIT_15s0046g03540,551,0.2659,No hit,,,,
256,VIT_13s0067g01580,540,0.2615,Anthocyaninless2 (ANL2),ANL2_4,,vv60034HB,
257,VIT_12s0034g00250,541,0.2614,Aquaporin PIP1A,PIP1A,,vv50101Channels_and_pores,
258,VIT_12s0035g00880,538,0.2605,Lactoylglutathione lyase,E4_4_1_5,,vv10620Pyruvate_metabolism,
259,VIT_17s0053g00780,534,0.2573,Homeodomain GLABROUS11,HDG11_1,VvHB60,vv60034HB,
260,VIT_11s0065g00170,533,0.2555,Squamosa promoter-binding protein 2 (SPL2),SPL2_3,,vv60055SBP,
261,VIT_00s1356g00010,525,0.2550,Zinc finger (C2H2 type) family,C2H2FAM_15,,vv60017C2H2,
262,VIT_09s0002g04170,522,0.2534,Acyl-CoA synthetases (Acyl-activating enzyme 13),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
263,VIT_09s0054g01360,521,0.2519,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
264,VIT_08s0007g00890,518,0.2513,Tropinone reductase,E1_1_1_206,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
265,VIT_01s0011g01100,521,0.2507,Pentatricopeptide (PPR) repeat-containing protein,,,,
266,VIT_18s0075g00800,496,0.2394,TIR-NBS disease resistance,,,,
267,VIT_15s0046g02620,499,0.2391,Beta-amylase 9 BMY9,E3_2_1_2,,vv10500Starch_and_sucrose_metabolism,
268,VIT_02s0025g03320,492,0.2390,CYP86A2,,,,
269,VIT_00s0286g00040,493,0.2389,S-locus protein kinase,,,,
270,VIT_01s0137g00190,481,0.2337,CIP4 (COP1-interacting protein 4),CIP4,,vv24120Ubiquitin_mediated_proteolysis,
271,VIT_05s0029g01410,471,0.2281,No hit,,,,
