Vv_m2,2000,1000,VIT_15s0046g02400
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
202,VIT_15s0048g01050,904,0.4399,Unknown,,,,
203,VIT_13s0064g00140,912,0.4393,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
204,VIT_07s0031g01250,907,0.4382,1-acylglycerone phosphate reductase,E1_1_1_101,,vv10564Glycerophospholipid_metabolism,vv10565Ether_lipid_metabolism
205,VIT_12s0034g01520,903,0.4348,No hit,,,,
206,VIT_01s0026g00340,873,0.4248,Threonyl-tRNA synthetase,E6_1_1_3,,vv10260Glycine_serine_and_threonine_metabolism,vv20970Aminoacyl-tRNA_biosynthesis
207,VIT_10s0003g03330,870,0.4229,Receptor-like serine-threonine protein kinase,,,,
208,VIT_03s0038g01830,870,0.4195,Proline-rich protein 4,,,,
209,VIT_10s0116g01640,868,0.4193,Glucan endo-1 3-beta-glucosidase 3 precursor,E3_2_1_39,,vv10500Starch_and_sucrose_metabolism,
210,VIT_06s0004g00640,852,0.4152,Accelerated cell death 1 ACD1,ACD1,,vv50133Primary_active_transporter_cat_A9_to_A18,
211,VIT_13s0047g00010,854,0.4152,ZIFL2 (zinc induced facilitator-like 1),ZIFL1,,vv50121Porters_cat_1_to_6,
212,VIT_03s0038g00120,857,0.4136,Gibberellin-regulated protein 4 (GASA4),GASA4,,vv30010Gibberellin_signaling,
213,VIT_01s0150g00550,854,0.4132,Histone-lysine N-methyltransferase ASHR2,E2_1_1_43ASHR2_1,,vv10300Lysine_biosynthesis,vv60056SET_PCG
214,VIT_09s0018g01650,858,0.4127,Wrinkled1 (AP2/ERBP),WRINKLED1_1,VvAP2-06,vv30008Ethylene_signaling,vv60003AP2_EREBP
215,VIT_12s0035g00840,858,0.4127,Unknown protein,,,,
216,VIT_00s2240g00010,844,0.4081,GAE3 (UDP-D- glcucuronate  4-epimerase 3),E5_1_3_6,,vv10500Starch_and_sucrose_metabolism,vv10520Nucleotide_sugars_metabolism
217,VIT_04s0023g02460,843,0.4078,Transducin protein,,,,
218,VIT_02s0012g01940,847,0.4078,Myb KAN2 (KANADI 2),KANADI2_1,,vv60029G2-like,
219,VIT_04s0008g00750,843,0.4057,Unknown protein,,,,
220,VIT_07s0031g00490,838,0.4046,MAP3K protein kinase,,,,
221,VIT_06s0004g01350,826,0.3998,Emsy N terminus domain-containing protein,,,,
222,VIT_06s0004g01770,827,0.3991,Acetyl-CoA carboxylase  biotin carboxylase,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
223,VIT_11s0052g01600,827,0.3966,UDP-glucose flavonoid 3-O-glucosyltransferase 7,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
224,VIT_11s0016g01280,820,0.3963,DNA-directed RNA polymerase III subunit C4,K03026,,vv23020RNA_polymerase,
225,VIT_14s0060g02370,817,0.3953,DegP protease,E3_4_21_107,,,
226,VIT_15s0048g02000,815,0.3941,Homeodomain GLABROUS1,HDG1_1,VvHB53,vv60034HB,
227,VIT_05s0020g01790,814,0.3940,Triacylglycerol lipase.,E3_1_1_3,,vv10561Glycerolipid_metabolism,
228,VIT_11s0016g04160,811,0.3931,Sulfate transporter 3.5,SULTR3_5,,vv50124Porters_cat_30_to_64,
229,VIT_03s0038g03620,816,0.3919,Rho guanyl-nucleotide exchange factor ROPGEF1,ROPGEF1,,,
230,VIT_04s0008g05070,807,0.3889,Pentatricopeptide (PPR) repeat-containing,,,,
231,VIT_08s0007g04100,800,0.3861,CYPLXXVIA2,,,,
232,VIT_06s0080g00040,799,0.3858,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
233,VIT_08s0007g05160,789,0.3823,Flavonoid 3' 5'-hydroxylase,E1_14_13_88,,vv10941Flavonoid_biosynthesis,
234,VIT_18s0001g05380,791,0.3812,TTL1 (tetratricopetide-repeat thioredoxin-like 1),,,,
235,VIT_14s0006g02990,781,0.3782,3-ketoacyl-CoA synthase,,,,
236,VIT_01s0026g02120,784,0.3782,Microtubule end binding protein 1 (EB1),K10436,,vv44810Regulation_of_actin_cytoskeleton,
237,VIT_11s0016g01160,774,0.3759,GCN5 N-acetyltransferase (GNAT),GCN5_3,,vv60082GNAT,
238,VIT_16s0100g00360,775,0.3755,Per1,,,,
239,VIT_16s0100g00470,781,0.3755,BCL2 binding anthogene,,,,
240,VIT_01s0026g00570,773,0.3742,Bet v I allergen,,,,
241,VIT_11s0052g00800,769,0.3729,Protein kinase family,,,,
242,VIT_06s0004g00630,759,0.3704,Accelerated cell death 1 ACD1,ACD1,,vv50133Primary_active_transporter_cat_A9_to_A18,
243,VIT_13s0019g04460,763,0.3702,Phenylalanine ammonia-lyase 2 (PAL2),E4_3_1_5,,vv10350Tyrosine_metabolism,vv10360Phenylalanine_metabolism
244,VIT_15s0046g01820,753,0.3671,Ring-H2 finger B1A,RHB1A,,vv60078Other_zf-C3HC4,
245,VIT_04s0008g03510,761,0.3669,Lignostilbene-alpha beta-dioxygenase and related enzymes,E1_14_99_36,,vv10906Carotenoid_biosynthesis,
246,VIT_07s0151g00850,765,0.3667,Unknown,,,,
247,VIT_18s0122g01280,746,0.3660,Niemann-Pick C1 protein precursor,NPC1,,vv50121Porters_cat_1_to_6,
248,VIT_18s0072g00650,752,0.3647,No hit,,,,
249,VIT_01s0011g00720,747,0.3609,WRKY DNA-binding protein 57,WRKY57,VvWRKY01,vv60066WRKY,
250,VIT_01s0011g04940,743,0.3600,No hit,,,,
251,VIT_00s0193g00050,741,0.3597,Ankyrin repeat protein,,,,
252,VIT_05s0049g01400,741,0.3595,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
253,VIT_04s0008g05050,740,0.3578,Pentatricopeptide (PPR) repeat-containing protein,,,,
254,VIT_05s0124g00090,738,0.3577,Golgi transport 1 protein B,GOT1B,,vv50109Incompletely_characterized_transport_systems,
255,VIT_17s0000g09760,738,0.3576,ABC transporter B member 11,K05664,,vv52010ABC_transporters,
256,VIT_17s0000g09900,736,0.3561,Unknown protein,,,,
257,VIT_04s0008g03600,736,0.3557,Tocopherol cyclase,K09834,,vv10100Biosynthesis_of_steroids,
258,VIT_09s0054g00840,736,0.3544,Unknown protein,,,,
259,VIT_16s0098g00190,736,0.3542,Receptor kinase homolog LRK10,,,,
260,VIT_01s0026g02650,732,0.3531,KH domain-containing protein,,,,
261,VIT_09s0002g06750,726,0.3495,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
262,VIT_12s0035g00620,718,0.3462,BZIP transcription factor,BZIPDOM_15,VvbZIP32,vv60012BZIP,
263,VIT_18s0001g13080,708,0.3447,Unknown protein,,,,
264,VIT_07s0031g02140,716,0.3442,Amino acid permease,AAPREL,,vv50123Porters_cat_18_to_29,
