Vv_m2,2000,1000,VIT_10s0003g00620
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
141,VIT_13s0019g02880,1089,0.5292,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
142,VIT_16s0039g02270,1086,0.5269,Unknown protein,,,,
143,VIT_14s0128g00210,1087,0.5269,Xyloglucanase inhibitor,,,,
144,VIT_06s0004g07970,1079,0.5235,Alpha-expansin 10 precursor,EXPA10,,vv30003Auxin_signaling,
145,VIT_19s0015g00740,1076,0.5213,Prefoldin,,,,
146,VIT_02s0087g00630,1069,0.5177,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
147,VIT_13s0019g04460,1059,0.5141,Phenylalanine ammonia-lyase 2 (PAL2),E4_3_1_5,,vv10350Tyrosine_metabolism,vv10360Phenylalanine_metabolism
148,VIT_13s0064g01660,1061,0.5118,Prunasin hydrolase isoform PHA precursor,E3_2_1_118,,vv10460Cyanoamino_acid_metabolism,
149,VIT_04s0008g01810,1046,0.5046,Myb domain protein 4,MYB4_9,MYBPA8,vv60044MYB,
150,VIT_03s0038g03620,1045,0.5029,Rho guanyl-nucleotide exchange factor ROPGEF1,ROPGEF1,,,
151,VIT_09s0002g03050,1029,0.4995,Lipase GDSL,,,,
152,VIT_18s0072g00580<br>VIT_11s0065g00040,1032,0.4990,
153,VIT_07s0031g01680,1022,0.4976,CYP86A1,,,,
154,VIT_05s0051g00230,1019,0.4935,R protein L6,K13477,,vv34627R_proteins_from_Plant-pathogen_interaction,
155,VIT_06s0009g01420,1027,0.4928,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
156,VIT_00s0218g00220,1002,0.4850,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
157,VIT_05s0020g04540,990,0.4794,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
158,VIT_11s0016g03820,973,0.4728,Signal peptidase I,K03100,,vv23060Protein_export,vv50132Primary_active_transporter_cat_A5_to_A8
159,VIT_04s0008g02520,983,0.4719,ATP binding protein,,,,
160,VIT_17s0000g06280,975,0.4717,Geranylgeranyl reductase,CHLP,,vv10100Biosynthesis_of_steroids,
161,VIT_17s0000g03750,970,0.4706,Chitin elicitor-binding CEBIP LysM domain-containing,K13473,,vv34626Plant-pathogen_interaction,
162,VIT_18s0041g00100,963,0.4661,Unknown protein,,,,
163,VIT_11s0016g00290,953,0.4626,Pectinesterase PME3,E3_1_1_11,,vv40006Cell_wall,
164,VIT_15s0046g03240,952,0.4575,Unknown protein,,,,
165,VIT_04s0008g02250,945,0.4567,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
166,VIT_15s0024g00780,940,0.4543,No hit,,,,
167,VIT_00s0225g00090,931,0.4487,Copper amine oxidase,E1_4_3_4,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10340Histidine_metabolism
168,VIT_15s0024g01260,925,0.4475,DJ-1 protein / protease,,,,
169,VIT_12s0059g00190,924,0.4466,Beta-expansin (EXPB3),EXPB3,,vv30003Auxin_signaling,
170,VIT_05s0049g01400,924,0.4462,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
171,VIT_18s0001g14790,923,0.4452,Lipase 3 (EXL3) family II extracellular,,,,
172,VIT_14s0219g00280,922,0.4439,Glycerol-3-phosphate dehydrogenase (NAD+),E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
173,VIT_00s0225g00070,911,0.4409,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
174,VIT_09s0002g02220,891,0.4325,Protein kinase CDG1,,,,
175,VIT_06s0004g03180,892,0.4303,Zinc finger (FYVE type),SIZ1_1,,vv30009Flower_development,vv60048PHD
176,VIT_08s0007g06220,878,0.4252,No hit,,,,
177,VIT_10s0071g00860,880,0.4241,Disease resistance protein,,,,
178,VIT_10s0003g00330,868,0.4205,HSL1 (HAESA-like 1),,,,
179,VIT_00s0532g00030,869,0.4188,Thioredoxin H,,,,
180,VIT_15s0021g02300,859,0.4156,Squamosa promoter-binding protein 8 (SPL8),SPL8,,vv60055SBP,
181,VIT_13s0067g02910,860,0.4147,Non-specific lipid-transfer protein,,,,
182,VIT_04s0023g02840,855,0.4144,Leucine-rich repeat disease resistance protein,,,,
183,VIT_12s0057g01030,855,0.4134,Glucose-6-phosphate 1-dehydrogenase 2  chloroplast precursor,E1_1_1_49,,vv10030Pentose_phosphate,vv10480Glutathione_metabolism
184,VIT_15s0048g01050,851,0.4131,Unknown,,,,
185,VIT_14s0068g00400,838,0.4066,Hydrolase  alpha/beta fold family,,,,
186,VIT_00s0225g00100,842,0.4066,Armadillo,,,,
187,VIT_13s0067g03890,833,0.4028,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
188,VIT_01s0010g01870,830,0.4025,Salicylic acid-induced fragment 1 protein,,,,
189,VIT_11s0016g00330,826,0.4000,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
190,VIT_01s0026g02530,815,0.3964,Beta-1 3-galactosyltransferase,K07819,,vv10602Glycosphingolipid_biosynthesis,
191,VIT_06s0009g01460,808,0.3917,Homoserine dehydrogenase,E1_1_1_3,,vv10260Glycine_serine_and_threonine_metabolism,vv10300Lysine_biosynthesis
192,VIT_03s0017g00710,808,0.3909,flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
193,VIT_05s0020g03330,805,0.3906,Heat shock protein 70,K03283,,vv23040Spliceosome,vv24141Protein_processing_in_endoplasmic_reticulum
194,VIT_01s0150g00020,807,0.3899,Receptor protein kinase,,,,
195,VIT_15s0021g01280,805,0.3878,Cyclin-U4-1 (CycU4;1) CYCP4;1,CYCP4_1,,vv44110Cell_cycle,
196,VIT_11s0118g00180,802,0.3874,HHP1 (heptahelical protein 1),,,,
197,VIT_03s0088g01150,799,0.3856,Squalene monooxygenase,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
198,VIT_18s0001g01250,794,0.3841,Senescence-inducible chloroplast stay-green protein 2,,,,
199,VIT_13s0019g04750,786,0.3812,Kinesin morphogenesis of root hair 2 (MRH2),MRH2,,vv44810Regulation_of_actin_cytoskeleton,
200,VIT_11s0016g01310,778,0.3758,TT2 (transparent testa 2),TT2_5,MYBPA4,vv44110Cell_cycle,vv60044MYB
201,VIT_05s0077g00530,763,0.3698,Unknown protein,,,,
202,VIT_14s0066g00400,763,0.3684,Chalcone isomerase,E5_5_1_6,,vv10941Flavonoid_biosynthesis,
203,VIT_14s0068g02010,761,0.3673,IMP dehydrogenase/GMP reductase,E1_1_1_205,,vv10230Purine_metabolism,
204,VIT_00s0475g00020,756,0.3670,Zinc finger (C3HC4-type ring finger),,,,
205,VIT_11s0065g00360,757,0.3650,Acetyl-CoA carboxylase  biotin carboxylase subunit (CAC2),E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
206,VIT_12s0057g01450,757,0.3639,Subtilisin protease,,,,
207,VIT_00s1314g00010,750,0.3635,Basic helix-loop-helix (bHLH) family,BHLHDOM_89,,vv60011BHLH,
208,VIT_05s0049g01450,749,0.3620,No hit,,,,
209,VIT_05s0062g00920,749,0.3603,No hit,,,,
210,VIT_03s0017g00830,739,0.3575,2OG-Fe(II) oxygenase,,,,
211,VIT_16s0098g01560,735,0.3534,Glucan endo-1 3-beta-D-glucosidase,E3_2_1_39,,vv10500Starch_and_sucrose_metabolism,
212,VIT_18s0001g10350,723,0.3513,Subtilase family protein,ARA12,,vv50101Channels_and_pores,
213,VIT_15s0046g00500,721,0.3512,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
214,VIT_11s0016g02050,721,0.3485,Nucleosome assembly protein (NAP1),,,,
215,VIT_05s0051g00330,715,0.3436,F-box domain containing protein,,,,
216,VIT_12s0055g00730,705,0.3404,ATATH2 (ABC2 homolog 2),ATH2,,vv52010ABC_transporters,
217,VIT_03s0088g00260,704,0.3401,Serine carboxypeptidase S10,,,,
218,VIT_10s0116g00410,703,0.3399,Gibberellin 2-beta-dioxygenase 7,E1_14_11_13,,vv10904Diterpenoid_biosynthesis,
219,VIT_10s0071g00270,704,0.3380,Abscisic acid-insensitive protein 3 (ABI3),ABI3_1,,vv30001ABA_signaling,vv30003Auxin_signaling
220,VIT_18s0001g05480,699,0.3378,Unknown protein,,,,
221,VIT_00s0532g00050,700,0.3377,Basic helix-loop-helix ILR3,ILR3_4,,vv11002Auxin_biosynthesis,vv60011BHLH
222,VIT_03s0038g01410,699,0.3375,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
223,VIT_17s0000g01000,699,0.3353,Amino acid-binding ACT,,,,
224,VIT_08s0007g01750,690,0.3345,Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
225,VIT_13s0019g03310,684,0.3314,Transposon protein,,,,
226,VIT_18s0001g12680,685,0.3312,Unknown protein,,,,
227,VIT_14s0060g02330,680,0.3295,Actin binding formin homology 1,FH2,,vv44810Regulation_of_actin_cytoskeleton,
228,VIT_13s0019g02810,670,0.3246,Glucuronosyl transferase,E2_4_1_17,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
229,VIT_18s0001g02720,647,0.3148,fatty acid elongation1 (FAE1),,,,
230,VIT_06s0004g06890,655,0.3148,Potassium transporter (KUP1),KUP1,,vv50125Porters_cat_66_to_94,
231,VIT_07s0151g00080,649,0.3135,Ankyrin,K10380,,vv50108Accessory_factors_involved_in_transport,
232,VIT_02s0033g01210,645,0.3110,Cyclops,,,,
233,VIT_18s0001g15220,644,0.3108,Unknown protein,,,,
234,VIT_05s0029g00480,627,0.3045,Eceriferum 2 (CER2),,,,
235,VIT_01s0127g00710,629,0.3045,Mov34 STAM-binding protein,K11866,,vv50111Tethering_factors,
236,VIT_14s0030g00960,627,0.3029,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
237,VIT_00s0340g00040,618,0.2981,Beta-hexosaminidase beta chain precursor,E3_2_1_52,,vv10511N-Glycan_degradation,vv10530Aminosugars_metabolism
238,VIT_17s0000g06460,605,0.2938,Zinc finger (C3HC4-type ring finger),ZFC3HC4_177,,vv60078Other_zf-C3HC4,
239,VIT_06s0004g01460<br>VIT_06s0004g01450,609,0.2936,
240,VIT_02s0025g05170,607,0.2931,Unknown protein,,,,
241,VIT_13s0019g03390,597,0.2891,Unknown protein,,,,
242,VIT_10s0003g01940,599,0.2891,RKF1 (receptor-like kinase in flowers 1),,,,
243,VIT_17s0000g02460,599,0.2877,Wuschel related homeobox 1,WOX1_2,VvHB57,vv60034HB,
244,VIT_15s0021g00730,586,0.2868,No hit,,,,
245,VIT_18s0001g15230,596,0.2863,Unknown,,,,
246,VIT_06s0061g00240,589,0.2858,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
247,VIT_06s0004g07920,591,0.2851,WNK5 (Arabidopsis WNK kinase 5),,,,
248,VIT_00s0179g00340,585,0.2827,Histone H2A variant 1 HTA11,H2AV1,,,
249,VIT_06s0009g00580,579,0.2807,Receptor protein kinase,,,,
250,VIT_18s0001g14390,570,0.2764,Transducin protein,,,,
251,VIT_07s0005g06520,568,0.2748,No hit,,,,
252,VIT_14s0006g02690,571,0.2745,Delta 7-sterol-C5-desaturase (STE1),K00258,,vv10902Monoterpenoid_biosynthesis,
253,VIT_05s0020g04850,568,0.2743,H1flk,,,,
254,VIT_19s0014g02670,564,0.2735,Protein kinase CRK1 CRK1 protein(Cdc2-related kinase 1),,,,
255,VIT_14s0060g00900,569,0.2725,Unknown protein,,,,
256,VIT_18s0001g07000,564,0.2719,Pentatricopeptide (PPR) repeat-containing protein,,,,
257,VIT_15s0048g02000,560,0.2709,Homeodomain GLABROUS1,HDG1_1,VvHB53,vv60034HB,
258,VIT_02s0087g00200,558,0.2684,Aspartic proteinase nepenthesin-1 precursor,E3_4_23_12,,,
259,VIT_04s0008g03320,555,0.2675,UVB-resistance protein,,,,
260,VIT_06s0009g00480,550,0.2660,Aluminium-tolerance ALMT1,ALMT1,,vv50125Porters_cat_66_to_94,
261,VIT_11s0016g00580,546,0.2631,Unknown,,,,
262,VIT_08s0040g02820,531,0.2580,Unknown protein,,,,
263,VIT_15s0048g01160,532,0.2570,Phospholipase D beta 1,PLDB1,,vv10564Glycerophospholipid_metabolism,vv10565Ether_lipid_metabolism
264,VIT_14s0108g00150,528,0.2549,Calmodulin-binding region IQD28,IQD28,,,
265,VIT_00s1356g00010,521,0.2519,Zinc finger (C2H2 type) family,C2H2FAM_15,,vv60017C2H2,
