Vv_m2,2000,1000,VIT_02s0012g02030
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
101,VIT_12s0059g01870,1355,0.6546,GH3-like protein,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
102,VIT_18s0001g02500,1362,0.6545,Unknown protein,,,,
103,VIT_12s0035g00940,1346,0.6506,No hit,,,,
104,VIT_07s0129g00270,1337,0.6471,Casein kinase II alpha chain,K03097,,vv23008Ribosome_biogenesis_in_Eukaryotes,vv34710Circadian_rhythm
105,VIT_15s0046g00310,1336,0.6463,Transcription factor TINY,ERF023,VvERF015,vv30008Ethylene_signaling,vv60003AP2_EREBP
106,VIT_07s0151g01130,1333,0.6421,Patatin,,,,
107,VIT_07s0005g01290,1329,0.6417,DnaJ homolog  subfamily C  member 7,K09527,,vv50132Primary_active_transporter_cat_A5_to_A8,
108,VIT_11s0016g04540,1323,0.6391,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
109,VIT_02s0025g04120,1312,0.6363,Calmodulin binding protein,,,,
110,VIT_07s0151g00010,1303,0.6292,No hit,,,,
111,VIT_01s0146g00410,1294,0.6288,GEM-like protein 5,,,,
112,VIT_01s0011g03490,1298,0.6283,3-ketoacyl-CoA synthase,,,,
113,VIT_16s0013g00290,1283,0.6259,Heat shock protein binding,,,,
114,VIT_07s0031g00770,1289,0.6230,Unknown protein,,,,
115,VIT_11s0118g00540,1293,0.6228,Calcium-binding EF hand,,,,
116,VIT_14s0128g00510<br>VIT_14s0128g00550,1284,0.6206,
117,VIT_02s0025g04910,1279,0.6167,Growth-regulating factor 5,GRF5_3,,vv60033GRF,
118,VIT_13s0019g03980,1276,0.6149,Transcription initiation factor TFIIF beta subunit,K03139,,vv23022Basal_transcription_factors,
119,VIT_01s0127g00590,1270,0.6138,Protein disulfide isomerase,E5_3_4_1,,,
120,VIT_18s0089g00510,1270,0.6118,Isopentenyltransferase 1,E2_5_1_27,,vv10908Zeatin_biosynthesis,
121,VIT_00s0532g00050,1259,0.6100,Basic helix-loop-helix ILR3,ILR3_4,,vv11002Auxin_biosynthesis,vv60011BHLH
122,VIT_09s0002g08050,1263,0.6096,Unknown protein,,,,
123,VIT_14s0108g01080,1244,0.6010,Myb domain protein 106,MYB106_2,MYB141,vv60044MYB,
124,VIT_15s0021g01350,1244,0.6004,Transducin family protein / WD-40 repeat,,,,
125,VIT_00s0211g00040,1236,0.5977,Nodulation receptor kinase,,,,
126,VIT_09s0002g03130,1237,0.5961,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
127,VIT_19s0014g05000,1228,0.5950,Zinc finger (C2H2 type) family,C2H2FAM_16,,vv60017C2H2,
128,VIT_00s1348g00010,1221,0.5901,Ternary complex factor MIP1,,,,
129,VIT_19s0014g04690,1224,0.5899,Indole-3-acetic acid-amido synthetase,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
130,VIT_15s0046g01960,1216,0.5857,Hydroquinone glucosyltransferase,E2_4_1_218,,vv10500Starch_and_sucrose_metabolism,
131,VIT_02s0025g04550,1204,0.5819,Glucose-methanol-choline (GMC) oxidoreductase,E1_1_99_1,,vv10260Glycine_serine_and_threonine_metabolism,
132,VIT_12s0035g00200,1204,0.5791,Phospholipase D,PLDB1,,vv10564Glycerophospholipid_metabolism,vv10565Ether_lipid_metabolism
133,VIT_10s0003g00620,1192,0.5784,Lipase GDSL,,,,
134,VIT_06s0061g00260,1198,0.5765,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
135,VIT_04s0023g03760,1189,0.5733,Unknown protein,,,,
136,VIT_07s0129g00070<br>VIT_07s0129g00150,1181,0.5705,
137,VIT_01s0010g02740,1189,0.5697,4-coumarate-CoA ligase,E6_2_1_12,,vv10940Phenylpropanoid_biosynthesis,vv50104Group_translocators
138,VIT_19s0027g01820,1174,0.5691,Potassium transporter (KUP1),KUP1,,vv50125Porters_cat_66_to_94,
139,VIT_00s0228g00060,1172,0.5656,Unknown,,,,
140,VIT_13s0019g00460,1169,0.5647,Unknown protein,,,,
141,VIT_12s0134g00640,1138,0.5557,Anthocyanidin 3-O-glucoside-6''-O-malonyltransferase,E2_3_1_171,,vv10942Anthocyanin_biosynthesis,
142,VIT_17s0000g08990,1139,0.5500,Alliinase,E4_4_1_4,,vv10272Cysteine_metabolism,
143,VIT_08s0105g00400,1131,0.5498,GT-1-like transcription factor,GT1L,,vv60062Trihelix,
144,VIT_04s0008g02250,1130,0.5467,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
145,VIT_01s0244g00010,1125,0.5448,Basic helix-loop-helix (bHLH) family,BHLHDOM_53,,vv60011BHLH,
146,VIT_06s0061g01540,1127,0.5447,KCBP- interacting  protein kinase,,,,
147,VIT_04s0069g01120,1129,0.5441,Acyl-activating enzyme 7,E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
148,VIT_01s0011g02800,1128,0.5434,RIC7 (ROP-interactive crib motif-containing protein 7),,,,
149,VIT_13s0067g03890,1122,0.5392,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
150,VIT_14s0006g02990,1102,0.5370,3-ketoacyl-CoA synthase,,,,
151,VIT_05s0062g01140,1103,0.5352,Aromatic and neutral transporter 1,ANT1,,vv50123Porters_cat_18_to_29,
152,VIT_04s0044g00500,1107,0.5345,Unknown protein,,,,
153,VIT_00s0286g00110,1093,0.5288,S-locus protein kinase,,,,
154,VIT_07s0005g01330,1089,0.5246,SAR1 (secretion-associated ras),K07953,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50110Protein_coat
155,VIT_08s0007g05550,1087,0.5236,Protein kinase,,,,
156,VIT_18s0166g00220,1078,0.5200,No hit,,,,
157,VIT_09s0002g01770,1075,0.5186,N-myristoyl transferase,E2_3_1_97,,vv10062Fatty_acid_elongation_in_mitochondria,
158,VIT_18s0001g05950,1064,0.5155,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
159,VIT_11s0037g01400,1053,0.5129,Zinc finger (C3HC4-type ring finger),ZFC3HC4_80,,vv60078Other_zf-C3HC4,
160,VIT_10s0116g01870,1052,0.5055,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
161,VIT_05s0051g00900,1041,0.5031,No hit,,,,
162,VIT_01s0011g01320,1034,0.5007,Cholinephosphate cytidylyltransferase,E2_7_7_15,,vv10564Glycerophospholipid_metabolism,
163,VIT_03s0063g00670,1035,0.4993,Cyclin-dependent kinase inhibitor ICK5,ICK5,,vv44110Cell_cycle,
164,VIT_01s0011g01900,1026,0.4981,Glutathione S-transferase  C-terminal,E2_5_1_18,,vv10480Glutathione_metabolism,
165,VIT_10s0003g00560,1020,0.4954,Wuschel homeobox 9,WOX9,VvHB37,vv60034HB,
166,VIT_03s0017g01490,1023,0.4940,Berberine bridge enzyme,E1_21_3_3,,vv10950Alkaloid_biosynthesis_I,
167,VIT_07s0005g01160,1014,0.4918,Translation initiation factor eIF-4B,K03258,,vv23013RNA_transport,vv34150mTOR_signaling_pathway
168,VIT_15s0048g02720,999,0.4828,fatty acid elongase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
169,VIT_01s0146g00020,998,0.4824,Unknown protein,,,,
170,VIT_05s0051g00330,993,0.4811,F-box domain containing protein,,,,
171,VIT_00s0179g00340,996,0.4809,Histone H2A variant 1 HTA11,H2AV1,,,
172,VIT_12s0057g01450,982,0.4781,Subtilisin protease,,,,
173,VIT_17s0000g00620,983,0.4765,Protein kinase CRK1,,,,
174,VIT_18s0001g14910,978,0.4718,Mannitol dehydrogenase,E1_1_1_67,,vv10051Fructose_and_mannose_metabolism,
175,VIT_12s0035g01880,974,0.4717,Zinc finger homeobox 21,ZFHB21_3,,vv60068Zf-HD,
176,VIT_05s0077g02300,973,0.4691,UDP-glucuronic acid decarboxylase 2,E4_1_1_35,,vv10500Starch_and_sucrose_metabolism,vv10520Nucleotide_sugars_metabolism
177,VIT_11s0052g01140,968,0.4649,Membrane protein,,,,
178,VIT_13s0064g01640,961,0.4634,Beta-primeverosidase,E3_2_1_149,,vv11000Single_reactions,
179,VIT_03s0017g01130,949,0.4593,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
180,VIT_18s0001g07800,939,0.4574,Kinesin motor protein,KMOTOR,,vv44810Regulation_of_actin_cytoskeleton,
181,VIT_11s0016g02210,952,0.4570,GATA transcription factor 24,GAT24,,vv60016C2C2-GATA,
182,VIT_12s0059g01810,940,0.4559,Photosystem II psbZ,K02724,,vv10195Photosynthesis,vv50135Primary_active_transporter_cat_D3_to_E2
183,VIT_18s0001g03000,941,0.4548,Universal stress protein (USP) family protein,,,,
184,VIT_12s0059g01280,934,0.4519,Nucleobase-ascorbate transporter 1 (NAT1),NAT1,,vv50124Porters_cat_30_to_64,
185,VIT_14s0081g00770,931,0.4515,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
186,VIT_18s0089g01410,930,0.4508,Purine permease 4 PUP4,PUP4,,vv50122Porters_cat_7_to_17,
187,VIT_05s0051g00050,923,0.4485,Myosin-like protein XIB,MYOSINXIB,,vv44810Regulation_of_actin_cytoskeleton,
188,VIT_03s0038g03600,926,0.4471,Serine/threonine kinase,,,,
189,VIT_15s0048g02510,919,0.4440,Basic helix-loop-helix (bHLH) family,BHLHDOM_35,,vv60011BHLH,
190,VIT_07s0104g01150,915,0.4425,RNA-binding protein,,,,
191,VIT_18s0086g00220,907,0.4382,Lipase GDSL,,,,
192,VIT_02s0025g02680,912,0.4364,Growth-regulating factor 5,GRF5_1,,vv60033GRF,
193,VIT_18s0001g00360,895,0.4326,No hit,,,,
194,VIT_18s0001g10540,885,0.4300,Dem protein,,,,
195,VIT_09s0002g01350,882,0.4251,Growth-regulating factor 5,GRF5_4,,vv60033GRF,
196,VIT_09s0002g02490,869,0.4200,Dof zinc finger protein 1,ADOF1,,vv60015C2C2-DOF,
197,VIT_15s0046g02380,869,0.4174,CYP86A8,,,,
198,VIT_12s0057g00350,864,0.4164,Exopolygalacturonase,E3_2_1_15,,vv40006Cell_wall,
199,VIT_08s0007g06270,863,0.4157,Squamosa promoter-binding protein 9 (SPL9),SPL9_2,,vv60055SBP,
200,VIT_14s0219g00280,857,0.4152,Glycerol-3-phosphate dehydrogenase (NAD+),E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
201,VIT_01s0150g00500,856,0.4147,Glyceraldehyde-3-phosphate dehydrogenase,E1_2_1_13,,vv10710Carbon_fixation,
202,VIT_06s0004g01510,855,0.4115,Lipoxygenase (LOX2),E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
203,VIT_06s0061g00230,849,0.4103,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
204,VIT_17s0000g09980,841,0.4098,REF6 (relative of early flowering 6),REF6,,vv30009Flower_development,vv60038Jumonji
205,VIT_16s0039g01450,844,0.4062,Growth-regulating factor 5,GRF5_2,,vv60033GRF,
206,VIT_10s0003g02120,831,0.4022,Lipase GDSL,,,,
207,VIT_09s0002g02210,830,0.4004,Adhesion of calyx edges (ACE),,,,
208,VIT_06s0004g08180,826,0.3985,Translation initiation factor eIF-2 beta subunit,K03238,,vv23013RNA_transport,
209,VIT_15s0046g02370,815,0.3937,Unknown protein,,,,
210,VIT_05s0124g00330,811,0.3908,Survival of motor neuron protein-interacting protein 1,K13130,,vv23013RNA_transport,
211,VIT_11s0016g03030,801,0.3894,Calmodulin binding protein,,,,
212,VIT_14s0060g00490,801,0.3888,No hit,,,,
213,VIT_00s0823g00020<br>VIT_00s0670g00020,802,0.3880,
214,VIT_05s0077g02270,803,0.3857,Unknown protein,,,,
215,VIT_06s0004g03110,793,0.3846,Unknown,,,,
216,VIT_17s0000g02700,794,0.3830,Alpha-dioxygenase 2,K10529,,vv10592alpha-Linolenic_acid_metabolism,
217,VIT_14s0066g02270,786,0.3801,Endonuclease/exonuclease/phosphatase family protein,E3_1_30_x,,,
218,VIT_12s0034g01650,788,0.3798,Glutathione S-transferase Z2 GSTZ2,E2_5_1_18_GSTZ2,,vv10480Glutathione_metabolism,
219,VIT_14s0006g02310,785,0.3796,No hit,,,,
220,VIT_16s0013g00500,781,0.3771,Unknown protein,,,,
221,VIT_18s0001g13590,772,0.3746,Leucine-rich repeat protein kinase,,,,
222,VIT_17s0000g05850,777,0.3737,ATATH1 (ABC2 homolog1),ATH1,,vv52010ABC_transporters,
223,VIT_18s0001g00090,769,0.3733,Seed maturation protein PM23,,,,
224,VIT_15s0046g02930,759,0.3661,DNA-binding protein,,,,
225,VIT_08s0007g05400,760,0.3661,Unknown protein,,,,
226,VIT_05s0077g00870,756,0.3652,Lipase GDSL,,,,
227,VIT_15s0048g00580,755,0.3649,PLATZ transcription factor,PLATZFAM_9,,vv60049PLATZ,
228,VIT_12s0028g01850,746,0.3611,Receptor kinase TRKe,,,,
229,VIT_01s0026g01400,748,0.3601,Unknown protein,,,,
230,VIT_10s0116g00600,740,0.3590,RIC10 (ROP-Interactive crib motif-containing),RIC10,,vv44810Regulation_of_actin_cytoskeleton,
231,VIT_18s0001g07640,738,0.3558,Eceriferum 2 (CER2),,,,
232,VIT_14s0068g00140,733,0.3531,No hit,,,,
233,VIT_16s0039g01910,727,0.3499,Vegetative storage protein win4.5,,,,
234,VIT_13s0019g04530,731,0.3494,Early flowering 6,ELF6_1,,vv34710Circadian_rhythm,vv60038Jumonji
235,VIT_19s0015g01930,720,0.3483,LAS (lateral suppressor),LAS,,vv60032GRAS,
236,VIT_08s0056g00300,712,0.3458,Unknown,,,,
237,VIT_02s0025g01500,716,0.3457,Nucleoside diphosphate kinase 3  (NDK3),E2_7_4_6,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
238,VIT_12s0028g03480,719,0.3453,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
239,VIT_14s0030g01950,711,0.3453,Transferase,,,,
240,VIT_04s0008g06300,718,0.3452,Leucine-rich repeat family,,,,
241,VIT_09s0002g02430,712,0.3441,ABC transporter C member 12,K05672,,vv52010ABC_transporters,
242,VIT_13s0074g00390,706,0.3436,CYP77A2,,,,
243,VIT_13s0064g00840,707,0.3434,9 10[9' 10']carotenoid cleavage dioxygenase,CCD,,vv10906Carotenoid_biosynthesis,
244,VIT_17s0053g00580,706,0.3414,Translation initiation factor eIF-2 beta subunit,K03238,,vv23013RNA_transport,
245,VIT_19s0014g02350,702,0.3400,Squamosa promoter-binding protein 4 (SPL4),SPL4_1,,vv60055SBP,
246,VIT_01s0010g02230,706,0.3394,Response regulator ARR11 Type-B,ARR11_2,,vv30007Cytokinin_signaling,vv60006ARR-B
247,VIT_04s0023g03710,689,0.3340,Myb domain protein 4,MYB4_1,MYB4B,vv60044MYB,
248,VIT_03s0063g00370,689,0.3327,Nitrite reductase,E1_7_7_1,,vv10910Nitrogen_metabolism,
249,VIT_09s0002g02220,683,0.3320,Protein kinase CDG1,,,,
250,VIT_09s0002g05270,682,0.3311,Gibberellin 3beta-hydroxylase3,E1_14_11_15,,vv10904Diterpenoid_biosynthesis,vv30001ABA_signaling
251,VIT_00s1364g00010,670,0.3256,Isochorismatase hydrolase,E3_3_2_1,,vv10130Ubiquinone_biosynthesis,
252,VIT_02s0025g03130<br>VIT_02s0025g03120,670,0.3254,
253,VIT_07s0005g03310,667,0.3236,Cofilin,K05765,,vv44810Regulation_of_actin_cytoskeleton,
254,VIT_15s0046g02410,667,0.3227,Aquaporin TMP-C,TMPC,,vv50101Channels_and_pores,
255,VIT_18s0001g10870,662,0.3181,Patatin,,,,
256,VIT_19s0176g00140,653,0.3176,CID9 (CTC-Interacting Domain 9),,,,
257,VIT_13s0106g00250,655,0.3175,Carboxylic ester hydrolase,E3_1_1_1,,,
258,VIT_04s0008g00850,653,0.3167,Unknown,,,,
259,VIT_03s0063g00110,653,0.3142,Cyclin delta-3,CYCD3,,vv30007Cytokinin_signaling,vv44110Cell_cycle
260,VIT_08s0040g02790,650,0.3139,Unknown protein,,,,
261,VIT_13s0147g00210,644,0.3086,Unknown protein,,,,
262,VIT_14s0030g00960,639,0.3085,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
263,VIT_08s0007g03360,629,0.3061,EMB1345 (embryo defective 1345),,,,
264,VIT_17s0000g08230,633,0.3055,Unknown protein,,,,
265,VIT_14s0068g00840,630,0.3051,RBR1 (retinoblastoma-related 1),RBR1_1,,vv44110Cell_cycle,vv60051RB
266,VIT_08s0007g00710,628,0.3041,Unknown,,,,
267,VIT_10s0116g01880,630,0.3036,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
268,VIT_01s0011g00620,627,0.3028,14-3-3 protein GF14 iota (GRF12),,,,
269,VIT_03s0038g03210,626,0.3024,Chitin elicitor-binding CEBIP LysM domain-containing,K13473,,vv34626Plant-pathogen_interaction,
270,VIT_12s0034g01240,625,0.3022,GNS1/SUR4 membrane,,,,
271,VIT_07s0005g00510,619,0.2995,Monoglyceride lipase,E3_1_1_23,,vv10561Glycerolipid_metabolism,
272,VIT_15s0046g01820,622,0.2990,Ring-H2 finger B1A,RHB1A,,vv60078Other_zf-C3HC4,
273,VIT_13s0019g00560,617,0.2981,Chaperonin GroEL,K04077,,vv23018RNA_degradation,
274,VIT_14s0068g00360,606,0.2925,LNG1 (LONGIFOLIA1),,,,
275,VIT_07s0197g00250,598,0.2907,Disease resistance protein (CC-NBS-LRR class),,,,
276,VIT_12s0034g00920,599,0.2906,No hit,,,,
277,VIT_13s0067g02070,598,0.2903,Kelch repeat-containing protein,,,,
