Vv_m2,2000,1000,VIT_15s0046g03190
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
33,VIT_08s0105g00600,1889,0.9179,Late embryogenesis abundant protein B19.3,,,,
34,VIT_06s0004g06830,1904,0.9158,Asparagine synthetase,E6_3_5_4,,vv10910Nitrogen_metabolism,
35,VIT_14s0068g01520,1880,0.9104,Double-stranded RNA-binding (DsRBD) domain-containing protein,,,,
36,VIT_02s0025g01780,1886,0.9072,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
37,VIT_02s0025g02630,1866,0.8997,Lipase GDSL,,,,
38,VIT_07s0005g06410,1863,0.8957,High-affinity K+ transporter 1 (HKT1),HKT1,,vv50124Porters_cat_30_to_64,
39,VIT_07s0005g05180,1846,0.8952,No hit,,,,
40,VIT_05s0049g02220,1828,0.8900,Histone-lysine N-methyltransferase  H3 lysine-9 specific SUVH9,E2_1_1_43SUVH9,,vv10300Lysine_biosynthesis,vv60056SET_PCG
41,VIT_07s0129g00070<br>VIT_07s0129g00150,1840,0.8842,
42,VIT_14s0068g02010,1824,0.8841,IMP dehydrogenase/GMP reductase,E1_1_1_205,,vv10230Purine_metabolism,
43,VIT_16s0100g00710,1820,0.8818,Leucin-rich repeat protein kinase,,,,
44,VIT_07s0005g03060,1807,0.8763,1-aminocyclopropane-1-carboxylate oxidase homolog 1,E1_14_17_4,,vv10640Propanoate_metabolism,vv30008Ethylene_signaling
45,VIT_14s0108g01010,1789,0.8655,Myb domain protein 105,MYB105_3,MYB168,vv60044MYB,
46,VIT_13s0074g00090,1792,0.8640,Glycosyl transferase family 47 protein,,,,
47,VIT_16s0039g02600,1788,0.8638,Aspartyl protease,E3_4_23_40,,,
48,VIT_12s0134g00640,1777,0.8626,Anthocyanidin 3-O-glucoside-6''-O-malonyltransferase,E2_3_1_171,,vv10942Anthocyanin_biosynthesis,
49,VIT_04s0008g05530,1793,0.8600,Unknown protein,,,,
50,VIT_05s0094g01190,1742,0.8420,flavonoid 3-monooxygenase,E1_14_13_21,,vv10941Flavonoid_biosynthesis,
51,VIT_18s0001g10270,1724,0.8353,Basic helix-loop-helix protein SPATULA,SPATULA_1,,vv60011BHLH,
52,VIT_13s0019g04650,1723,0.8348,Thioredoxin 8,,,,
53,VIT_08s0007g03760,1729,0.8329,Growth-regulating factor 4 AtGRF4,GRF4,,vv60033GRF,
54,VIT_19s0090g00400,1710,0.8293,Zinc finger (C3HC4-type ring finger),ZFC3HC4_83,,vv60078Other_zf-C3HC4,
55,VIT_18s0041g02150,1711,0.8278,Lipase GDSL,,,,
56,VIT_03s0017g00220,1715,0.8229,Adaptor-related protein complex 2  mu 2 subunit,AP2M2,,vv50110Protein_coat,
57,VIT_00s0956g00030<br>VIT_00s0259g00210,1695,0.8200,
58,VIT_02s0025g04910,1684,0.8143,Growth-regulating factor 5,GRF5_3,,vv60033GRF,
59,VIT_19s0014g01110,1681,0.8140,Curculin (mannose-binding) lectin,,,,
60,VIT_18s0001g01760,1658,0.8056,PISTILLATA (PI) floral homeotic protein,PISTILLATA_1,,vv30009Flower_development,vv60042MADS
61,VIT_05s0077g00870,1653,0.8028,Lipase GDSL,,,,
62,VIT_08s0007g02600,1653,0.8005,Unknown protein,,,,
63,VIT_17s0000g10080,1646,0.7956,Transcriptional factor B3,TFB3_12,,vv60001ABI3VP1,
64,VIT_07s0255g00080,1636,0.7949,Transcriptional factor B3,TFB3_10,,vv60001ABI3VP1,
65,VIT_01s0011g05360,1634,0.7940,High mobility group protein HMGI/Y-1,HMGIY_5,,vv60035HMG,
66,VIT_18s0164g00050,1640,0.7923,No hit,,,,
67,VIT_09s0002g01370,1630,0.7890,AP2 AINTEGUMENTA,AINTEGUMENTA_1,VvAP2-10,vv30008Ethylene_signaling,vv60003AP2_EREBP
68,VIT_07s0289g00060,1622,0.7813,UDP-glucose:salicylic acid glucosyltransferase,E2_4_1_35,,vv10500Starch_and_sucrose_metabolism,
69,VIT_18s0001g13500,1603,0.7789,forkhead-associated domain-containing protein,FHADOM_9,,vv60028FHA,
70,VIT_17s0000g06740,1586,0.7703,Zinc finger (C2H2 type) family,C2H2FAM_6,,vv60017C2H2,
71,VIT_01s0011g00140,1584,0.7697,CRABS CLAW,CRABS_CLAW,,vv60019C2C2-YABBY,
72,VIT_06s0004g06810,1579,0.7621,PHD finger transcription factor,PHDFG_33,,vv60048PHD,
73,VIT_03s0091g00650,1576,0.7614,No hit,,,,
74,VIT_13s0084g00690,1565,0.7528,Nudix hydrolase 16,,,,
75,VIT_13s0073g00430,1553,0.7513,BZIP transcription factor,BZIPDOM_1,,vv60012BZIP,
76,VIT_05s0062g01100,1554,0.7500,Leucin-rich repeat protein kinase,,,,
77,VIT_08s0040g02960,1553,0.7484,Unknown,,,,
78,VIT_17s0000g00130,1544,0.7470,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
79,VIT_15s0107g00280,1529,0.7397,R protein L6,K13477,,vv34627R_proteins_from_Plant-pathogen_interaction,
80,VIT_07s0031g00380,1519,0.7385,Zinc finger (C3HC4-type ring finger),ZFC3HC4_6,,vv60078Other_zf-C3HC4,
81,VIT_16s0022g02190,1522,0.7363,Chalcone and stilbene synthases,E2_3_1_74,,vv10941Flavonoid_biosynthesis,
82,VIT_17s0000g02680,1517,0.7361,ABA glucosidase,ABAGLC,,vv11013ABA_biosynthesis,
83,VIT_13s0019g04530,1493,0.7237,Early flowering 6,ELF6_1,,vv34710Circadian_rhythm,vv60038Jumonji
84,VIT_04s0023g02170,1489,0.7176,S-adenosyl-L-methionine:carboxyl methyltransferase,,,,
85,VIT_12s0059g02240,1469,0.7145,Unknown,,,,
86,VIT_17s0000g09100,1465,0.7081,Copper amine oxidase,E1_4_3_4,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10340Histidine_metabolism
87,VIT_02s0154g00150,1462,0.7059,PLATZ transcription factor,PLATZFAM_6,,vv60049PLATZ,
88,VIT_14s0030g00540,1456,0.7000,Copine BON3 (BONZAI 3),BON3,,,
89,VIT_18s0001g07930,1441,0.6955,Oligopeptide transporter 2,OPT2,,vv50125Porters_cat_66_to_94,
90,VIT_14s0068g02140,1421,0.6878,SWIB complex BAF60b domain-containing protein,SWIB_9,,vv60092SWIB,
91,VIT_19s0014g03940,1405,0.6814,Sporocyteless,SPOROCYTELESS,,vv60089Other_Nozzle,
92,VIT_13s0067g00400,1394,0.6793,Anthranilate synthase alpha 1,E4_1_3_27,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
93,VIT_13s0064g01760,1389,0.6746,Amygdalin hydrolase isoform AH I,E3_2_1_117,,vv10460Cyanoamino_acid_metabolism,
94,VIT_11s0016g05090,1404,0.6734,DEAD box RNA helicase,DEADBOX,,vv23040Spliceosome,vv50133Primary_active_transporter_cat_A9_to_A18
95,VIT_10s0003g04710,1365,0.6610,BES1/BZR1 homolog protein,BES1_3,,vv30005Brassinosteroids_signaling,vv60010BES1
96,VIT_06s0004g01250,1358,0.6589,Omega-6 fatty acid desaturase  endoplasmic reticulum (FAD2),K10256,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
97,VIT_17s0000g07270,1347,0.6504,No hit,,,,
98,VIT_02s0012g02030,1328,0.6459,Homeobox-7,VVHB7_1,VvHB09,vv60034HB,
99,VIT_13s0067g01660,1339,0.6456,Sister chromatid cohesion 1 protein 1 DIF1/SYN1,SYN1,,vv44110Cell_cycle,
100,VIT_15s0021g02290,1337,0.6440,Squamosa promoter-binding protein 2 (SPL2),SPL2_2,,vv60055SBP,
101,VIT_07s0031g01220,1325,0.6426,No hit,,,,
102,VIT_07s0104g00250,1332,0.6422,Basic helix-loop-helix (bHLH) family,BHLHDOM_20,,vv60011BHLH,
103,VIT_07s0005g03750,1319,0.6415,RIC7 (ROP-interactive crib motif-containing protein 7),,,,
104,VIT_07s0005g03420,1319,0.6406,Globulin isoform 3 11S,,,,
105,VIT_13s0047g00390,1319,0.6369,3-hydroxyisobutyryl-CoA hydrolase,E3_1_2_4,,vv10280Valine_leucine_and_isoleucine_degradation,vv10410Beta-alanine_metabolism
106,VIT_01s0011g04710,1296,0.6304,Copper-binding family protein,,,,
107,VIT_19s0085g00520,1288,0.6286,Nuclear transcription factor Y subunit C-2,NFYC2,,vv60021CCAAT,
108,VIT_00s0199g00230,1286,0.6255,Unknown,,,,
109,VIT_08s0105g00450,1289,0.6245,Transducin protein,,,,
110,VIT_14s0030g02050,1284,0.6203,Auxin-induced protein PCNT115,AUXREG,,vv30003Auxin_signaling,
111,VIT_00s0494g00010,1276,0.6200,Growth-regulating factor 1,GRF1_1,,vv60033GRF,
112,VIT_18s0001g06750,1265,0.6126,Steroleosin-B,,,,
113,VIT_08s0040g02660,1247,0.6024,RARE-cold-inducible 2A,RCI2A,,vv50109Incompletely_characterized_transport_systems,
114,VIT_06s0009g02150,1254,0.6000,RNA binding / nucleic acid binding,,,,
115,VIT_05s0029g00640,1243,0.5993,Retrotransposon,,,,
116,VIT_07s0005g01870,1206,0.5823,Unknown,,,,
117,VIT_02s0025g02690,1204,0.5764,Calmodulin-binding protein,,,,
118,VIT_07s0151g00580<br>VIT_07s0289g00080<br>VIT_07s0289g00090<br>VIT_07s0151g00540<br>VIT_07s0151g00560,1180,0.5700,
119,VIT_18s0166g00080,1178,0.5688,ABC transporter G member 4,K05680,,vv52010ABC_transporters,
120,VIT_02s0241g00060,1180,0.5670,Unknown protein,,,,
121,VIT_19s0090g00040,1174,0.5655,Unknown protein,,,,
122,VIT_15s0045g01440,1160,0.5615,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
123,VIT_01s0010g00380,1159,0.5610,FLS2 (flagellin-sensitive 2),K13420,,vv34626Plant-pathogen_interaction,
124,VIT_16s0022g02330,1153,0.5592,MADS-box agamous-like 6,AGL6_2,,vv60042MADS,
125,VIT_02s0012g00950,1154,0.5586,H(+)-ATPase 9 AHA9,K01535,,vv10190Oxidative_phosphorylation,vv50131Primary_active_transporter_cat_A2_to_A4
126,VIT_08s0007g06180,1151,0.5552,Myb family,MYBGE_15,,vv60029G2-like,
127,VIT_18s0001g11110,1142,0.5552,Serine carboxypeptidase,,,,
128,VIT_02s0087g00370,1145,0.5534,Anthranilate N-hydroxycinnamoyl/benzoyltransferase,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
129,VIT_18s0001g13460,1145,0.5518,MADS-box AP3 [Vitis labrusca x Vitis vinifera],APETALA3_1,,vv30009Flower_development,vv60042MADS
130,VIT_18s0001g02470,1137,0.5506,L-ascorbate peroxidase  thylakoid-bound (tAPX),E1_11_1_11,,vv10053Ascorbate_and_aldarate_metabolism,
131,VIT_04s0008g05880,1134,0.5478,CHD3-type chromatin-remodeling factor PICKLE,PICKLE_2,,vv60048PHD,
132,VIT_17s0000g00150,1126,0.5442,LEAFY protein (Floricaula/leafy protein),LFY,,vv30009Flower_development,vv60039LFY
133,VIT_04s0023g00480,1122,0.5418,Unknown,,,,
134,VIT_04s0008g05440,1115,0.5368,Ethylene-responsive transcription factor SHINE 3,SHINE3_1,VvERF044,vv30008Ethylene_signaling,vv60003AP2_EREBP
135,VIT_14s0030g02080,1104,0.5357,Ca2+-ATPase 12 ACA12  plasma membrane,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
136,VIT_16s0039g01900,1117,0.5352,Myb KAN2 (KANADI 2),KANADI2_2,,vv60029G2-like,
137,VIT_12s0035g00320,1099,0.5348,Phosphomethylpyrimidine kinase/thiamin-phosphate pyrophosphorylase,E2_7_4_7,,vv10730Thiamine_metabolism,
138,VIT_03s0063g01400,1099,0.5330,Cell division cycle associated 7 CDCA7,CDCA7,,vv44110Cell_cycle,
139,VIT_07s0031g00770,1098,0.5328,Unknown protein,,,,
140,VIT_07s0005g00060,1093,0.5298,No hit,,,,
141,VIT_15s0024g01310,1088,0.5271,No hit,,,,
142,VIT_05s0077g01860,1084,0.5232,ERF (ethylene response factor) sub B-2,RAP2_3,VvERF058,vv30008Ethylene_signaling,vv60003AP2_EREBP
143,VIT_02s0025g01770,1063,0.5163,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
144,VIT_07s0205g00030,1065,0.5147,Zinc finger (C3HC4-type ring finger),ZFC3HC4_8,,vv60078Other_zf-C3HC4,
145,VIT_19s0014g02200,1058,0.5123,No apical meristem cup-shaped cotyledon2,CUC2_2,VvNAC16,vv60046NAC,
146,VIT_11s0052g00440,1056,0.5121,PIN1 auxin transport protein,PIN1,,vv50004Auxin_transport,vv50125Porters_cat_66_to_94
147,VIT_07s0031g00360,1052,0.5112,No hit,,,,
148,VIT_03s0063g01730,1052,0.5094,Viral-response family protein-like,,,,
149,VIT_07s0129g00640,1046,0.5083,Unknown protein,,,,
150,VIT_17s0000g07770,1046,0.5051,LTCOR11,LTCOR11,,vv30010Gibberellin_signaling,
151,VIT_16s0098g01080,1047,0.5048,Growth-regulating factor 7,GRF7,,vv60033GRF,
152,VIT_18s0001g05580,1033,0.5002,Unknown protein,,,,
153,VIT_00s0218g00040,1034,0.4995,Dof zinc finger protein DOF4.7,DOF4_7,,vv60015C2C2-DOF,
154,VIT_05s0124g00100,1034,0.4995,Unknown,,,,
155,VIT_07s0005g05260<br>VIT_07s0005g05230,1032,0.4981,
156,VIT_18s0001g02720,1020,0.4937,fatty acid elongation1 (FAE1),,,,
157,VIT_08s0007g07870,1019,0.4937,Basic helix-loop-helix (bHLH) family,BHLHDOM_40,,vv60011BHLH,
158,VIT_13s0067g02120,1018,0.4920,Arogenate dehydrogenase,E1_3_1_43,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
159,VIT_18s0075g00130,1000,0.4836,fanconi anemia group M protein,K10896,,,
160,VIT_11s0016g03500,994,0.4802,Unknown protein,,,,
161,VIT_13s0147g00210,991,0.4797,Unknown protein,,,,
162,VIT_07s0005g01790,984,0.4786,Acyl-CoA synthetase long-chain member 2,E6_2_1_3_LACS2,,vv10071Fatty_acid_metabolism,vv44146Peroxisome
163,VIT_07s0031g01570,982,0.4781,CYP78A11,,,,
164,VIT_03s0017g01690,980,0.4743,CIP1 (COP1-interacting protein 4),CIP1,,vv24120Ubiquitin_mediated_proteolysis,
165,VIT_12s0134g00080,978,0.4731,No hit,,,,
166,VIT_18s0089g01410,979,0.4729,Purine permease 4 PUP4,PUP4,,vv50122Porters_cat_7_to_17,
167,VIT_14s0036g01460,977,0.4727,SNF2 domain-containing protein helicase ATRX/CHR20,CHR20_3,,vv60058SNF2,
168,VIT_05s0029g00720,977,0.4722,Spermine/spermidine synthase,E2_5_1_22,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
169,VIT_09s0002g00360,970,0.4700,Remorin,,,,
170,VIT_01s0011g00040,967,0.4690,No hit,,,,
171,VIT_12s0035g00930,973,0.4689,Bromodomain containing,,,,
172,VIT_15s0107g00380,974,0.4683,Basic helix-loop-helix (bHLH) family,BHLHDOM_10,,vv60011BHLH,
173,VIT_14s0006g01440,976,0.4672,Double-stranded RNA binding protein,,,,
174,VIT_18s0122g00560,961,0.4663,High mobility group (HMG1/2) family protein,HMG1_2_1,,vv60005ARID,
175,VIT_01s0010g03720,961,0.4656,4-coumarate:CoA ligase,E6_2_1_12,,vv10940Phenylpropanoid_biosynthesis,vv50104Group_translocators
176,VIT_13s0067g01740,963,0.4645,Receptor protein kinase,,,,
177,VIT_08s0105g00220,958,0.4639,PRLI-interacting factor G-like protein,,,,
178,VIT_02s0033g00610,958,0.4637,Chromomethylase 2,,,,
179,VIT_18s0001g12640,968,0.4634,CBS domain-containing protein,,,,
180,VIT_00s0187g00190,954,0.4609,SWIB complex BAF60b domain-containing protein,SWIB_4,,vv60092SWIB,
181,VIT_19s0015g02660,945,0.4572,CYP72A59,K13400,,vv10902Monoterpenoid_biosynthesis,
182,VIT_05s0049g00070,946,0.4563,PhSUP1 SUPERMAN,SUPERMAN_1,,vv30009Flower_development,vv60017C2H2
183,VIT_09s0002g01010,933,0.4540,Aldehyde dehydrogenase family 7 member A1,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
184,VIT_13s0175g00120,933,0.4531,ABA-responsive element-binding protein 3 (AREB3),AREB3_1,VvbZIP34,vv30001ABA_signaling,vv60012BZIP
185,VIT_03s0038g01960,942,0.4531,Proline-rich family protein,,,,
186,VIT_16s0098g01740,919,0.4453,Unknown protein,,,,
187,VIT_03s0097g00490,916,0.4436,Unknown protein,,,,
188,VIT_13s0067g03040,918,0.4428,Unknown,,,,
189,VIT_04s0023g01190,912,0.4416,Transcription initiation factor TFIIE beta subunit,K03137,,vv23022Basal_transcription_factors,
190,VIT_00s0264g00040,908,0.4397,Prolyl 4-hydroxylase  alpha subunit,E1_14_11_2,,vv10330Arginine_and_proline_metabolismis,
191,VIT_10s0042g00940,900,0.4369,Hydroxyproline-rich glycoprotein family protein,HRGP_3,,vv40006Cell_wall,vv60062Trihelix
192,VIT_14s0006g02590,887,0.4321,Glutamine amidotransferase,,,,
193,VIT_02s0087g00250,881,0.4254,No hit,,,,
194,VIT_06s0080g00930,878,0.4248,Unknown protein,,,,
195,VIT_19s0090g01310,879,0.4236,Transcription initiation factor TFIID subunit D5,K03131,,vv23022Basal_transcription_factors,
196,VIT_07s0151g00590,873,0.4209,Inositol-1 4 5-trisphosphate 5-phosphatase CVP2  type I,E3_1_3_56,,vv10562Inositol_phosphate_metabolism,vv34070Phosphatidylinositol_signaling_system
197,VIT_00s0361g00070,871,0.4208,No hit,,,,
198,VIT_06s0004g02610,866,0.4188,MOM1 (maintenance of methylation1),MOM1,,,
199,VIT_00s0404g00020,862,0.4186,MAPK activating protein C22orf5,,,,
200,VIT_05s0029g01300,858,0.4175,MAGE (melanoma antigen-encoding gene),,,,
201,VIT_04s0008g06510,856,0.4145,Unknown,,,,
202,VIT_04s0008g06520,853,0.4137,Calcineurin phosphoesterase,,,,
203,VIT_00s0229g00110,855,0.4134,Agenet domain-containing protein,,,,
204,VIT_16s0050g01650,849,0.4113,Unknown,,,,
205,VIT_19s0015g00510,843,0.4092,Pectate lyase 2,E4_2_2_2,,vv40006Cell_wall,
206,VIT_14s0060g01650,845,0.4090,Armadillo helical,,,,
207,VIT_01s0011g05730,846,0.4087,Nuclear pore complex protein Nup155 (Nucleoporin 155),K14312,,vv23013RNA_transport,vv50109Incompletely_characterized_transport_systems
208,VIT_14s0128g00510<br>VIT_14s0128g00550,830,0.3994,
209,VIT_19s0014g01430,825,0.3984,3-phosphoshikimate 1-carboxyvinyltransferase  chloroplast precursor,E2_5_1_19,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
210,VIT_05s0062g00820,820,0.3969,Unknown protein,,,,
211,VIT_13s0073g00140,818,0.3967,Ovate family protein 13 OFP13,OFP13_2,,vv60086OFP,
212,VIT_02s0154g00030,802,0.3878,No hit,,,,
213,VIT_09s0002g04460,805,0.3876,Peroxidase 48 (Atperox P48),E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
214,VIT_18s0001g09610,805,0.3866,HOS15 (High expression of osmotically responsive genes 15),,,,
215,VIT_03s0063g01470,801,0.3864,Steroid nuclear receptor  ligand-binding,,,,
216,VIT_08s0040g03400,801,0.3845,Short-chain dehydrogenase/reductase,,,,
217,VIT_04s0023g01890,796,0.3840,Unknown protein,,,,
218,VIT_01s0011g01850,789,0.3832,Cytochrome c6 (ATC6),K08906,,vv10195Photosynthesis,vv50105Transport_electron_carriers
219,VIT_01s0011g01860,788,0.3820,No hit,,,,
220,VIT_09s0002g03130,782,0.3780,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
221,VIT_02s0025g01760,771,0.3743,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
222,VIT_18s0001g03030,770,0.3736,TIR-NBS-LRR disease resistance,,,,
223,VIT_03s0063g01440,755,0.3663,Transcriptional factor B3,TFB3_6,,vv60001ABI3VP1,
224,VIT_15s0024g00780,762,0.3662,No hit,,,,
225,VIT_18s0001g15100,745,0.3625,flavin-containing monooxygenase  putative,E1_14_13_8,,vv11000Single_reactions,
226,VIT_14s0108g01080,738,0.3579,Myb domain protein 106,MYB106_2,MYB141,vv60044MYB,
227,VIT_15s0046g00170,735,0.3566,MYBPA1 protein [Vitis vinifera],MYBPA1,MYBPA1,vv60044MYB,
228,VIT_06s0009g02480,737,0.3564,Myb domain protein 65,MYB65_1,MYB159,vv60044MYB,
229,VIT_00s0208g00030<br>VIT_12s0035g01440,735,0.3556,
230,VIT_16s0100g00670,735,0.3554,Homeodomain GLABROUS1,HDG1_2,VvHB55,vv60034HB,
231,VIT_16s0039g01450,734,0.3553,Growth-regulating factor 5,GRF5_2,,vv60033GRF,
232,VIT_07s0104g00430,732,0.3536,Endo-1 3;1 4-beta-D-glucanase precursor,E3_2_1_73,,,
233,VIT_15s0021g01620,717,0.3491,RKL1 (Receptor-like kinase 1),,VvERF072,,
234,VIT_14s0060g00630,721,0.3480,Pyrrolidone-carboxylate peptidase,E3_4_19_3,,,
235,VIT_05s0102g00880,713,0.3453,Strictosidine synthase,E4_3_3_2,,vv10900Terpenoid_biosynthesis,vv10902Monoterpenoid_biosynthesis
236,VIT_04s0044g00170,717,0.3452,MUTL protein homolog 3 (ATMLH3/MLH3),K08739,,vv23430Mismatch_repair,
237,VIT_02s0033g01340,713,0.3433,Unknown protein,,,,
238,VIT_19s0015g01780,709,0.3428,Zinc finger (C2H2 type) family,C2H2FAM_2,,vv60017C2H2,
239,VIT_05s0062g00810,699,0.3397,Lipoprotein,,,,
240,VIT_06s0004g00300,698,0.3379,Hcr2-p4.1,,,,
241,VIT_12s0035g01880,692,0.3338,Zinc finger homeobox 21,ZFHB21_3,,vv60068Zf-HD,
242,VIT_15s0046g02380,691,0.3330,CYP86A8,,,,
243,VIT_18s0041g00030,680,0.3269,Wall-associated receptor kinase 5,,,,
244,VIT_18s0001g07700,674,0.3256,Ethylene-inducible CTR1,CTR1,,vv30008Ethylene_signaling,
245,VIT_19s0090g00030,674,0.3254,Serine/threonine Protein kinase BNK1,,,,
246,VIT_16s0050g01560,671,0.3234,Unknown,,,,
247,VIT_02s0025g00960,664,0.3220,V-type H+-transporting ATPase subunit E,K02150,,vv10190Oxidative_phosphorylation,vv44145Phagosome
248,VIT_14s0006g01670,666,0.3216,CYP96A10,,,,
249,VIT_00s0218g00100,663,0.3208,Metal transporter Nramp6,NRAMP6,,vv50124Porters_cat_30_to_64,
250,VIT_12s0028g01850,667,0.3202,Receptor kinase TRKe,,,,
251,VIT_17s0000g04010,661,0.3195,Actin-related protein 4,ARP4,,vv44810Regulation_of_actin_cytoskeleton,
252,VIT_18s0001g14560,653,0.3159,Unknown,,,,
253,VIT_05s0049g01410,655,0.3157,Phosphate transporter 1,PHO1,,vv50125Porters_cat_66_to_94,
254,VIT_14s0006g01680,645,0.3111,CYP96A10,,,,
255,VIT_04s0008g05520,641,0.3104,Unknown protein,,,,
256,VIT_10s0092g00610,644,0.3101,Unknown,,,,
257,VIT_07s0005g04220,643,0.3094,Receptor-like protein kinase,,,,
258,VIT_17s0000g06580,636,0.3083,Vesicle transport v-SNARE 11,K08493,,vv24130SNARE_interactions_in_vesicular_transport,
259,VIT_07s0031g01860,635,0.3057,Glucose-6-phosphate/phosphate translocator,G6PPTR,,vv50122Porters_cat_7_to_17,
260,VIT_06s0004g06550,631,0.3054,DDB2 (damaged DNA-binding 2),K10140,,vv23420Nucleotide_excision_repair,vv24120Ubiquitin_mediated_proteolysis
261,VIT_18s0001g03000,627,0.3039,Universal stress protein (USP) family protein,,,,
262,VIT_00s0187g00240,630,0.3033,SWIB complex BAF60b domain-containing protein,SWIB_5,,vv60092SWIB,
263,VIT_13s0073g00050,624,0.3020,Cationic amino acid transporter 6,CAT6,,vv50121Porters_cat_1_to_6,
264,VIT_08s0056g00740,627,0.3020,Unknown protein,,,,
