Vv_m2,2000,1000,VIT_08s0007g09000
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
31,VIT_04s0069g01120,1900,0.9205,Acyl-activating enzyme 7,E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
32,VIT_14s0066g02270,1880,0.9175,Endonuclease/exonuclease/phosphatase family protein,E3_1_30_x,,,
33,VIT_06s0004g01770,1894,0.9141,Acetyl-CoA carboxylase  biotin carboxylase,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
34,VIT_06s0009g01420,1873,0.9097,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
35,VIT_14s0219g00280,1861,0.9038,Glycerol-3-phosphate dehydrogenase (NAD+),E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
36,VIT_06s0061g00240,1857,0.9023,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
37,VIT_01s0010g02220,1872,0.9017,Zinc finger (C3HC4-type ring finger),ZFC3HC4_200,,vv60078Other_zf-C3HC4,
38,VIT_01s0150g00550,1842,0.8894,Histone-lysine N-methyltransferase ASHR2,E2_1_1_43ASHR2_1,,vv10300Lysine_biosynthesis,vv60056SET_PCG
39,VIT_03s0088g01150,1835,0.8865,Squalene monooxygenase,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
40,VIT_11s0016g02700,1828,0.8848,IAA-amino acid hydrolase 2 (ILL2),ILL2,,vv11002Auxin_biosynthesis,
41,VIT_00s0186g00090,1813,0.8767,Zinc finger (C3HC4-type ring finger),ZFC3HC4_5,,vv60078Other_zf-C3HC4,
42,VIT_08s0040g03400,1798,0.8720,Short-chain dehydrogenase/reductase,,,,
43,VIT_13s0019g04260,1765,0.8585,Monoglyceride lipase,E3_1_1_23,,vv10561Glycerolipid_metabolism,
44,VIT_07s0151g00010,1777,0.8576,No hit,,,,
45,VIT_04s0008g03510,1755,0.8486,Lignostilbene-alpha beta-dioxygenase and related enzymes,E1_14_99_36,,vv10906Carotenoid_biosynthesis,
46,VIT_13s0074g00390,1758,0.8480,CYP77A2,,,,
47,VIT_02s0025g01730,1752,0.8472,3-oxoacyl-[acyl-carrier-protein] synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
48,VIT_09s0002g03050,1738,0.8364,Lipase GDSL,,,,
49,VIT_11s0016g04540,1724,0.8361,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
50,VIT_03s0038g04510,1719,0.8357,Chaperone BCS1 mitochondrial,K08900,,,
51,VIT_05s0077g01330,1728,0.8352,Unknown,,,,
52,VIT_17s0000g10060,1715,0.8273,Lipase GDSL,,,,
53,VIT_12s0059g01590,1715,0.8261,Lipase GDSL,,,,
54,VIT_10s0003g00620,1707,0.8242,Lipase GDSL,,,,
55,VIT_13s0067g00400,1703,0.8223,Anthranilate synthase alpha 1,E4_1_3_27,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
56,VIT_07s0005g06210,1710,0.8201,RPM1 (resistance to p. syringae pv maculicola 1),K13457,,vv34626Plant-pathogen_interaction,
57,VIT_08s0007g07240,1697,0.8186,Armadillo helical,,,,
58,VIT_18s0072g01000,1697,0.8174,Dihydrolipoamide S-acetyltransferase,E2_3_1_12,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
59,VIT_18s0166g00220,1686,0.8153,No hit,,,,
60,VIT_10s0116g01880,1692,0.8142,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
61,VIT_13s0067g03750,1657,0.8048,Stigma/style ABC transporter WBC19,WBC19,,vv52010ABC_transporters,
62,VIT_18s0041g00270,1636,0.7946,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
63,VIT_12s0057g00800,1639,0.7945,Receptor Like Protein 27,,,,
64,VIT_13s0073g00140,1645,0.7912,Ovate family protein 13 OFP13,OFP13_2,,vv60086OFP,
65,VIT_14s0030g00670,1632,0.7903,Dehydroquinate dehydratase,E4_2_1_10,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
66,VIT_02s0025g04920,1629,0.7881,Phosphate translocator protein2  Plastidic,PTL2,,vv50122Porters_cat_7_to_17,
67,VIT_01s0010g01870,1627,0.7879,Salicylic acid-induced fragment 1 protein,,,,
68,VIT_18s0001g13080,1624,0.7849,Unknown protein,,,,
69,VIT_07s0205g00180,1614,0.7820,Basic helix-loop-helix (bHLH) family,BHLHDOM_30,,vv60011BHLH,
70,VIT_14s0006g02960,1610,0.7789,KH domain containing protein,,,,
71,VIT_09s0002g03140,1603,0.7770,Lipase GDSL,,,,
72,VIT_07s0005g01790,1596,0.7736,Acyl-CoA synthetase long-chain member 2,E6_2_1_3_LACS2,,vv10071Fatty_acid_metabolism,vv44146Peroxisome
73,VIT_00s2525g00010,1587,0.7726,Unknown,,,,
74,VIT_17s0000g00130,1592,0.7713,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
75,VIT_14s0030g00220,1584,0.7630,Sugar transporter ERD6-like 5,ERD6L5,,vv50121Porters_cat_1_to_6,
76,VIT_11s0052g00800,1577,0.7618,Protein kinase family,,,,
77,VIT_13s0067g00730,1574,0.7597,Carboxylic ester hydrolase,E3_1_1_1,,,
78,VIT_19s0014g04050,1582,0.7591,S-locus lectin protein kinase,,,,
79,VIT_09s0002g06990,1551,0.7558,Phosphatidic acid phosphatase / PAP2,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
80,VIT_08s0058g01260,1555,0.7556,No hit,,,,
81,VIT_09s0002g03130,1554,0.7511,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
82,VIT_12s0059g01830,1549,0.7483,Unknown,,,,
83,VIT_06s0009g02640,1540,0.7472,Hydroxymethylglutaryl-CoA lyase,E4_1_3_4,,vv10072Synthesis_and_degradation_of_ketone_bodies,vv10280Valine_leucine_and_isoleucine_degradation
84,VIT_11s0037g00320,1538,0.7412,Serine carboxypeptidase S10,,,,
85,VIT_03s0017g01490,1529,0.7347,Berberine bridge enzyme,E1_21_3_3,,vv10950Alkaloid_biosynthesis_I,
86,VIT_06s0004g08250,1505,0.7334,Leucine-rich repeat transmembrane protein kinase  putative,,,,
87,VIT_17s0000g03940,1509,0.7332,ferulate 5-hydroxylase,K09755,,vv10940Phenylpropanoid_biosynthesis,
88,VIT_10s0597g00050,1518,0.7330,Heat shock transcription factor B2A,HSFB2A_3,,vv60037HSF,
89,VIT_00s0187g00210,1502,0.7242,Rho GDP-dissociation inhibitor 2,,,,
90,VIT_14s0006g02990,1487,0.7211,3-ketoacyl-CoA synthase,,,,
91,VIT_18s0001g14910,1496,0.7185,Mannitol dehydrogenase,E1_1_1_67,,vv10051Fructose_and_mannose_metabolism,
92,VIT_12s0059g01870,1478,0.7130,GH3-like protein,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
93,VIT_01s0010g03860,1483,0.7123,Unknown,,,,
94,VIT_08s0040g02840,1463,0.7064,ABC transporter G member 29,ABCG29,,vv52010ABC_transporters,
95,VIT_09s0002g04170,1458,0.7023,Acyl-CoA synthetases (Acyl-activating enzyme 13),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
96,VIT_12s0055g00810,1435,0.6953,Cationic peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
97,VIT_14s0030g02020,1438,0.6944,Aldo/keto reductase,E1_1_1_21,,vv10040Pentose_glucuronate_interconversion,vv10051Fructose_and_mannose_metabolism
98,VIT_06s0004g01250,1426,0.6922,Omega-6 fatty acid desaturase  endoplasmic reticulum (FAD2),K10256,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
99,VIT_08s0007g03520,1430,0.6892,Purple acid phosphatase 22- ATPAP22/PAP22,E3_1_3_2,,vv10740Riboflavin_metabolism,
100,VIT_02s0033g01330,1414,0.6831,Acyl-CoA binding protein,,,,
101,VIT_13s0064g01760,1404,0.6766,Amygdalin hydrolase isoform AH I,E3_2_1_117,,vv10460Cyanoamino_acid_metabolism,
102,VIT_02s0025g00340,1390,0.6754,Monodehydroascorbate reductase  chloroplast precursor,E1_6_5_4,,vv10053Ascorbate_and_aldarate_metabolism,
103,VIT_18s0001g07700,1384,0.6680,Ethylene-inducible CTR1,CTR1,,vv30008Ethylene_signaling,
104,VIT_07s0005g05520,1377,0.6646,Pectate lyase,E4_2_2_2,,vv40006Cell_wall,
105,VIT_01s0011g03660,1378,0.6638,IMP dehydrogenase/GMP reductase,E1_1_1_205,VvERF121,vv10230Purine_metabolism,
106,VIT_03s0038g01830,1353,0.6562,Proline-rich protein 4,,,,
107,VIT_06s0004g02080,1352,0.6528,TRNA-specific 2-thiouridylase,K00566,,vv24122Sulfur_relay_system,
108,VIT_06s0080g00760,1341,0.6507,Unknown protein,,,,
109,VIT_02s0087g00400,1343,0.6491,Pectinacetylesterase,PAE,,vv40006Cell_wall,
110,VIT_11s0016g01980,1334,0.6426,Unknown protein,,,,
111,VIT_13s0019g00470,1300,0.6277,No hit,,,,
112,VIT_01s0011g04450,1291,0.6210,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
113,VIT_12s0028g03480,1270,0.6144,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
114,VIT_01s0137g00410,1270,0.6094,CYP86A2,,,,
115,VIT_07s0130g00040,1258,0.6089,Myb domain protein 4,MYB4_10,MYB3,vv60044MYB,
116,VIT_13s0019g02500,1248,0.6085,No hit,,,,
117,VIT_10s0116g01580,1249,0.6081,No hit,,,,
118,VIT_14s0006g02530,1252,0.6040,Non-specific lipid-transfer protein 2 (LTP 2),,,,
119,VIT_05s0029g00630,1224,0.5945,Unknown,,,,
120,VIT_06s0004g06650,1223,0.5931,1-phosphatidylinositol-4 5-bisphosphate phosphodiesterase,E3_1_4_11,,vv10562Inositol_phosphate_metabolism,vv30001ABA_signaling
121,VIT_15s0021g02110,1220,0.5891,AP2 domain-containing transcription factor TINY,TINY_8,VvERF029,vv30008Ethylene_signaling,vv60003AP2_EREBP
122,VIT_13s0019g02880,1210,0.5851,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
123,VIT_14s0066g01730,1208,0.5844,Cellulose synthase CSLC04,E2_4_1_12_CSLC04,,vv40006Cell_wall,
124,VIT_14s0068g01520,1204,0.5819,Double-stranded RNA-binding (DsRBD) domain-containing protein,,,,
125,VIT_17s0000g05850,1190,0.5752,ATATH1 (ABC2 homolog1),ATH1,,vv52010ABC_transporters,
126,VIT_08s0105g00360,1197,0.5747,PHD finger protein alfin,ALFINDOM2,,vv60002Alfin-like,
127,VIT_12s0059g02310,1182,0.5738,PDF2 (protodermal factor2),PDF2_4,VvHB44,vv60034HB,
128,VIT_12s0055g00730,1170,0.5663,ATATH2 (ABC2 homolog 2),ATH2,,vv52010ABC_transporters,
129,VIT_11s0037g00290,1165,0.5661,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
130,VIT_01s0011g01890,1163,0.5637,Glutathione S-transferase  C-terminal,E2_5_1_18,,vv10480Glutathione_metabolism,
131,VIT_07s0005g01980,1158,0.5600,Glycosyl transferase family 8 protein,,,,
132,VIT_05s0124g00230,1142,0.5522,F-box domain containing protein,,,,
133,VIT_08s0007g01420,1146,0.5518,Glutathione S-transferase 8 GSTU8,E2_5_1_18_GSTU8,,vv10480Glutathione_metabolism,
134,VIT_01s0011g01100,1141,0.5517,Pentatricopeptide (PPR) repeat-containing protein,,,,
135,VIT_11s0037g00490,1144,0.5516,Translation initiation factor eIF-4F,K03260,,vv23013RNA_transport,
136,VIT_18s0001g05950,1132,0.5511,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
137,VIT_14s0006g00270,1132,0.5469,No hit,,,,
138,VIT_11s0016g03250,1125,0.5466,Lachrymatory factor synthase,,,,
139,VIT_08s0007g00570,1126,0.5424,WRKY DNA-binding protein 49,WRKY49,VvWRKY27,vv60066WRKY,
140,VIT_04s0043g00560,1121,0.5423,DD1A protein,,,,
141,VIT_17s0000g02230,1114,0.5421,Jasmonate ZIM domain-containing protein 3,JAZ3_2,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
142,VIT_00s1314g00010,1121,0.5415,Basic helix-loop-helix (bHLH) family,BHLHDOM_89,,vv60011BHLH,
143,VIT_03s0038g01410,1128,0.5413,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
144,VIT_08s0056g00260,1105,0.5354,Harpin-induced protein,,,,
145,VIT_04s0023g02810,1111,0.5349,Aldehyde dehydrogenase 3B1,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
146,VIT_18s0122g00220,1105,0.5338,Phosphodiesterase/alkaline phosphatase D,E3_1_4_1,,,
147,VIT_07s0005g05180,1101,0.5311,No hit,,,,
148,VIT_07s0005g01970,1096,0.5302,Galactinol synthase,E2_4_1_123,,vv10052Galactose_metabolism,
149,VIT_16s0100g00250,1096,0.5297,Mandelonitrile lyase-like protein,E4_1_2_10,,vv10460Cyanoamino_acid_metabolism,
150,VIT_02s0087g00630,1095,0.5290,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
151,VIT_15s0046g03240,1086,0.5257,Unknown protein,,,,
152,VIT_04s0008g06300,1083,0.5242,Leucine-rich repeat family,,,,
153,VIT_18s0001g13150,1079,0.5208,BEL1 homeotic protein 3,BLH3,VvHB68,vv60034HB,
154,VIT_19s0090g00730,1079,0.5200,No hit,,,,
155,VIT_12s0057g01060,1069,0.5169,Jasmonate O-methyltransferase,E2_1_1_141,,vv10592alpha-Linolenic_acid_metabolism,
156,VIT_10s0003g00600,1055,0.5134,Lipase GDSL,,,,
157,VIT_08s0007g05160,1067,0.5130,Flavonoid 3' 5'-hydroxylase,E1_14_13_88,,vv10941Flavonoid_biosynthesis,
158,VIT_10s0116g00680,1062,0.5123,PDF2 (protodermal factor2),PDF2_2,VvHB35,vv60034HB,
159,VIT_00s0207g00010,1044,0.5053,Anthranilate N-benzoyltransferase protein 1,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
160,VIT_15s0048g01050,1043,0.5014,Unknown,,,,
161,VIT_01s0010g02740,1029,0.4959,4-coumarate-CoA ligase,E6_2_1_12,,vv10940Phenylpropanoid_biosynthesis,vv50104Group_translocators
162,VIT_11s0016g01160,1015,0.4958,GCN5 N-acetyltransferase (GNAT),GCN5_3,,vv60082GNAT,
163,VIT_19s0014g04270,1024,0.4942,S-locus protein kinase,,,,
164,VIT_07s0031g01680,1022,0.4937,CYP86A1,,,,
165,VIT_17s0000g06630,1022,0.4904,Unknown protein,,,,
166,VIT_14s0128g00160,1014,0.4901,Protein kinase CDG1,,,,
167,VIT_01s0127g00130,1014,0.4889,Cysteine-rich receptor-like protein kinase 3,,,,
168,VIT_06s0004g01550,1007,0.4888,Phosphoribosylanthranilate transferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
169,VIT_05s0029g00640,1010,0.4882,Retrotransposon,,,,
170,VIT_00s0218g00100,1006,0.4867,Metal transporter Nramp6,NRAMP6,,vv50124Porters_cat_30_to_64,
171,VIT_05s0049g01400,999,0.4828,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
172,VIT_08s0058g01110,997,0.4793,Ovate family protein 4 OFP4,OFP4_1,,vv60086OFP,
173,VIT_14s0006g02320,989,0.4792,Nuclear transcription factor Y subunit C-4,NFYC4,,vv60021CCAAT,
174,VIT_08s0007g01750,990,0.4773,Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
175,VIT_06s0004g06570,983,0.4765,Calcium/proton exchanger CAX3,K07300_CAX3,,vv50123Porters_cat_18_to_29,
176,VIT_19s0014g04900,978,0.4759,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
177,VIT_02s0025g04550,979,0.4725,Glucose-methanol-choline (GMC) oxidoreductase,E1_1_99_1,,vv10260Glycine_serine_and_threonine_metabolism,
178,VIT_15s0048g02680,975,0.4706,Calmodulin-binding region IQD17,,,,
179,VIT_14s0066g00300,974,0.4687,Unknown,,,,
180,VIT_14s0006g00570,963,0.4672,Unknown protein,,,,
181,VIT_09s0002g03620,970,0.4670,NADP-dependent malic enzyme,E1_1_1_39,,vv10620Pyruvate_metabolism,vv10710Carbon_fixation
182,VIT_00s0187g00240,956,0.4623,SWIB complex BAF60b domain-containing protein,SWIB_5,,vv60092SWIB,
183,VIT_17s0000g07950,946,0.4586,Unknown protein,,,,
184,VIT_18s0001g15260,950,0.4585,Myb domain protein 52,MYB52_1,MYB170,vv60044MYB,
185,VIT_15s0046g01640,945,0.4576,Abl interactor protein 1 (ABIL1),,,,
186,VIT_16s0098g00350,949,0.4576,SDG29 (SET Domain group 29),SDG29_1,,vv60048PHD,
187,VIT_10s0003g01010,941,0.4572,Lipase GDSL,,,,
188,VIT_08s0040g00490,934,0.4506,Caspase,E3_4_22_36,,,
189,VIT_18s0122g01280,924,0.4475,Niemann-Pick C1 protein precursor,NPC1,,vv50121Porters_cat_1_to_6,
190,VIT_09s0054g01370,929,0.4468,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
191,VIT_01s0137g00170,919,0.4442,B-keto acyl reductase,,,,
192,VIT_11s0037g01400,917,0.4439,Zinc finger (C3HC4-type ring finger),ZFC3HC4_80,,vv60078Other_zf-C3HC4,
193,VIT_12s0057g01230,908,0.4393,No hit,,,,
194,VIT_15s0046g00700,905,0.4387,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
195,VIT_13s0106g00250,914,0.4373,Carboxylic ester hydrolase,E3_1_1_1,,,
196,VIT_07s0141g00630,901,0.4348,Prenylated rab acceptor (PRA1),,,,
197,VIT_18s0041g02100<br>VIT_19s0085g00570,894,0.4346,
198,VIT_16s0022g00240,888,0.4302,EIX receptor 2,,,,
199,VIT_02s0087g00370,886,0.4291,Anthranilate N-hydroxycinnamoyl/benzoyltransferase,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
200,VIT_00s0215g00070,882,0.4255,ADP-ribosylation factor,,,,
201,VIT_11s0016g01490,884,0.4254,WAVY growth 2,,,,
202,VIT_07s0129g00710,875,0.4239,CYP81E1 Isoflavone 2'-hydroxylase,E1_14_13_89,,vv10943Isoflavonoid_biosynthesis,
203,VIT_14s0006g03090,874,0.4230,Cellulose synthase CESA9,E2_4_1_12_CESA9,,vv40006Cell_wall,
204,VIT_08s0032g00790,877,0.4227,ABC transporter G member 4,K05680,,vv52010ABC_transporters,
205,VIT_18s0001g09980,870,0.4211,Unknown protein,,,,
206,VIT_12s0059g02420,864,0.4172,Peroxidase ATP11A (gb|X98802).,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
207,VIT_07s0151g00850,859,0.4156,Unknown,,,,
208,VIT_05s0049g01450,856,0.4141,No hit,,,,
209,VIT_12s0142g00310,855,0.4136,Oxygen evolving enhancer 3 (PsbQ),K08901,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
210,VIT_18s0001g14660,857,0.4126,P-glycoprotein 13,PGP13,,vv52010ABC_transporters,
211,VIT_15s0024g00400,840,0.4046,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
212,VIT_00s0199g00030,836,0.4025,Ubiquitin-specific protease 16,,,,
213,VIT_01s0011g05860,831,0.4020,Aspartate-semialdehyde dehydrogenase,E1_2_1_11,,vv10260Glycine_serine_and_threonine_metabolism,vv10300Lysine_biosynthesis
214,VIT_00s0125g00180,832,0.4019,Zinc finger (C3HC4-type ring finger),ZFC3HC4,,,
215,VIT_05s0020g04540,824,0.4008,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
216,VIT_10s0003g05420,820,0.3969,S-2-hydroxy-acid oxidase  peroxisomal,E1_1_3_15,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
217,VIT_07s0104g00800,819,0.3958,Indole-3-acetic acid-amido synthetase GH3.6,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
218,VIT_14s0030g01950,809,0.3901,Transferase,,,,
219,VIT_00s0532g00050,803,0.3866,Basic helix-loop-helix ILR3,ILR3_4,,vv11002Auxin_biosynthesis,vv60011BHLH
220,VIT_17s0000g00120,799,0.3862,Exostosin,K02366,,vv11030Glycan_structures-biosynthesis1,
221,VIT_15s0046g02120,796,0.3838,EMB3001 (embryo defective 3001),,,,
222,VIT_02s0087g00420,787,0.3787,Zinc finger (C3HC4-type ring finger),ZFC3HC4_14,,vv60078Other_zf-C3HC4,
223,VIT_00s0322g00030,783,0.3775,Alpha-6-galactosyltransferase,E2_4_2_39,,vv40006Cell_wall,
224,VIT_12s0028g01240,774,0.3746,fanconi anemia  complementation group D2,,,,
225,VIT_14s0060g01810,767,0.3711,Unknown protein,,,,
226,VIT_13s0047g00340,765,0.3692,Ethylene-responsive transcription factor WRINKLED 1,WRINKLED1_3,VvAP2-20,vv30008Ethylene_signaling,vv60003AP2_EREBP
227,VIT_00s0245g00050,764,0.3689,Oleoyl-acyl carrier protein thioesterase  chloroplast precursor,E3_1_2_14,,vv10061Fatty_acid_biosynthesis,
228,VIT_00s0267g00030,761,0.3682,Unknown,,,,
229,VIT_01s0011g00080,764,0.3680,Universal stress protein (USP) family protein,,,,
230,VIT_03s0038g04500,763,0.3677,Bifunctional dihydrofolate reductase-thymidylate synthase 1,K13998,,vv10240Pyrimidine_metabolism,vv10670One_carbon_pool_by_folate
231,VIT_14s0068g02230,761,0.3676,No hit,,,,
232,VIT_11s0016g04840,763,0.3675,Avr9/Cf-9 rapidly elicited protein 11,,,,
233,VIT_05s0020g02200,764,0.3671,Inosine-uridine preferring nucleoside hydrolase,E3_2_2_1,,vv10230Purine_metabolism,vv10760Nicotinate_and_nicotinamide_metabolism
234,VIT_14s0068g00400,759,0.3665,Hydrolase  alpha/beta fold family,,,,
235,VIT_15s0048g03000,750,0.3639,GTPase RABA3,K07976,,,
236,VIT_04s0044g01860,754,0.3632,Auxin efflux carrier,AUXEFF,,vv50004Auxin_transport,vv50125Porters_cat_66_to_94
237,VIT_05s0077g00870,748,0.3617,Lipase GDSL,,,,
238,VIT_10s0116g01040,744,0.3610,Stigma-specific Stig1,,,,
239,VIT_18s0122g01400,730,0.3516,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
240,VIT_09s0002g01250,728,0.3512,Unknown protein,,,,
241,VIT_02s0025g03130<br>VIT_02s0025g03120,724,0.3486,
242,VIT_00s0266g00090,722,0.3485,ARK3 (Arabidopsis Receptor Kinase 3),,,,
243,VIT_06s0004g01340,724,0.3484,Esterase/lipase/thioesterase,,,,
244,VIT_08s0040g00720,719,0.3455,Snf1 protein kinase (KIN10) (SKIN10),K08800,,,
245,VIT_13s0067g01180,698,0.3395,Leaf senescence related,,,,
246,VIT_14s0066g00820,704,0.3391,Unknown protein,,,,
247,VIT_16s0050g02390,695,0.3374,Plastid division protein PDV1,PDV1,,vv44110Cell_cycle,
248,VIT_06s0009g03390,694,0.3358,No hit,,,,
249,VIT_05s0020g02680,694,0.3341,Zinc finger (C3HC4-type ring finger),ZFC3HC4_220,,vv60078Other_zf-C3HC4,
250,VIT_14s0066g02410,690,0.3322,Betaine-aldehyde dehydrogenase,E1_2_1_8,,vv10260Glycine_serine_and_threonine_metabolism,vv50101Channels_and_pores
251,VIT_11s0016g05340,686,0.3317,Ethylene-responsive transcription factor SHINE 3,SHINE3_2,VvERF043,vv30008Ethylene_signaling,vv60003AP2_EREBP
252,VIT_13s0084g00740,678,0.3286,No hit,,,,
253,VIT_11s0016g01310,675,0.3275,TT2 (transparent testa 2),TT2_5,MYBPA4,vv44110Cell_cycle,vv60044MYB
