Vv_m2,2000,1000,VIT_06s0061g00240
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
38,VIT_09s0002g06750,1892,0.9176,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
39,VIT_08s0105g00300,1889,0.9152,Phospholipase C,E3_1_4_3,,vv10260Glycine_serine_and_threonine_metabolism,vv10562Inositol_phosphate_metabolism
40,VIT_08s0007g09000,1871,0.9145,Glycerol-3-phosphate dehydrogenase,E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
41,VIT_01s0182g00130,1888,0.9077,PHO1-like protein,PHO1,,vv50125Porters_cat_66_to_94,
42,VIT_19s0014g04900,1869,0.9051,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
43,VIT_04s0008g03950,1862,0.8986,RD22,,,,
44,VIT_11s0016g00740,1857,0.8984,Receptor-like protein kinase 3,,,,
45,VIT_00s0820g00020,1838,0.8970,Anthocyanidine rhamnosyl-transferase,RHATR,,vv10942Anthocyanin_biosynthesis,
46,VIT_00s0267g00050,1838,0.8957,No hit,,,,
47,VIT_11s0052g01140,1852,0.8938,Membrane protein,,,,
48,VIT_03s0038g01830,1824,0.8898,Proline-rich protein 4,,,,
49,VIT_01s0137g00170,1847,0.8876,B-keto acyl reductase,,,,
50,VIT_13s0019g05230,1828,0.8839,NAC domain-containing protein50,NAC050,VvNAC21,vv60046NAC,
51,VIT_14s0068g00140,1825,0.8833,No hit,,,,
52,VIT_01s0010g00710,1801,0.8743,Armadillo/beta-catenin repeat protein / U-box domain-containing protein ,,,,
53,VIT_09s0002g02330,1800,0.8696,Nucleosome/chromatin assembly factor group A,,,,
54,VIT_14s0030g00220,1791,0.8686,Sugar transporter ERD6-like 5,ERD6L5,,vv50121Porters_cat_1_to_6,
55,VIT_04s0069g01120,1787,0.8675,Acyl-activating enzyme 7,E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
56,VIT_07s0104g01150,1781,0.8637,RNA-binding protein,,,,
57,VIT_18s0001g12240,1783,0.8609,Peptide chain release factor eRF subunit 1,K03265,,vv23015mRNA_surveillance_pathway,
58,VIT_14s0006g02990,1783,0.8576,3-ketoacyl-CoA synthase,,,,
59,VIT_02s0033g01050,1780,0.8574,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
60,VIT_09s0002g01650,1756,0.8562,5'-nucleotidase surE,E3_1_3_5,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
61,VIT_02s0025g03150,1765,0.8556,Nuclear pore complex protein Nup98-Nup96,K14297,,vv23013RNA_transport,vv50109Incompletely_characterized_transport_systems
62,VIT_00s0267g00030,1737,0.8412,Unknown,,,,
63,VIT_17s0053g00710,1731,0.8374,Calcium-dependent protein kinase,,,,
64,VIT_06s0004g01750,1721,0.8326,Polygalacturonase inhibitor protein,PGIP,,,
65,VIT_09s0002g03050,1708,0.8243,Lipase GDSL,,,,
66,VIT_05s0049g01400,1686,0.8184,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
67,VIT_08s0007g03360,1691,0.8169,EMB1345 (embryo defective 1345),,,,
68,VIT_18s0001g11710,1678,0.8130,Photosystem II PsbO protein,K02716,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
69,VIT_01s0011g00620,1674,0.8103,14-3-3 protein GF14 iota (GRF12),,,,
70,VIT_11s0016g04540,1676,0.8089,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
71,VIT_19s0090g01550,1670,0.8079,Mo25,K08272,,vv34150mTOR_signaling_pathway,
72,VIT_14s0060g01090,1667,0.8065,LNG1 (LONGIFOLIA1),,,,
73,VIT_05s0029g00480,1652,0.8023,Eceriferum 2 (CER2),,,,
74,VIT_00s0286g00130,1631,0.7921,S-locus lectin protein kinase,,,,
75,VIT_11s0037g01210,1630,0.7901,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
76,VIT_14s0006g02290,1629,0.7843,DREB sub A-4 of ERF/AP2 transcription factor,TINY_2,VvERF028,vv30008Ethylene_signaling,vv60003AP2_EREBP
77,VIT_10s0003g01960,1605,0.7787,RKF1 (receptor-like kinase in flowers 1),,,,
78,VIT_14s0066g01730,1612,0.7787,Cellulose synthase CSLC04,E2_4_1_12_CSLC04,,vv40006Cell_wall,
79,VIT_04s0008g02520,1608,0.7757,ATP binding protein,,,,
80,VIT_14s0006g01340,1615,0.7735,Myb domain protein 113,MYB113_1,MYBA5,vv60044MYB,
81,VIT_02s0025g02550,1594,0.7693,Late embryogenesis abundant protein,,,,
82,VIT_19s0090g01050,1582,0.7680,Endo-beta-1 4-glucanase,E3_2_1_4,,vv40006Cell_wall,
83,VIT_08s0007g02700,1588,0.7675,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
84,VIT_17s0000g05370,1590,0.7659,MYC ZCW32 (bigpetal  bigpetalub),ZCW32_1,,vv60011BHLH,
85,VIT_16s0098g01740,1599,0.7654,Unknown protein,,,,
86,VIT_10s0003g01010,1594,0.7641,Lipase GDSL,,,,
87,VIT_11s0016g00290,1574,0.7633,Pectinesterase PME3,E3_1_1_11,,vv40006Cell_wall,
88,VIT_03s0063g01880,1565,0.7597,Acyl-CoA synthetase long-chain member 2,E6_2_1_3_LACS2,,vv10071Fatty_acid_metabolism,vv44146Peroxisome
89,VIT_09s0002g03140,1565,0.7593,Lipase GDSL,,,,
90,VIT_14s0128g00510<br>VIT_14s0128g00550,1558,0.7498,
91,VIT_12s0034g02560,1540,0.7472,DNA (cytosine-5)-methyltransferase (ATHIM),E2_1_1_37,,vv10271Methionine_metabolism,
92,VIT_18s0041g00810<br>VIT_18s0041g00910<br>VIT_00s1602g00010<br>VIT_18s0041g00920<br>VIT_18s0041g00980<br>VIT_18s0041g01000<br>VIT_00s2707g00010<br>VIT_18s0041g01080<br>VIT_18s0041g00950<br>VIT_18s0041g00830<br>VIT_18s0041g01040,1541,0.7455,
93,VIT_01s0010g02840,1544,0.7441,Chaperone BCS1 mitochondrial,K08900,,,
94,VIT_12s0028g03960,1538,0.7434,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
95,VIT_02s0033g01020,1541,0.7416,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
96,VIT_09s0002g00490,1540,0.7411,Lipase GDSL 5,,,,
97,VIT_14s0066g01410,1512,0.7283,Peptidylprolyl isomerase,K01802,,,
98,VIT_02s0025g02630,1499,0.7252,Lipase GDSL,,,,
99,VIT_11s0052g00700,1471,0.7106,Serine/theronine protein kinase 2,,,,
100,VIT_16s0098g01550,1469,0.7073,No hit,,,,
101,VIT_07s0005g05660,1461,0.7058,F-box/kelch-repeat protein,,,,
102,VIT_12s0142g00640,1455,0.7049,FLS2 (flagellin-sensitive 2),K13420,,vv34626Plant-pathogen_interaction,
103,VIT_06s0080g00760,1457,0.7028,Unknown protein,,,,
104,VIT_04s0008g05440,1447,0.6973,Ethylene-responsive transcription factor SHINE 3,SHINE3_1,VvERF044,vv30008Ethylene_signaling,vv60003AP2_EREBP
105,VIT_12s0059g00590,1427,0.6947,Allergenic protein Pt2L4,,,,
106,VIT_09s0002g04170,1431,0.6930,Acyl-CoA synthetases (Acyl-activating enzyme 13),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
107,VIT_18s0041g00570,1440,0.6930,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
108,VIT_14s0060g01510,1429,0.6907,Importin alpha,IMPALPHA,,vv50109Incompletely_characterized_transport_systems,vv50112Nuclear_pore_complex
109,VIT_08s0040g02250,1415,0.6862,No hit,,,,
110,VIT_07s0104g00820,1399,0.6841,Bystin,,,,
111,VIT_05s0051g00120,1408,0.6825,N-6 Adenine-specific DNA methylase,E2_1_1_72,,vv10271Methionine_metabolism,
112,VIT_13s0067g02910,1395,0.6752,Non-specific lipid-transfer protein,,,,
113,VIT_11s0016g03500,1392,0.6734,Unknown protein,,,,
114,VIT_00s0361g00090,1394,0.6725,Phototropic-responsive NPH3 protein,,,,
115,VIT_07s0031g01270,1371,0.6607,Ring-H2 finger A2A,RHA2A,,vv60078Other_zf-C3HC4,
116,VIT_01s0137g00410,1361,0.6607,CYP86A2,,,,
117,VIT_13s0019g00420,1366,0.6602,F-box family protein,,,,
118,VIT_13s0019g02720,1358,0.6579,Guanylyl cyclase (GC1),E4_6_1_2,,vv10230Purine_metabolism,vv34020Calcium_signaling_pathway
119,VIT_13s0019g00460,1352,0.6566,Unknown protein,,,,
120,VIT_16s0098g00660,1363,0.6566,Unknown protein,,,,
121,VIT_11s0016g05230,1345,0.6564,Allyl alcohol dehydrogenase,,,,
122,VIT_05s0029g01410,1328,0.6434,No hit,,,,
123,VIT_08s0007g00710,1328,0.6428,Unknown,,,,
124,VIT_04s0008g05960,1326,0.6406,Unknown protein,,,,
125,VIT_15s0046g03230,1320,0.6389,Disease resistance protein RGA4,,,,
126,VIT_13s0047g00210,1312,0.6360,flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
127,VIT_12s0034g02570,1316,0.6348,Leucine Rich Repeat receptor-like kinase,,,,
128,VIT_00s0211g00030,1307,0.6296,Symbiosis receptor kinase,,,,
129,VIT_13s0147g00210,1291,0.6261,Unknown protein,,,,
130,VIT_08s0007g02970,1288,0.6210,Unknown protein,,,,
131,VIT_12s0059g01830,1276,0.6185,Unknown,,,,
132,VIT_06s0004g01480,1283,0.6168,Lipoxygenase LOX1,E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
133,VIT_18s0001g02720,1257,0.6120,fatty acid elongation1 (FAE1),,,,
134,VIT_03s0038g04220,1263,0.6084,Dihydroflavonol-4-reductase,E1_1_1_219,,vv10941Flavonoid_biosynthesis,
135,VIT_17s0000g10100,1261,0.6068,Response regulator ARR11 Type-B,ARR11_1,,vv30007Cytokinin_signaling,vv60006ARR-B
136,VIT_03s0063g00550,1248,0.6047,Fw2.2 ORFX,,,,
137,VIT_14s0068g00840,1250,0.6010,RBR1 (retinoblastoma-related 1),RBR1_1,,vv44110Cell_cycle,vv60051RB
138,VIT_18s0001g05950,1236,0.6009,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
139,VIT_09s0096g00880<br>VIT_00s0606g00010,1235,0.5935,
140,VIT_01s0011g00130,1231,0.5927,Squamosa promoter-binding protein 6 (SPL6),SPL6_1,,vv60055SBP,
141,VIT_14s0066g00400,1213,0.5874,Chalcone isomerase,E5_5_1_6,,vv10941Flavonoid_biosynthesis,
142,VIT_19s0090g00750,1204,0.5856,Dihydrolipoamide succinyltransferase,E2_3_1_61,,vv10020Citrate_cycle,
143,VIT_18s0001g13500,1217,0.5845,forkhead-associated domain-containing protein,FHADOM_9,,vv60028FHA,
144,VIT_06s0004g01640,1202,0.5821,UDP-glucoronosyl and UDP-glucosyl transferase,,,,
145,VIT_07s0005g01790,1178,0.5730,Acyl-CoA synthetase long-chain member 2,E6_2_1_3_LACS2,,vv10071Fatty_acid_metabolism,vv44146Peroxisome
146,VIT_00s0392g00060,1176,0.5689,(E E)-alpha-farnesene synthase,EAFS,,vv10902Monoterpenoid_biosynthesis,
147,VIT_18s0001g01680,1169,0.5658,Protein kinase,,,,
148,VIT_12s0178g00200,1175,0.5633,Actin beta/gamma 1,K05692,,vv44810Regulation_of_actin_cytoskeleton,
149,VIT_18s0001g07640,1167,0.5624,Eceriferum 2 (CER2),,,,
150,VIT_09s0002g00300,1149,0.5529,APUM23 (Arabidopsis PUMILIO 23),,,,
151,VIT_00s0211g00040,1134,0.5492,Nodulation receptor kinase,,,,
152,VIT_11s0016g03250,1128,0.5447,Lachrymatory factor synthase,,,,
153,VIT_10s0003g03620,1123,0.5409,Lupeol synthase 2,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
154,VIT_04s0044g01650,1110,0.5370,GA 20-oxidase 2,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
155,VIT_07s0031g01680,1094,0.5318,CYP86A1,,,,
156,VIT_12s0059g02310,1104,0.5318,PDF2 (protodermal factor2),PDF2_4,VvHB44,vv60034HB,
157,VIT_15s0046g00310,1091,0.5304,Transcription factor TINY,ERF023,VvERF015,vv30008Ethylene_signaling,vv60003AP2_EREBP
158,VIT_12s0059g00220,1099,0.5299,Epoxide hydrolase,E3_3_2_10,,,
159,VIT_06s0004g01550,1093,0.5260,Phosphoribosylanthranilate transferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
160,VIT_12s0059g00230,1084,0.5260,Epoxide hydrolase 2,E3_3_2_10,,,
161,VIT_17s0000g02130,1087,0.5246,Transposase  IS4,,,,
162,VIT_04s0023g01720,1083,0.5222,SEC14 cytosolic factor  putative,SEC14,,vv50122Porters_cat_7_to_17,
163,VIT_15s0048g02050,1073,0.5211,Hydrolase  alpha/beta fold family protein  expressed,,,,
164,VIT_11s0016g03790,1069,0.5189,No hit,,,,
165,VIT_00s0375g00060,1069,0.5162,Ent-kaurene synthase,E5_5_1_13,,vv10904Diterpenoid_biosynthesis,
166,VIT_19s0176g00140,1056,0.5124,CID9 (CTC-Interacting Domain 9),,,,
167,VIT_18s0001g03240,1041,0.5010,DREB sub A-5 of ERF/AP2 transcription factor,ERF012,VvERF008,vv30008Ethylene_signaling,vv60003AP2_EREBP
168,VIT_13s0019g02090,1033,0.4986,Thylakoid lumenal 15 kDa protein 1,,,,
169,VIT_00s0245g00030,1035,0.4976,Integral membrane family protein,,,,
170,VIT_06s0004g08250,1021,0.4920,Leucine-rich repeat transmembrane protein kinase  putative,,,,
171,VIT_02s0025g01240,995,0.4802,UDP-glucuronosyl/UDP-glucosyltransferase,E2_4_1_17,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
172,VIT_18s0001g09480,989,0.4801,PUMILIO 8 (APUM8),,,,
173,VIT_14s0036g00290,988,0.4794,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
174,VIT_01s0011g02330,980,0.4746,Unknown protein,,,,
175,VIT_16s0100g00060,984,0.4740,Subtilisin protease C1,SBT4_12,,,
176,VIT_02s0087g00630,980,0.4714,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
177,VIT_01s0127g00340,971,0.4714,Unknown,,,,
178,VIT_14s0066g00810,975,0.4697,Raffinose synthase,E2_4_1_82,,vv10052Galactose_metabolism,
179,VIT_17s0000g03940,973,0.4691,ferulate 5-hydroxylase,K09755,,vv10940Phenylpropanoid_biosynthesis,
180,VIT_00s0245g00010,952,0.4639,Integral membrane protein,,,,
181,VIT_18s0001g10830,953,0.4628,Patatin,,,,
182,VIT_18s0089g00510,951,0.4610,Isopentenyltransferase 1,E2_5_1_27,,vv10908Zeatin_biosynthesis,
183,VIT_08s0040g01130,949,0.4602,Serine carboxypeptidase II,,,,
184,VIT_10s0042g01010,939,0.4572,CYP714A1,,,,
185,VIT_04s0023g03710,946,0.4570,Myb domain protein 4,MYB4_1,MYB4B,vv60044MYB,
186,VIT_03s0038g03460,943,0.4553,Auxin-induced SAUR,SAUR,,vv30003Auxin_signaling,
187,VIT_09s0002g06780,937,0.4549,Unknown protein,,,,
188,VIT_00s0194g00210<br>VIT_00s0194g00250,935,0.4502,
189,VIT_04s0023g02810,934,0.4488,Aldehyde dehydrogenase 3B1,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
190,VIT_00s0160g00220,929,0.4481,Unknown protein,,,,
191,VIT_06s0061g00230,918,0.4409,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
192,VIT_11s0065g00130,908,0.4401,Taxane 10-beta-hydroxylase,E1_14_13_76,,vv10904Diterpenoid_biosynthesis,
193,VIT_05s0124g00230,910,0.4398,F-box domain containing protein,,,,
194,VIT_02s0087g00490,908,0.4391,10-deacetylbaccatin III 10-O-acetyltransferase,E2_3_1_167,,vv10904Diterpenoid_biosynthesis,
195,VIT_06s0061g00220,901,0.4370,Transcription initiation factor TFIIB,K03124,,vv23022Basal_transcription_factors,
196,VIT_06s0004g07970,897,0.4346,Alpha-expansin 10 precursor,EXPA10,,vv30003Auxin_signaling,
197,VIT_12s0057g00590,878,0.4252,Vacuolar protein sorting 11 (VPS11),VPS11,,vv50111Tethering_factors,
198,VIT_16s0039g00740,881,0.4242,Histone-lysine N-methyltransferase ASHH3,E2_1_1_43ASHH3_1,,vv10300Lysine_biosynthesis,vv60056SET_PCG
199,VIT_02s0025g04550,877,0.4235,Glucose-methanol-choline (GMC) oxidoreductase,E1_1_99_1,,vv10260Glycine_serine_and_threonine_metabolism,
200,VIT_18s0041g00840,874,0.4230,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,E2_4_1_238,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
201,VIT_10s0003g02120,872,0.4202,Lipase GDSL,,,,
202,VIT_17s0000g01260,862,0.4158,Squamosa promoter-binding protein 13 (SPL13),SPL13_1,,vv60055SBP,
203,VIT_07s0005g01670,856,0.4133,No hit,,,,
204,VIT_03s0017g01130,858,0.4129,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
205,VIT_16s0022g02330,851,0.4103,MADS-box agamous-like 6,AGL6_2,,vv60042MADS,
206,VIT_05s0077g00670,842,0.4042,Unknown protein,,,,
207,VIT_13s0064g01640,828,0.3996,Beta-primeverosidase,E3_2_1_149,,vv11000Single_reactions,
208,VIT_14s0006g01930,806,0.3926,Unknown protein,,,,
209,VIT_08s0007g05030,813,0.3924,Myb domain protein 36,MYB36_2,MYB150,vv60044MYB,
210,VIT_15s0021g02710,811,0.3916,Zinc finger (C2H2 type) family,C2H2FAM_24,,vv60017C2H2,
211,VIT_07s0005g03310,803,0.3902,Cofilin,K05765,,vv44810Regulation_of_actin_cytoskeleton,
212,VIT_01s0011g02080,799,0.3884,Ribosomal protein L36a/L44 (RPL36aB) 60S,K02920,,vv23010Ribosome,
213,VIT_06s0004g01500,802,0.3852,Lipoxygenase (LOX2),E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
214,VIT_18s0072g00580<br>VIT_11s0065g00040,792,0.3839,
215,VIT_14s0066g01480,795,0.3833,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
216,VIT_05s0020g04540,796,0.3827,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
217,VIT_02s0012g02830,786,0.3808,UDP-glucosyl transferase,E2_4_1_81,,vv10941Flavonoid_biosynthesis,
218,VIT_18s0001g14930,787,0.3789,Unknown protein,,,,
219,VIT_00s0174g00010,780,0.3788,No hit,,,,
220,VIT_10s0003g03650,776,0.3767,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
221,VIT_04s0023g02230,774,0.3757,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
222,VIT_05s0124g00330,780,0.3748,Survival of motor neuron protein-interacting protein 1,K13130,,vv23013RNA_transport,
223,VIT_07s0005g00510,781,0.3744,Monoglyceride lipase,E3_1_1_23,,vv10561Glycerolipid_metabolism,
224,VIT_14s0068g01520,769,0.3733,Double-stranded RNA-binding (DsRBD) domain-containing protein,,,,
225,VIT_14s0068g00150,772,0.3719,No hit,,,,
226,VIT_07s0005g01520,772,0.3717,WRKY DNA-binding protein 35,WRKY35,VvWRKY18,vv60066WRKY,
227,VIT_01s0010g03320,770,0.3709,Kelch repeat-containing F-box protein,,,,
228,VIT_09s0054g01290,766,0.3699,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
229,VIT_18s0001g06390,761,0.3667,Auxin-independent growth promoter,AXI1,,vv30003Auxin_signaling,
230,VIT_16s0039g00010,754,0.3660,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
231,VIT_01s0011g00100,750,0.3657,MADS-box APETALA 1,APETALA1_2,,vv30009Flower_development,vv60042MADS
232,VIT_07s0104g01320,759,0.3656,Transport inhibitor response 1,TIR1,,vv30003Auxin_signaling,
233,VIT_00s0286g00040,749,0.3624,S-locus protein kinase,,,,
234,VIT_03s0017g01280,750,0.3616,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
235,VIT_09s0002g03620,746,0.3592,NADP-dependent malic enzyme,E1_1_1_39,,vv10620Pyruvate_metabolism,vv10710Carbon_fixation
236,VIT_01s0137g00240,741,0.3578,Pectate lyase,E4_2_2_2,,vv40006Cell_wall,
237,VIT_13s0019g01690,738,0.3563,Ubiquitin-specific protease 24 (UBP24),,,,
238,VIT_09s0002g03000,732,0.3523,Leucine-rich repeat protein kinase,,,,
239,VIT_15s0048g02720,720,0.3488,fatty acid elongase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
240,VIT_19s0090g00840,719,0.3475,WRKY DNA-binding protein 6,WRKY6_2,VvWRKY55,vv60066WRKY,
241,VIT_03s0088g00070,718,0.3467,No hit,,,,
242,VIT_01s0026g02030,720,0.3467,Basic helix-loop-helix (bHLH) family,BHLHDOM_59,,vv60011BHLH,
243,VIT_15s0046g00520,711,0.3445,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
244,VIT_09s0054g01440,706,0.3431,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
245,VIT_08s0007g05360,707,0.3430,Strictosidine synthase,E4_3_3_2,,vv10900Terpenoid_biosynthesis,vv10902Monoterpenoid_biosynthesis
246,VIT_14s0030g01950,706,0.3412,Transferase,,,,
247,VIT_03s0038g04210,706,0.3402,Phototropin-2,K08282,,vv50101Channels_and_pores,
248,VIT_15s0048g02060,705,0.3389,Hydrolase  alpha/beta fold,,,,
249,VIT_14s0006g02570,694,0.3340,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
250,VIT_14s0060g02340,688,0.3332,Heat shock protein 70,K03283,,vv23040Spliceosome,vv24141Protein_processing_in_endoplasmic_reticulum
251,VIT_17s0000g03430,690,0.3322,Adaptor-related protein complex 3  delta 1 sub,AP3D1,,vv50110Protein_coat,
252,VIT_12s0035g00010,688,0.3322,DNA (cytosine-5)-methyltransferase (ATHIM),E2_1_1_37,,vv10271Methionine_metabolism,
253,VIT_04s0008g03930,684,0.3322,RD22,,,,
254,VIT_19s0014g01430,682,0.3298,3-phosphoshikimate 1-carboxyvinyltransferase  chloroplast precursor,E2_5_1_19,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
255,VIT_01s0026g01400,682,0.3271,Unknown protein,,,,
256,VIT_08s0007g05180,677,0.3266,Unknown,,,,
257,VIT_11s0118g00540,668,0.3252,Calcium-binding EF hand,,,,
258,VIT_14s0083g01200,672,0.3251,Nitrilase,E3_5_5_1,,vv10910Nitrogen_metabolism,vv11002Auxin_biosynthesis
259,VIT_15s0048g03000,667,0.3227,GTPase RABA3,K07976,,,
260,VIT_18s0001g10870,668,0.3222,Patatin,,,,
261,VIT_05s0020g02600,666,0.3222,Serine incorporator 3,,,,
262,VIT_16s0022g00430,669,0.3221,SRG1 (senescence-related gene 1) oxidoreductase,,,,
263,VIT_13s0019g05150,664,0.3220,Unknown protein,,,,
