Vv_m2,2000,1000,VIT_17s0000g10060
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
73,VIT_03s0038g01830,1483,0.7206,Proline-rich protein 4,,,,
74,VIT_09s0018g01650,1496,0.7189,Wrinkled1 (AP2/ERBP),WRINKLED1_1,VvAP2-06,vv30008Ethylene_signaling,vv60003AP2_EREBP
75,VIT_19s0015g00740,1475,0.7136,Prefoldin,,,,
76,VIT_14s0060g02250,1472,0.7121,Unknown protein,,,,
77,VIT_13s0074g00660,1474,0.7121,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
78,VIT_14s0083g00320,1472,0.7104,Cinnamoyl-CoA reductase,E1_2_1_44,,vv10940Phenylpropanoid_biosynthesis,
79,VIT_07s0031g01680,1478,0.7038,CYP86A1,,,,
80,VIT_05s0102g00940,1437,0.6949,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
81,VIT_14s0066g00310,1426,0.6932,Unknown protein,,,,
82,VIT_00s0531g00060,1442,0.6909,Cellulose synthase CSLE1,E2_4_1_12_CSLE1,,vv40006Cell_wall,
83,VIT_18s0001g03470,1422,0.6866,Flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
84,VIT_08s0007g06870,1419,0.6845,Zinc finger protein 8,ZFP8,,vv60017C2H2,
85,VIT_12s0034g01140,1398,0.6790,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
86,VIT_00s0187g00090,1381,0.6704,No hit,,,,
87,VIT_10s0003g00210,1384,0.6702,Unknown,,,,
88,VIT_12s0059g01590,1380,0.6683,Lipase GDSL,,,,
89,VIT_10s0003g00600,1385,0.6678,Lipase GDSL,,,,
90,VIT_04s0008g06300,1386,0.6667,Leucine-rich repeat family,,,,
91,VIT_02s0241g00060,1378,0.6641,Unknown protein,,,,
92,VIT_18s0001g06940,1369,0.6633,Purine permease 1 (PUP1),PUP1,,vv10908Zeatin_biosynthesis,vv50122Porters_cat_7_to_17
93,VIT_00s2525g00010,1362,0.6564,Unknown,,,,
94,VIT_05s0049g00310,1366,0.6552,E8 protein,E8,,vv30008Ethylene_signaling,
95,VIT_11s0052g01630,1337,0.6450,Anthocyanidin 3-O-glucosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
96,VIT_02s0012g01830,1324,0.6418,Heat shock cognate 70 kDa protein 3 (HSC70-3) (HSP70-3),HSC703,,vv23040Spliceosome,vv24141Protein_processing_in_endoplasmic_reticulum
97,VIT_14s0030g00670,1326,0.6412,Dehydroquinate dehydratase,E4_2_1_10,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
98,VIT_04s0008g03930,1319,0.6394,RD22,,,,
99,VIT_01s0026g00570,1323,0.6388,Bet v I allergen,,,,
100,VIT_07s0005g01470,1319,0.6381,Unknown protein,,,,
101,VIT_00s0469g00040,1301,0.6331,Cellulose synthase CSLE1,E2_4_1_12_CSLE1,,vv40006Cell_wall,
102,VIT_14s0060g01850,1295,0.6265,Unknown,,,,
103,VIT_08s0007g02150,1293,0.6240,Receptor ser/thr protein kinase,,,,
104,VIT_00s0323g00060,1293,0.6240,Invertase/pectin methylesterase inhibitor,PMEI,,vv40006Cell_wall,
105,VIT_06s0080g00040,1282,0.6196,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
106,VIT_00s0183g00070,1271,0.6164,No hit,,,,
107,VIT_03s0038g04210,1272,0.6160,Phototropin-2,K08282,,vv50101Channels_and_pores,
108,VIT_01s0011g03490,1268,0.6126,3-ketoacyl-CoA synthase,,,,
109,VIT_18s0001g15450,1267,0.6103,Alcohol dehydrogenase 3,E1_1_1_1,,vv10010Glycolysis,vv10071Fatty_acid_metabolism
110,VIT_18s0001g14790,1238,0.5989,Lipase 3 (EXL3) family II extracellular,,,,
111,VIT_19s0085g00030,1229,0.5917,Unknown protein,,,,
112,VIT_12s0059g02310,1228,0.5912,PDF2 (protodermal factor2),PDF2_4,VvHB44,vv60034HB,
113,VIT_10s0003g02120,1224,0.5902,Lipase GDSL,,,,
114,VIT_01s0011g01790,1211,0.5887,Galactose-binding like,,,,
115,VIT_04s0043g00560,1194,0.5836,DD1A protein,,,,
116,VIT_00s0516g00010,1201,0.5805,Unknown,,,,
117,VIT_01s0026g02120,1176,0.5703,Microtubule end binding protein 1 (EB1),K10436,,vv44810Regulation_of_actin_cytoskeleton,
118,VIT_11s0016g05630,1181,0.5700,Acetylglucosaminyltransferase,E2_4_1_223,,vv11030Glycan_structures-biosynthesis1,
119,VIT_00s0286g00130,1180,0.5692,S-locus lectin protein kinase,,,,
120,VIT_03s0017g01280,1175,0.5685,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
121,VIT_03s0063g00200,1175,0.5674,Histidinol-phosphatase,E3_1_3_15,,vv10340Histidine_metabolism,
122,VIT_04s0008g03600,1166,0.5657,Tocopherol cyclase,K09834,,vv10100Biosynthesis_of_steroids,
123,VIT_18s0122g00590,1171,0.5627,DNA-binding protein,,,,
124,VIT_05s0049g01450,1167,0.5616,No hit,,,,
125,VIT_08s0007g07140,1140,0.5515,Esterase/lipase/thioesterase family protein,,,,
126,VIT_16s0039g01670,1133,0.5489,Cinnamoyl-CoA reductase,E1_2_1_44,,vv10940Phenylpropanoid_biosynthesis,
127,VIT_08s0056g00270,1136,0.5483,Unknown protein,,,,
128,VIT_10s0003g03870,1130,0.5464,Ornithine aminotransferase,E2_6_1_13,,vv10330Arginine_and_proline_metabolism,
129,VIT_10s0116g00680,1121,0.5413,PDF2 (protodermal factor2),PDF2_2,VvHB35,vv60034HB,
130,VIT_13s0067g03890,1101,0.5360,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
131,VIT_18s0001g14390,1107,0.5322,Transducin protein,,,,
132,VIT_16s0039g01900,1106,0.5320,Myb KAN2 (KANADI 2),KANADI2_2,,vv60029G2-like,
133,VIT_09s0002g01980,1098,0.5304,Myosin-like protein XIK,MYOSINXIK,,vv44810Regulation_of_actin_cytoskeleton,
134,VIT_13s0067g00160,1089,0.5294,NADPH2:quinone reductase,E1_6_5_5,,vv10740Riboflavin_metabolism,
135,VIT_15s0046g00500,1097,0.5289,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
136,VIT_14s0060g00900,1088,0.5256,Unknown protein,,,,
137,VIT_18s0001g05030,1080,0.5235,Glucan 1 3-beta-glucosidase precursor,E3_2_1_58,,vv10500Starch_and_sucrose_metabolism,
138,VIT_02s0087g00400,1075,0.5181,Pectinacetylesterase,PAE,,vv40006Cell_wall,
139,VIT_09s0018g00070,1074,0.5163,F-box family protein,,,,
140,VIT_11s0052g01670,1067,0.5145,Ycf2,,,,
141,VIT_16s0100g00470,1067,0.5122,BCL2 binding anthogene,,,,
142,VIT_19s0090g01040,1051,0.5087,No hit,,,,
143,VIT_06s0004g05420,1038,0.5032,No hit,,,,
144,VIT_08s0058g01230,1030,0.4993,Non-specific lipid-transfer protein,,,,
145,VIT_14s0060g01790,1034,0.4976,Unknown protein,,,,
146,VIT_06s0004g02690,1017,0.4930,Glycosyl transferase family 2 protein,,,,
147,VIT_04s0008g06230,1012,0.4929,Ubiquitin family,,,,
148,VIT_02s0012g01940,1022,0.4925,Myb KAN2 (KANADI 2),KANADI2_1,,vv60029G2-like,
149,VIT_06s0009g00320,1015,0.4918,U-box protein,,,,
150,VIT_16s0050g00830,1013,0.4891,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
151,VIT_01s0011g04430,1006,0.4865,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
152,VIT_01s0010g00720,996,0.4835,Unknown,,,,
153,VIT_07s0005g06290,997,0.4816,Cytochrome b5 isoform Cb5-C,,,,
154,VIT_03s0063g00350,994,0.4790,Unknown,,,,
155,VIT_00s0975g00010,991,0.4785,Cellulose synthase CSLE1,E2_4_1_12_CSLE1,,vv40006Cell_wall,
156,VIT_00s0399g00020,976,0.4756,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
157,VIT_16s0100g00360,982,0.4733,Per1,,,,
158,VIT_05s0094g00560,981,0.4730,Stearoyl-ACP desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
159,VIT_06s0009g00960,975,0.4717,Ubiquitin-specific protease 12 (UBP12),,,,
160,VIT_05s0124g00100,970,0.4675,Unknown,,,,
161,VIT_04s0008g05400,960,0.4669,Serine hydrolase [Vitis vinifera],E4_3_1_18,,vv10260Glycine_serine_and_threonine_metabolism,
162,VIT_00s0220g00130,964,0.4666,Allyl alcohol dehydrogenase,,,,
163,VIT_15s0046g00510,957,0.4612,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
164,VIT_00s0313g00040,945,0.4556,PAS2 (PASTICCINO 2),K10703,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
165,VIT_02s0087g00630,941,0.4522,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
166,VIT_14s0006g02960,928,0.4511,KH domain containing protein,,,,
167,VIT_15s0046g02140,929,0.4471,Ribosomal protein L46 39S,,,,
168,VIT_19s0090g00710,923,0.4457,No hit,,,,
169,VIT_11s0052g00800,923,0.4450,Protein kinase family,,,,
170,VIT_13s0067g02390,923,0.4450,Unknown,,,,
171,VIT_14s0083g00370,923,0.4448,Unknown protein,,,,
172,VIT_00s0415g00020,913,0.4415,Endoribonuclease E-like protein,,,,
173,VIT_07s0031g00490,911,0.4412,MAP3K protein kinase,,,,
174,VIT_18s0001g06640,915,0.4399,Zinc finger (C3HC4-type ring finger),ZFC3HC4_60,,vv60078Other_zf-C3HC4,
175,VIT_14s0060g01810,902,0.4357,Unknown protein,,,,
176,VIT_07s0031g02910,900,0.4335,Receptor-like kinase,,,,
177,VIT_17s0000g05460,896,0.4318,Nodulin,,,,
178,VIT_10s0116g00170,892,0.4318,S-locus lectin protein kinase,,,,
179,VIT_13s0067g03470,888,0.4286,Glutathione S-transferase GSTO1,E2_5_1_18_GSTO1,,vv10480Glutathione_metabolism,
180,VIT_01s0011g02430,869,0.4208,Metal-dependent phosphohydrolase HD domain-containing protein,K07023,,,
181,VIT_18s0072g00760,872,0.4196,G-protein-coupled receptor,,,,
182,VIT_07s0005g01670,870,0.4189,No hit,,,,
183,VIT_02s0236g00030,864,0.4186,Unknown,,,,
184,VIT_14s0060g01840,862,0.4156,Unknown protein,,,,
185,VIT_18s0122g01280,853,0.4141,Niemann-Pick C1 protein precursor,NPC1,,vv50121Porters_cat_1_to_6,
186,VIT_14s0030g00730,856,0.4119,Vesicle-associated membrane protein 27 VAP27-2,VAP27_2,,vv50109Incompletely_characterized_transport_systems,
187,VIT_01s0150g00060,853,0.4113,SOUL heme-binding,,,,
188,VIT_16s0039g00750<br>VIT_00s1209g00010<br>VIT_16s0039g00420,844,0.4083,
189,VIT_15s0046g02410,843,0.4065,Aquaporin TMP-C,TMPC,,vv50101Channels_and_pores,
190,VIT_18s0041g02100<br>VIT_19s0085g00570,839,0.4053,
191,VIT_17s0000g03750,840,0.4052,Chitin elicitor-binding CEBIP LysM domain-containing,K13473,,vv34626Plant-pathogen_interaction,
192,VIT_02s0012g01930,828,0.4023,RCD1 (radical-induced cell death1),,,,
193,VIT_12s0028g03480,829,0.4007,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
194,VIT_11s0016g02350,829,0.3999,Ubiquinone/menaquinone biosynthesis methyltransferase UbiE,K06127,,vv10130Ubiquinone_biosynthesis,
195,VIT_00s0414g00020,821,0.3957,Cellulose synthase CSLE1,E2_4_1_12_CSLE1,,vv40006Cell_wall,
196,VIT_05s0136g00140,808,0.3940,AarF domain containing kinase,K08869,,,
197,VIT_14s0066g00300,810,0.3911,Unknown,,,,
198,VIT_18s0122g01400,791,0.3834,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
199,VIT_18s0041g02430<br>VIT_18s0041g02410,785,0.3829,
200,VIT_00s0484g00030,787,0.3811,ARK3 (Arabidopsis Receptor Kinase 3),,,,
201,VIT_11s0016g04270,791,0.3807,Hydrolase  alpha/beta fold,,,,
202,VIT_06s0080g00760,782,0.3794,Unknown protein,,,,
203,VIT_13s0067g02910,770,0.3743,Non-specific lipid-transfer protein,,,,
204,VIT_09s0054g01210,771,0.3728,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
205,VIT_12s0059g01830,773,0.3727,Unknown,,,,
206,VIT_16s0098g00840,766,0.3718,Unknown protein,,,,
207,VIT_14s0036g01290,762,0.3695,Subtilisin-like proteinase AIR3,,,,
208,VIT_05s0020g02920,764,0.3684,Unknown protein,,,,
209,VIT_03s0017g00640,768,0.3675,Oxoglutarate/malate translocator DIT2.1,DIT2_1,,vv50124Porters_cat_30_to_64,
210,VIT_10s0003g00980,756,0.3665,Unknown protein,,,,
211,VIT_16s0022g02090,757,0.3661,Embryo-specific 3,,,,
212,VIT_18s0001g14810,754,0.3630,Lipase 3 (EXL3) family II extracellular,,,,
213,VIT_18s0001g08480,744,0.3620,EMB1273 [Arabidopsis lyrata subsp. lyrata],,,,
214,VIT_10s0597g00050,748,0.3619,Heat shock transcription factor B2A,HSFB2A_3,,vv60037HSF,
215,VIT_18s0001g01130,748,0.3608,Alpha-expansin 1 precursor,EXPA1,,vv30003Auxin_signaling,
216,VIT_06s0004g01770,739,0.3560,Acetyl-CoA carboxylase  biotin carboxylase,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
217,VIT_04s0008g05440,734,0.3551,Ethylene-responsive transcription factor SHINE 3,SHINE3_1,VvERF044,vv30008Ethylene_signaling,vv60003AP2_EREBP
218,VIT_18s0001g10820,727,0.3510,Proteasome 26S regulatory subunit (RPN11),K03030,,vv23050Proteasome,
219,VIT_17s0000g02830,717,0.3482,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
220,VIT_06s0009g02480,714,0.3466,Myb domain protein 65,MYB65_1,MYB159,vv60044MYB,
221,VIT_08s0058g00870,720,0.3465,Unknown protein,,,,
222,VIT_17s0000g02990,711,0.3453,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
223,VIT_08s0007g08490,704,0.3408,Zinc proteinase,,,,
224,VIT_08s0007g00700,695,0.3354,PCS1 (promotion of cell survival1) peptidase,,,,
225,VIT_05s0077g01670,696,0.3337,Major cherry allergen Pru av 1.0202,,,,
226,VIT_03s0038g00360,700,0.3329,Isochorismatase hydrolase,E3_3_2_1,,vv10130Ubiquinone_biosynthesis,
227,VIT_11s0016g00330,673,0.3251,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
228,VIT_04s0008g03480,671,0.3240,Beta-carotene 15 15'-monooxygenase,E1_14_99_36,,vv10906Carotenoid_biosynthesis,
229,VIT_00s0187g00050,661,0.3193,No hit,,,,
230,VIT_04s0008g03950,657,0.3192,RD22,,,,
231,VIT_11s0016g01280,662,0.3183,DNA-directed RNA polymerase III subunit C4,K03026,,vv23020RNA_polymerase,
232,VIT_13s0019g02990<br>VIT_13s0019g02890<br>VIT_13s0019g02910,655,0.3173,
233,VIT_15s0048g02000,654,0.3173,Homeodomain GLABROUS1,HDG1_1,VvHB53,vv60034HB,
234,VIT_17s0000g09270,647,0.3138,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
235,VIT_05s0062g00930<br>VIT_13s0084g00500<br>VIT_18s0089g00810<br>VIT_18s0072g00010,650,0.3133,
236,VIT_17s0000g06630,644,0.3116,Unknown protein,,,,
237,VIT_00s0586g00020,639,0.3096,Unknown protein,,,,
238,VIT_05s0077g02180,638,0.3096,Chalcone reductase,CHALR,,vv10941Flavonoid_biosynthesis,
239,VIT_01s0010g02740,638,0.3085,4-coumarate-CoA ligase,E6_2_1_12,,vv10940Phenylpropanoid_biosynthesis,vv50104Group_translocators
240,VIT_15s0021g00050,637,0.3085,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
241,VIT_04s0008g02520,634,0.3050,ATP binding protein,,,,
242,VIT_16s0050g01750,632,0.3047,Unknown,,,,
243,VIT_01s0011g00720,631,0.3045,WRKY DNA-binding protein 57,WRKY57,VvWRKY01,vv60066WRKY,
244,VIT_05s0029g00310,629,0.3043,Serine hydroxymethyltransferase 1,E2_1_2_1,,vv10260Glycine_serine_and_threonine_metabolism,vv10670One_carbon_pool_by_folate
245,VIT_17s0000g07950,629,0.3042,Unknown protein,,,,
246,VIT_01s0010g02770,627,0.3017,Adenylate kinase-b,E2_7_4_3,,vv10230Purine_metabolism,
247,VIT_03s0017g01290,613,0.2974,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
248,VIT_07s0129g00070<br>VIT_07s0129g00150,613,0.2956,
249,VIT_18s0001g13390,613,0.2941,Papain cysteine proteinase isoform II,E3_4_22_2,,,
250,VIT_18s0072g01000,602,0.2925,Dihydrolipoamide S-acetyltransferase,E2_3_1_12,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
251,VIT_13s0067g03820,605,0.2924,Chalcone--flavonone isomerase (Chalcone isomerase),E5_5_1_6,,vv10941Flavonoid_biosynthesis,
252,VIT_00s0225g00070,594,0.2857,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
253,VIT_09s0054g01360,590,0.2847,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
254,VIT_00s0183g00050,584,0.2832,No hit,,,,
255,VIT_02s0033g01330,579,0.2818,Acyl-CoA binding protein,,,,
256,VIT_13s0064g00160,583,0.2808,Unknown protein,,,,
257,VIT_15s0046g00480,580,0.2797,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
258,VIT_11s0016g02310,575,0.2776,Thioredoxin 2,,,,
259,VIT_10s0116g01210,571,0.2760,Aspartyl protease,E3_4_23_40,,,
260,VIT_10s0116g00820,567,0.2742,Adenosine/AMP deaminase,E3_5_4_4,,vv10230Purine_metabolism,
261,VIT_08s0007g00570,565,0.2737,WRKY DNA-binding protein 49,WRKY49,VvWRKY27,vv60066WRKY,
262,VIT_05s0020g04110,562,0.2720,ELIP1 (early light-inducible protein),,,,
263,VIT_07s0005g00790,563,0.2713,Pollen Ole e 1 allergen and extensin,,,,
264,VIT_14s0128g00210,561,0.2706,Xyloglucanase inhibitor,,,,
265,VIT_05s0020g01980,555,0.2677,Acyl carrier protein  mitochondrial 3,K02078,,vv50134Primary_active_transporter_cat_D1,
266,VIT_16s0050g02390,552,0.2660,Plastid division protein PDV1,PDV1,,vv44110Cell_cycle,
267,VIT_01s0026g01340,548,0.2651,Glutathione S-transferase 29 GSTU18,E2_5_1_18_GSTU18,,vv10480Glutathione_metabolism,
268,VIT_05s0051g00610,547,0.2650,No hit,,,,
269,VIT_14s0068g02010,541,0.2621,IMP dehydrogenase/GMP reductase,E1_1_1_205,,vv10230Purine_metabolism,
270,VIT_02s0236g00050<br>VIT_02s0236g00010,533,0.2609,
271,VIT_14s0066g02640,534,0.2586,No hit,,,,
272,VIT_12s0142g00640,534,0.2571,FLS2 (flagellin-sensitive 2),K13420,,vv34626Plant-pathogen_interaction,
273,VIT_02s0012g01100,532,0.2569,Protein phosphatase 2C POLTERGEIST-like 1,,,,
274,VIT_08s0040g00520,531,0.2568,Leucine-rich repeat protein kinase,,,,
275,VIT_14s0108g00510,528,0.2564,Nucleosome assembly protein (NAP-related) NRP2,,,,
276,VIT_10s0405g00040,529,0.2564,Auxin-responsive protein,AUXREG,,vv30003Auxin_signaling,
277,VIT_15s0046g01960,529,0.2558,Hydroquinone glucosyltransferase,E2_4_1_218,,vv10500Starch_and_sucrose_metabolism,
