Vv_m2,2000,1000,VIT_14s0219g00280
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
49,VIT_18s0001g14090,1766,0.8474,Molecular chaperone DnaJ,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
50,VIT_05s0062g00820,1752,0.8415,Unknown protein,,,,
51,VIT_07s0005g01670,1739,0.8341,No hit,,,,
52,VIT_16s0022g00840,1717,0.8303,Invertase/pectin methylesterase inhibitor,PMEI,,vv40006Cell_wall,
53,VIT_02s0087g00630,1720,0.8273,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
54,VIT_10s0071g00270,1702,0.8242,Abscisic acid-insensitive protein 3 (ABI3),ABI3_1,,vv30001ABA_signaling,vv30003Auxin_signaling
55,VIT_02s0087g00260,1690,0.8208,RPD1 (root primordium defective 1),,,,
56,VIT_04s0023g02400,1685,0.8109,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
57,VIT_07s0205g00180,1685,0.8078,Basic helix-loop-helix (bHLH) family,BHLHDOM_30,,vv60011BHLH,
58,VIT_18s0001g06010,1669,0.8063,Hydrolase  alpha/beta fold,,,,
59,VIT_08s0007g02460,1660,0.8043,Aspartyl protease,E3_4_23_x,,,
60,VIT_13s0019g01690,1643,0.7976,Ubiquitin-specific protease 24 (UBP24),,,,
61,VIT_11s0016g00580,1644,0.7942,Unknown,,,,
62,VIT_14s0066g02410,1639,0.7926,Betaine-aldehyde dehydrogenase,E1_2_1_8,,vv10260Glycine_serine_and_threonine_metabolism,vv50101Channels_and_pores
63,VIT_11s0118g00330,1629,0.7923,Unknown protein,,,,
64,VIT_13s0019g03210,1635,0.7902,Lectin-like protein,,,,
65,VIT_16s0050g00720,1634,0.7875,Ubiquitin-protein ligase ASK21,ASK21,,vv30003Auxin_signaling,
66,VIT_08s0007g02000,1632,0.7865,Glycerol-3-phosphate acyltransferase 8,E2_3_1_15,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
67,VIT_09s0002g06770,1604,0.7794,Unknown protein,,,,
68,VIT_17s0000g03700,1594,0.7764,Kinesin motor protein-related,KMOTOR,,vv44810Regulation_of_actin_cytoskeleton,
69,VIT_19s0090g00710,1592,0.7724,No hit,,,,
70,VIT_13s0019g01560,1574,0.7626,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
71,VIT_14s0006g00910,1560,0.7562,ATA15 protein,,,,
72,VIT_05s0165g00010,1557,0.7555,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
73,VIT_01s0026g00570,1567,0.7530,Bet v I allergen,,,,
74,VIT_05s0077g01290,1558,0.7523,Unknown protein,,,,
75,VIT_04s0008g02870,1545,0.7493,Transcription factor,TRIHELIXDOM_12,,vv60062Trihelix,
76,VIT_01s0137g00510,1545,0.7475,CYP71B10,CYP71B10,,vv10940Phenylpropanoid_biosynthesis,
77,VIT_12s0028g00460,1541,0.7452,Tobamovirus multiplication 1 homolog 2,,,,
78,VIT_00s0593g00010,1536,0.7424,Pentatricopeptide (PPR) repeat-containing protein,,,,
79,VIT_14s0006g01020,1531,0.7418,THO complex subunit 4,K12881,,vv23013RNA_transport,vv23015mRNA_surveillance_pathway
80,VIT_09s0002g08560,1528,0.7400,Unknown protein,,,,
81,VIT_13s0047g00340,1513,0.7323,Ethylene-responsive transcription factor WRINKLED 1,WRINKLED1_3,VvAP2-20,vv30008Ethylene_signaling,vv60003AP2_EREBP
82,VIT_17s0000g07530,1514,0.7289,Transportin-SR,TRANSPORTINSR,,vv50112Nuclear_pore_complex,
83,VIT_09s0002g02490,1495,0.7278,Dof zinc finger protein 1,ADOF1,,vv60015C2C2-DOF,
84,VIT_15s0048g02090,1494,0.7245,Thioesterase family,,,,
85,VIT_05s0077g01330,1508,0.7243,Unknown,,,,
86,VIT_00s0399g00020,1487,0.7240,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
87,VIT_19s0027g00180,1496,0.7231,No hit,,,,
88,VIT_02s0025g02620,1471,0.7169,BDG1 (BODYGUARD1) hydrolase,,,,
89,VIT_03s0063g01560,1464,0.7096,CYP82C1p,,,,
90,VIT_00s0340g00040,1464,0.7079,Beta-hexosaminidase beta chain precursor,E3_2_1_52,,vv10511N-Glycan_degradation,vv10530Aminosugars_metabolism
91,VIT_13s0074g00420,1457,0.7015,Unknown,,,,
92,VIT_11s0016g02600,1445,0.7004,Caffeoyl-CoA O-methyltransferase,E2_1_1_104,,vv10940Phenylpropanoid_biosynthesis,
93,VIT_15s0045g01150,1444,0.6993,No hit,,,,
94,VIT_11s0016g01160,1434,0.6968,GCN5 N-acetyltransferase (GNAT),GCN5_3,,vv60082GNAT,
95,VIT_01s0026g01140,1432,0.6948,ZCW32 (BIGPETAL  BIGPETALUB),ZCW32_2,,vv60011BHLH,
96,VIT_16s0022g00830,1426,0.6919,Pectin methylesterase inhibitor,PMEI,,vv40006Cell_wall,
97,VIT_17s0000g05310,1419,0.6892,Pre-mRNA cleavage complex II protein Clp1,,,,
98,VIT_13s0019g01550,1415,0.6872,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
99,VIT_05s0077g01340,1421,0.6868,PMR5 (powdery mildew resistant 5),,,,
100,VIT_17s0000g00160,1395,0.6755,Glycyl-tRNA synthetase 1,E6_1_1_14,,vv10260Glycine_serine_and_threonine_metabolism,vv20970Aminoacyl-tRNA_biosynthesis
101,VIT_08s0007g02170,1379,0.6649,Yippee,,,,
102,VIT_08s0058g01210,1363,0.6585,Non-specific lipid transfer protein LTP1,LTP1,,,
103,VIT_06s0004g00120,1353,0.6533,Zinc finger (C3HC4-type ring finger),ZFC3HC4_41,,vv60078Other_zf-C3HC4,
104,VIT_08s0007g01750,1355,0.6524,Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
105,VIT_11s0016g04540,1344,0.6483,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
106,VIT_08s0007g03510,1329,0.6448,Purple acid phosphatase 20- ATPAP20/PAP20,E3_1_3_2,,vv10740Riboflavin_metabolism,
107,VIT_07s0005g06060,1334,0.6429,Pore-forming toxin-like protein Hfr-2,HFR2,,vv50101Channels_and_pores,
108,VIT_01s0011g05400,1334,0.6429,Actin related protein 2/3 complex  subunit 2,K05758,,vv44810Regulation_of_actin_cytoskeleton,
109,VIT_15s0046g02420,1325,0.6416,Aquaporin TMP-C,TMPC,,vv50101Channels_and_pores,
110,VIT_08s0007g05040,1329,0.6405,Unknown protein,,,,
111,VIT_09s0002g05560,1319,0.6366,ABC transporter g family pleiotropic drug resistance 12 PDR12,ABCGPDR12,,vv52010ABC_transporters,
112,VIT_07s0031g01550,1315,0.6337,No hit,,,,
113,VIT_14s0060g02370,1307,0.6329,DegP protease,E3_4_21_107,,,
114,VIT_06s0004g03260,1289,0.6282,Cupin family protein,,,,
115,VIT_08s0007g03150,1305,0.6277,Pentatricopeptide (PPR) repeat-containing protein,,,,
116,VIT_04s0008g03950,1298,0.6277,RD22,,,,
117,VIT_19s0090g00660,1298,0.6249,Lipase GDSL,,,,
118,VIT_15s0046g00310,1290,0.6238,Transcription factor TINY,ERF023,VvERF015,vv30008Ethylene_signaling,vv60003AP2_EREBP
119,VIT_04s0008g02920,1294,0.6212,Desiccation protein PCC13-62 precursor,,,,
120,VIT_02s0025g02440,1260,0.6099,GAMM1 protein,,,,
121,VIT_11s0037g01210,1253,0.6080,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
122,VIT_10s0003g01860,1249,0.6075,RKF1 (receptor-like kinase in flowers 1),,,,
123,VIT_04s0008g02670,1265,0.6047,Cryptochrome DASH,CRYDASH,,vv34710Circadian_rhythm,
124,VIT_14s0006g02990,1260,0.6046,3-ketoacyl-CoA synthase,,,,
125,VIT_18s0001g07700,1255,0.6042,Ethylene-inducible CTR1,CTR1,,vv30008Ethylene_signaling,
126,VIT_06s0004g03200,1252,0.6031,No hit,,,,
127,VIT_16s0039g02150,1243,0.5996,Unknown,,,,
128,VIT_04s0008g00860,1231,0.5944,Ndr family protein,,,,
129,VIT_06s0009g02640,1218,0.5895,Hydroxymethylglutaryl-CoA lyase,E4_1_3_4,,vv10072Synthesis_and_degradation_of_ketone_bodies,vv10280Valine_leucine_and_isoleucine_degradation
130,VIT_02s0025g01240,1215,0.5858,UDP-glucuronosyl/UDP-glucosyltransferase,E2_4_1_17,,vv10040Pentose_glucuronate_interconversion,vv10500Starch_and_sucrose_metabolism
131,VIT_03s0063g02440,1212,0.5849,Proline extensin-like receptor kinase 1 (PERK1),,,,
132,VIT_05s0094g01470,1206,0.5832,Poly(ADP-ribose) like glycohydrolase,E3_2_1_143,,,
133,VIT_14s0006g02530,1208,0.5813,Non-specific lipid-transfer protein 2 (LTP 2),,,,
134,VIT_04s0008g00710,1193,0.5769,Unknown,,,,
135,VIT_05s0062g01180,1199,0.5764,Importin beta-2,K14293_2,,vv23013RNA_transport,vv50109Incompletely_characterized_transport_systems
136,VIT_11s0037g00890,1180,0.5712,Glutamine amidotransferase class-I domain-containing protein,K08681,,vv10750Vitamin_B6_metabolism,
137,VIT_03s0063g02610,1188,0.5701,GRP7 (cold  circadian rhythm  and RNA binding 2),GRP7,,vv50133Primary_active_transporter_cat_A9_to_A18,
138,VIT_14s0066g00300,1173,0.5667,Unknown,,,,
139,VIT_00s2397g00010<br>VIT_16s0050g02690<br>VIT_00s0258g00120<br>VIT_00s1944g00010<br>VIT_00s2304g00010,1163,0.5662,
140,VIT_05s0029g01040,1164,0.5661,Aspartate aminotransferase,E2_6_1_1,vv10710Carbon_fixation,vv10252Alanine_and_aspartate_metabolism,vv10272Cysteine_metabolism
141,VIT_03s0088g00400,1169,0.5661,Tubulin alpha-6 chain,K07374,,vv44145Phagosome,vv44810Regulation_of_actin_cytoskeleton
142,VIT_16s0050g01090,1159,0.5623,Beta-carotene hydroxylase,K02294,,vv10906Carotenoid_biosynthesis,
143,VIT_04s0008g02520,1157,0.5611,ATP binding protein,,,,
144,VIT_14s0060g01740,1158,0.5597,Unknown protein,,,,
145,VIT_07s0005g06090,1130,0.5454,Pore-forming toxin-like protein Hfr-2,HFR2,,vv50101Channels_and_pores,
146,VIT_03s0063g00110,1109,0.5345,Cyclin delta-3,CYCD3,,vv30007Cytokinin_signaling,vv44110Cell_cycle
147,VIT_11s0016g02540,1097,0.5330,Xaa-Pro dipeptidase,E3_4_13_9,,,
148,VIT_09s0002g06750,1084,0.5293,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
149,VIT_12s0134g00400,1094,0.5288,Zinc finger (B-box type),ZFBBOX_10,,vv60073Orphans_zf-b_box,
150,VIT_17s0000g03090,1088,0.5287,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
151,VIT_15s0021g02320,1090,0.5286,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
152,VIT_08s0007g00530,1089,0.5248,3-beta hydroxysteroid dehydrogenase/isomerase protein,E1_1_1_145,,vv10140C21-Steroid_hormone_metabolism,
153,VIT_07s0031g02160,1083,0.5232,Protein phosphatase 2C DBP,DBPPP2C_2,,vv60024DBP,
154,VIT_10s0003g02120,1072,0.5206,Lipase GDSL,,,,
155,VIT_13s0074g00240,1061,0.5145,Uridylate kinase,E2_7_4_22_1,,vv10240Pyrimidine_metabolism,vv60062Trihelix
156,VIT_12s0057g00640,1069,0.5142,Pentatricopeptide (PPR) repeat-containing,,,,
157,VIT_03s0180g00080,1065,0.5130,Cyclase,,,,
158,VIT_09s0002g04170,1062,0.5123,Acyl-CoA synthetases (Acyl-activating enzyme 13),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
159,VIT_19s0014g02440,1055,0.5121,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
160,VIT_06s0004g06700,1037,0.5036,ATP-dependent Clp protease ClpB protein,K03695,,vv50109Incompletely_characterized_transport_systems,
161,VIT_09s0002g04310,1035,0.4986,Rho guanyl-nucleotide exchange factor ROPGEF8,ROPGEF8,,,
162,VIT_17s0000g03930,1027,0.4978,ferulate 5-hydroxylase,K09755,,vv10940Phenylpropanoid_biosynthesis,
163,VIT_16s0050g00830,1022,0.4932,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
164,VIT_13s0106g00290,1010,0.4870,Histone deacetylase HDA14,HDA14,,vv44110Cell_cycle,
165,VIT_02s0025g04550,1000,0.4869,Glucose-methanol-choline (GMC) oxidoreductase,E1_1_99_1,,vv10260Glycine_serine_and_threonine_metabolism,
166,VIT_10s0071g00280,1000,0.4840,No hit,,,,
167,VIT_08s0007g01420,1004,0.4836,Glutathione S-transferase 8 GSTU8,E2_5_1_18_GSTU8,,vv10480Glutathione_metabolism,
168,VIT_06s0004g06690,993,0.4767,Ribosomal protein S18 30S,K02963,,vv23010Ribosome,
169,VIT_10s0003g00620,973,0.4719,Lipase GDSL,,,,
170,VIT_06s0004g05050,977,0.4713,Ent-kaurenoic acid oxidase 1,E1_14_13_79,,vv10904Diterpenoid_biosynthesis,
171,VIT_02s0025g04950,964,0.4659,No hit,,,,
172,VIT_04s0008g03930,944,0.4563,RD22,,,,
173,VIT_05s0049g00300,942,0.4551,1-aminocyclopropane-1-carboxylate oxidase homolog 1,E1_14_17_4,,vv10640Propanoate_metabolism,vv30008Ethylene_signaling
174,VIT_00s0225g00080,945,0.4548,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
175,VIT_03s0038g01830,937,0.4527,Proline-rich protein 4,,,,
176,VIT_01s0150g00590,911,0.4418,U2 small nuclear ribonucleoprotein A',K11092,,vv23040Spliceosome,
177,VIT_09s0002g03140,906,0.4387,Lipase GDSL,,,,
178,VIT_07s0255g00060,908,0.4367,Prolyl oligopeptidase family,,,,
179,VIT_15s0048g00550,896,0.4345,Abnormal floral organs,AFO_2,,vv60019C2C2-YABBY,
180,VIT_07s0031g01680,902,0.4332,CYP86A1,,,,
181,VIT_09s0018g00410,890,0.4325,Cyclic nucleotide gated channel 5,K05391_CNGC5,,vv34626Plant-pathogen_interaction,vv50101Channels_and_pores
182,VIT_05s0094g00750,894,0.4306,Stearoyl-CoA 9-desaturase,E1_14_19_1,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
183,VIT_08s0007g07240,883,0.4295,Armadillo helical,,,,
184,VIT_14s0006g00300,889,0.4291,Nudix hydrolase 18,,,,
185,VIT_18s0122g01250,877,0.4239,No hit,,,,
186,VIT_07s0005g03570,876,0.4234,Arabinose-5-phosphate isomerase,E5_3_1_13,,vv10540Lipopolysaccharide_biosynthesis,
187,VIT_06s0004g07100,876,0.4226,Translation initiation factor eIF-2 alpha subunit,K03237,,vv23013RNA_transport,
188,VIT_04s0044g00440,873,0.4209,MTN21,MTN21,,vv50122Porters_cat_7_to_17,
189,VIT_04s0023g02260,874,0.4204,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
190,VIT_02s0012g01260,868,0.4197,Microspore-specific promoter 2,,,,
191,VIT_17s0000g08380,863,0.4193,Unknown protein,,,,
192,VIT_09s0002g02690,862,0.4174,3'-5' exonuclease domain-containing protein,K01146,,,
193,VIT_00s2525g00010,855,0.4148,Unknown,,,,
194,VIT_17s0000g04150,857,0.4140,Leucoanthocyanidin reductase,E1_17_1_3,,vv10941Flavonoid_biosynthesis,
195,VIT_19s0090g00840,848,0.4137,WRKY DNA-binding protein 6,WRKY6_2,VvWRKY55,vv60066WRKY,
196,VIT_05s0094g00370,851,0.4127,Diphthamide synthesis DPH2,,,,
197,VIT_00s0824g00020,850,0.4124,Basic helix-loop-helix (bHLH) family,BHLHDOM_58,,vv60011BHLH,
198,VIT_09s0002g00820,847,0.4114,S-2-hydroxy-acid oxidase  peroxisomal,E1_1_3_15,,vv10630Glyoxylate_and_dicarboxylate_metabolism,vv44146Peroxisome
199,VIT_00s0125g00180,848,0.4105,Zinc finger (C3HC4-type ring finger),ZFC3HC4,,,
200,VIT_01s0010g02220,852,0.4096,Zinc finger (C3HC4-type ring finger),ZFC3HC4_200,,vv60078Other_zf-C3HC4,
201,VIT_16s0100g00430,850,0.4085,ARR2 type-B response regulator,ARR2_1,,vv30007Cytokinin_signaling,vv60006ARR-B
202,VIT_14s0030g01650,845,0.4078,Unknown protein,,,,
203,VIT_02s0012g02030,842,0.4056,Homeobox-7,VVHB7_1,VvHB09,vv60034HB,
204,VIT_06s0004g05080,831,0.4013,Zinc finger (C3HC4-type ring finger),ZFC3HC4_24,,vv60078Other_zf-C3HC4,
205,VIT_16s0039g01800,832,0.4012,Phosphate-induced protein 1,,,,
206,VIT_03s0038g01480,823,0.3978,Beta-fructofuranosidase,E3_2_1_26,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
207,VIT_07s0005g00860,820,0.3971,U3 snoRNP-associated helicase Ecm16,ECM16,,,
208,VIT_04s0069g00290,812,0.3953,Glutamate receptor 2.1,GLR2_1,,vv50101Channels_and_pores,
209,VIT_08s0007g02700,817,0.3945,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
210,VIT_11s0016g00760,809,0.3920,Ubiquinone biosynthesis protein COQ9,,,,
211,VIT_03s0038g03810,813,0.3916,Serine/threonine Protein kinase BNK1,,,,
212,VIT_18s0122g00220,803,0.3904,Phosphodiesterase/alkaline phosphatase D,E3_1_4_1,,,
213,VIT_09s0002g05990,803,0.3875,6-4 photolyase,K02295,,vv34710Circadian_rhythm,
214,VIT_17s0000g03990,801,0.3871,Aspartyl protease,E3_4_23_x,,,
215,VIT_08s0007g03990,798,0.3861,Cellulose synthase CSLA09,E2_4_1_12_CSLA09,,vv40006Cell_wall,
216,VIT_15s0048g02720,794,0.3854,fatty acid elongase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
217,VIT_05s0094g01080,795,0.3820,Ankyrin protein kinase,K10380,,vv50108Accessory_factors_involved_in_transport,
218,VIT_06s0004g00610,788,0.3799,Accelerated cell death 1 ACD1,ACD1,,vv50133Primary_active_transporter_cat_A9_to_A18,
219,VIT_16s0022g02210,782,0.3783,Protein phosphatase 2CA AHG1 PP2CA,AHG1,,vv30001ABA_signaling,
220,VIT_06s0080g00760,774,0.3765,Unknown protein,,,,
221,VIT_18s0001g07640,737,0.3557,Eceriferum 2 (CER2),,,,
222,VIT_10s0003g01010,731,0.3537,Lipase GDSL,,,,
223,VIT_04s0008g02720,723,0.3498,Myosin heavy chain,K10352,,vv44810Regulation_of_actin_cytoskeleton,
224,VIT_01s0010g02890,727,0.3494,Armadillo/beta-catenin repeat protein / U-box domain-containing,,,,
225,VIT_05s0049g01560,712,0.3451,Unknown protein,,,,
226,VIT_16s0013g00530,709,0.3438,No hit,,,,
227,VIT_00s0978g00020,701,0.3408,Unknown protein,,,,
228,VIT_06s0080g00340,708,0.3407,ABI5 (ABA insensitive 5),ABI5_2,VvbZIP19,vv30001ABA_signaling,vv60012BZIP
229,VIT_14s0060g02200,703,0.3399,Phospholipid/glycerol acyltransferase,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
230,VIT_00s0927g00010,698,0.3379,Basic helix-loop-helix (bHLH) family,BHLHDOM_81,,vv60011BHLH,
231,VIT_06s0004g01550,695,0.3351,Phosphoribosylanthranilate transferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
232,VIT_05s0165g00150,691,0.3313,No hit,,,,
233,VIT_13s0019g04260,681,0.3304,Monoglyceride lipase,E3_1_1_23,,vv10561Glycerolipid_metabolism,
234,VIT_17s0000g06220,679,0.3266,Exostosin,K02366,,vv11030Glycan_structures-biosynthesis1,
235,VIT_00s0406g00010,672,0.3262,Beta-hexosaminidase beta chain precursor,E3_2_1_52,,vv10511N-Glycan_degradation,vv10530Aminosugars_metabolism
236,VIT_14s0108g01270,668,0.3219,Cyclin-dependent kinase CDC2C,CDC2C,,vv44110Cell_cycle,
237,VIT_00s0665g00020,666,0.3213,Carrier protein  Mitochondrial,K03454,,vv50123Porters_cat_18_to_29,
238,VIT_00s0361g00040,659,0.3168,Anthocyanidin reductase,E1_3_1_77,,vv10941Flavonoid_biosynthesis,
239,VIT_08s0056g00030,647,0.3133,Diadenosine 5' 5'''-P1 P4-tetraphosphate hydrolase,E3_6_1_17,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
240,VIT_11s0016g04950,638,0.3102,NAD+ diphosphatase,K03426,,vv44146Peroxisome,
241,VIT_06s0004g06570,645,0.3094,Calcium/proton exchanger CAX3,K07300_CAX3,,vv50123Porters_cat_18_to_29,
242,VIT_12s0057g00970,638,0.3087,Pentatricopeptide (PPR) repeat-containing,,,,
243,VIT_16s0100g00280,638,0.3078,EMB2758 (embryo defective 2758),,,,
244,VIT_18s0001g14970,629,0.3040,Pentatricopeptide (PPR) repeat-containing,,,,
245,VIT_00s0429g00040,630,0.3038,Aspartic proteinase nepenthesin-1 precursor,E3_4_23_12,,,
246,VIT_04s0023g01890,628,0.3032,Unknown protein,,,,
247,VIT_02s0025g03980,627,0.3029,LIM domain containing protein,LIMDOM_5,,vv60040LIM,
248,VIT_03s0038g02330,626,0.3008,CLB1 protein,,,,
249,VIT_14s0006g02320,626,0.3002,Nuclear transcription factor Y subunit C-4,NFYC4,,vv60021CCAAT,
250,VIT_12s0057g00360,623,0.2994,No hit,,,,
251,VIT_04s0008g05520,615,0.2991,Unknown protein,,,,
252,VIT_11s0016g01480,615,0.2975,Nuclear transcription factor Y subunit A-3,NFYA3_1,,vv60021CCAAT,
253,VIT_11s0016g05340,611,0.2970,Ethylene-responsive transcription factor SHINE 3,SHINE3_2,VvERF043,vv30008Ethylene_signaling,vv60003AP2_EREBP
254,VIT_06s0004g03110,607,0.2952,Unknown,,,,
255,VIT_08s0040g02970,608,0.2936,Protein phosphatase 2C,E3_1_3_16,,,
