Vv_m2,2000,1000,VIT_08s0056g00800
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
66,VIT_14s0030g00220,1728,0.8344,Sugar transporter ERD6-like 5,ERD6L5,,vv50121Porters_cat_1_to_6,
67,VIT_06s0004g01770,1714,0.8320,Acetyl-CoA carboxylase  biotin carboxylase,E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
68,VIT_07s0031g00520,1706,0.8202,Unknown protein,,,,
69,VIT_17s0000g09140,1707,0.8175,Elongation factor Tu  mitochondrial,K02358,,vv34626Plant-pathogen_interaction,
70,VIT_00s0456g00040<br>VIT_00s0374g00030,1688,0.8123,
71,VIT_14s0030g00730,1667,0.8061,Vesicle-associated membrane protein 27 VAP27-2,VAP27_2,,vv50109Incompletely_characterized_transport_systems,
72,VIT_01s0010g03290,1669,0.8028,Beta 1 3-glycosyltransferase I,,,,
73,VIT_17s0000g07570,1647,0.7930,formin 8,FH8,,vv44810Regulation_of_actin_cytoskeleton,
74,VIT_15s0021g01150,1631,0.7929,Calcium-dependent protein kinase-related,,,,
75,VIT_06s0061g00980,1631,0.7914,Prolylcarboxypeptidase,E3_4_16_2,,,
76,VIT_05s0029g00630,1626,0.7889,Unknown,,,,
77,VIT_02s0025g02620,1631,0.7879,BDG1 (BODYGUARD1) hydrolase,,,,
78,VIT_17s0000g06630,1627,0.7879,Unknown protein,,,,
79,VIT_15s0046g00850<br>VIT_19s0138g00070<br>VIT_05s0062g01300,1609,0.7799,
80,VIT_00s2525g00010,1616,0.7777,Unknown,,,,
81,VIT_06s0009g01410,1611,0.7775,No hit,,,,
82,VIT_05s0020g01070,1585,0.7698,IAA31,IAA31,,vv30003Auxin_signaling,vv60008AUXIAA
83,VIT_13s0106g00670,1590,0.7674,No hit,,,,
84,VIT_18s0001g10820,1590,0.7670,Proteasome 26S regulatory subunit (RPN11),K03030,,vv23050Proteasome,
85,VIT_18s0075g00970,1581,0.7664,No hit,,,,
86,VIT_00s0374g00040,1582,0.7657,S-locus lectin protein kinase,,,,
87,VIT_08s0007g03370,1580,0.7651,Unknown protein,,,,
88,VIT_00s0516g00010,1576,0.7632,Unknown,,,,
89,VIT_00s0399g00020,1569,0.7580,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
90,VIT_12s0055g00810,1570,0.7577,Cationic peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
91,VIT_15s0046g02070,1561,0.7556,Zinc finger (C3HC4-type ring finger),ZFC3HC4_27,,vv60078Other_zf-C3HC4,
92,VIT_14s0108g01080,1572,0.7547,Myb domain protein 106,MYB106_2,MYB141,vv60044MYB,
93,VIT_08s0007g03520,1565,0.7542,Purple acid phosphatase 22- ATPAP22/PAP22,E3_1_3_2,,vv10740Riboflavin_metabolism,
94,VIT_04s0023g02810,1553,0.7521,Aldehyde dehydrogenase 3B1,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
95,VIT_13s0064g01760,1545,0.7467,Amygdalin hydrolase isoform AH I,E3_2_1_117,,vv10460Cyanoamino_acid_metabolism,
96,VIT_13s0067g02390,1526,0.7404,Unknown,,,,
97,VIT_17s0000g06110,1525,0.7364,Glutathione S-transferase 9 GSTU9,E2_5_1_18_GSTU9,,vv10480Glutathione_metabolism,
98,VIT_06s0004g01250,1510,0.7355,Omega-6 fatty acid desaturase  endoplasmic reticulum (FAD2),K10256,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
99,VIT_03s0063g01910,1521,0.7351,Integral membrane protein,,,,
100,VIT_07s0031g01680,1518,0.7305,CYP86A1,,,,
101,VIT_09s0070g01030,1508,0.7260,AAA-type ATPase,,,,
102,VIT_08s0007g06680,1486,0.7221,PMR5 (powdery mildew resistant 5),,,,
103,VIT_12s0059g02710,1490,0.7215,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
104,VIT_02s0012g01670,1483,0.7175,R-mandelonitrile lyase isoform 1 precursor,E4_1_2_10,,vv10460Cyanoamino_acid_metabolism,
105,VIT_05s0049g01400,1477,0.7159,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
106,VIT_18s0166g00090,1467,0.7121,VQ motif-containing protein,,,,
107,VIT_14s0006g02530,1466,0.7096,Non-specific lipid-transfer protein 2 (LTP 2),,,,
108,VIT_01s0150g00170,1472,0.7087,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
109,VIT_13s0019g01260,1454,0.7079,Enoyl reductase,K10258,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
110,VIT_04s0008g02250,1471,0.7072,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
111,VIT_00s0286g00110,1455,0.7032,S-locus protein kinase,,,,
112,VIT_03s0063g01890,1446,0.7002,Ring-H2 finger protein ATL3G,,,,
113,VIT_18s0041g00900,1454,0.6994,UDP-glycosyltransferase 88A4,,,,
114,VIT_14s0060g01810,1420,0.6877,Unknown protein,,,,
115,VIT_01s0010g03860,1436,0.6871,Unknown,,,,
116,VIT_15s0046g02380,1430,0.6862,CYP86A8,,,,
117,VIT_16s0100g00360,1423,0.6858,Per1,,,,
118,VIT_14s0006g02480,1416,0.6857,Phosphatidic acid phosphatase alpha,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
119,VIT_11s0016g01310,1419,0.6842,TT2 (transparent testa 2),TT2_5,MYBPA4,vv44110Cell_cycle,vv60044MYB
120,VIT_18s0001g10580,1407,0.6817,Glycosyl transferase family 8 protein,,,,
121,VIT_18s0001g01130,1384,0.6741,Alpha-expansin 1 precursor,EXPA1,,vv30003Auxin_signaling,
122,VIT_18s0001g11800,1383,0.6639,BEL1-like homeodomain protein 4 (SAWTOOTH 2),BLH4,VvHB66,vv60034HB,
123,VIT_18s0041g00800,1364,0.6593,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,RHGT1,,vv10942Anthocyanin_biosynthesis,
124,VIT_03s0038g01410,1338,0.6527,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
125,VIT_06s0004g08250,1342,0.6493,Leucine-rich repeat transmembrane protein kinase  putative,,,,
126,VIT_09s0002g01670,1333,0.6490,Myb domain protein 26,MYB26,MYB26,vv60044MYB,
127,VIT_13s0067g00730,1352,0.6488,Carboxylic ester hydrolase,E3_1_1_1,,,
128,VIT_05s0124g00100,1336,0.6485,Unknown,,,,
129,VIT_15s0021g01140,1340,0.6477,Calcium-dependent protein kinase-related,,,,
130,VIT_16s0100g00130,1334,0.6441,Protein phosphatase 2C / PP2C,E3_1_3_16,,,
131,VIT_03s0088g01150,1326,0.6409,Squalene monooxygenase,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
132,VIT_11s0103g00530,1320,0.6380,Oxysterol binding protein,,,,
133,VIT_15s0021g01290,1314,0.6357,No hit,,,,
134,VIT_15s0046g02400,1300,0.6311,Glycerol-3-phosphate acyltransferase 8,E2_3_1_15,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
135,VIT_02s0012g02440,1310,0.6310,No hit,,,,
136,VIT_14s0128g00160,1303,0.6298,Protein kinase CDG1,,,,
137,VIT_08s0056g00600,1297,0.6254,No hit,,,,
138,VIT_12s0055g00120,1298,0.6228,No hit,,,,
139,VIT_07s0151g00010,1280,0.6205,No hit,,,,
140,VIT_18s0122g01400,1290,0.6166,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
141,VIT_10s0003g00680,1260,0.6146,Glutamate receptor protein,GLR2_7,,vv50101Channels_and_pores,
142,VIT_10s0003g03530,1266,0.6143,Lupeol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
143,VIT_18s0001g15260,1277,0.6136,Myb domain protein 52,MYB52_1,MYB170,vv60044MYB,
144,VIT_13s0067g03890,1267,0.6130,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
145,VIT_08s0105g00360,1261,0.6121,PHD finger protein alfin,ALFINDOM2,,vv60002Alfin-like,
146,VIT_11s0016g01300,1266,0.6081,TT2 (transparent testa 2),TT2_4,MYBPAR,vv44110Cell_cycle,vv60044MYB
147,VIT_13s0067g02340,1257,0.6072,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
148,VIT_04s0023g01750,1264,0.6059,TVLP1,,,,
149,VIT_04s0044g01730,1250,0.6021,F-box family protein,,,,
150,VIT_11s0016g05340,1244,0.6004,Ethylene-responsive transcription factor SHINE 3,SHINE3_2,VvERF043,vv30008Ethylene_signaling,vv60003AP2_EREBP
151,VIT_12s0057g00590,1235,0.5995,Vacuolar protein sorting 11 (VPS11),VPS11,,vv50111Tethering_factors,
152,VIT_08s0007g02000,1234,0.5984,Glycerol-3-phosphate acyltransferase 8,E2_3_1_15,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
153,VIT_14s0066g00310,1234,0.5930,Unknown protein,,,,
154,VIT_08s0040g00520,1225,0.5901,Leucine-rich repeat protein kinase,,,,
155,VIT_10s0042g01040,1219,0.5900,CYP714A1,,,,
156,VIT_08s0040g02820,1218,0.5876,Unknown protein,,,,
157,VIT_04s0008g02920,1212,0.5872,Desiccation protein PCC13-62 precursor,,,,
158,VIT_05s0020g01880,1211,0.5839,Unknown protein,,,,
159,VIT_18s0001g14660,1199,0.5823,P-glycoprotein 13,PGP13,,vv52010ABC_transporters,
160,VIT_08s0007g02560,1210,0.5820,Ovate family protein 13 OFP13,OFP13_1,,vv60086OFP,
161,VIT_01s0026g02040,1192,0.5767,No hit,,,,
162,VIT_01s0010g01870,1198,0.5760,Salicylic acid-induced fragment 1 protein,,,,
163,VIT_12s0142g00640,1198,0.5754,FLS2 (flagellin-sensitive 2),K13420,,vv34626Plant-pathogen_interaction,
164,VIT_10s0116g01870,1195,0.5734,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
165,VIT_08s0007g00480,1181,0.5694,Oxysterol binding protein,,,,
166,VIT_18s0001g14760,1179,0.5679,Lipase 3 (EXL3) family II extracellular,,,,
167,VIT_04s0008g03930,1164,0.5623,RD22,,,,
168,VIT_03s0088g00470,1155,0.5607,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
169,VIT_13s0067g01590,1159,0.5586,Lectin protein kinase,,,,
170,VIT_14s0006g02320,1154,0.5572,Nuclear transcription factor Y subunit C-4,NFYC4,,vv60021CCAAT,
171,VIT_08s0007g03680,1143,0.5565,Unknown,,,,
172,VIT_09s0018g01340<br>VIT_09s0018g01360,1150,0.5556,
173,VIT_19s0090g01750,1153,0.5546,Unknown protein,,,,
174,VIT_14s0068g02290,1141,0.5504,Disease resistance protein,K13466,,vv34626Plant-pathogen_interaction,
175,VIT_08s0058g00800,1134,0.5473,Wound-induced protein WI12,,,,
176,VIT_09s0002g01170,1132,0.5471,Hydrolase  alpha/beta fold family protein,,,,
177,VIT_14s0066g01210,1129,0.5462,Carbonic anhydrase  chloroplast precursor,E4_2_1_1,,vv10910Nitrogen_metabolism,vv50124Porters_cat_30_to_64
178,VIT_00s0429g00040,1128,0.5455,Aspartic proteinase nepenthesin-1 precursor,E3_4_23_12,,,
179,VIT_19s0090g00710,1131,0.5401,No hit,,,,
180,VIT_15s0046g02660,1092,0.5311,Sas10/U3 ribonucleoprotein,,,,
181,VIT_19s0177g00270,1096,0.5290,Molecular chaperone DnaJ,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
182,VIT_10s0003g00210,1087,0.5246,Unknown,,,,
183,VIT_10s0003g05690,1076,0.5241,Ribulose bisphosphate carboxylase  large chain,E4_1_1_39,,vv10710Carbon_fixation,
184,VIT_02s0025g03320,1084,0.5222,CYP86A2,,,,
185,VIT_14s0006g02570,1078,0.5215,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
186,VIT_06s0004g02060,1077,0.5200,Aldehyde dehydrogenase 3B1,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
187,VIT_06s0080g00750,1064,0.5190,Unknown protein,,,,
188,VIT_03s0063g00700,1069,0.5182,CXE carboxylesterase,E3_1_1_1,,,
189,VIT_02s0025g00340,1069,0.5177,Monodehydroascorbate reductase  chloroplast precursor,E1_6_5_4,,vv10053Ascorbate_and_aldarate_metabolism,
190,VIT_06s0004g07030,1067,0.5160,MRH1 (morphogenesis of root hair 1),,,,
191,VIT_06s0009g02640,1059,0.5158,Hydroxymethylglutaryl-CoA lyase,E4_1_3_4,,vv10072Synthesis_and_degradation_of_ketone_bodies,vv10280Valine_leucine_and_isoleucine_degradation
192,VIT_15s0021g00710,1047,0.5065,No hit,,,,
193,VIT_09s0002g06750,1049,0.5055,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
194,VIT_14s0068g00600,1046,0.5046,Alpha-expansin 19,EXPA19,,vv30003Auxin_signaling,
195,VIT_00s0484g00020,1044,0.5043,Receptor kinase ARK3,,,,
196,VIT_10s0116g00680,1039,0.5039,PDF2 (protodermal factor2),PDF2_2,VvHB35,vv60034HB,
197,VIT_04s0008g06370,1048,0.5024,TPR1 (topless-related 1),TPR1,,vv30003Auxin_signaling,
198,VIT_18s0001g06840,1031,0.4988,Peroxidase GvPx2b class III,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
199,VIT_11s0016g05050,1025,0.4966,Kelch repeat-containing F-box protein,,,,
200,VIT_01s0137g00410,1026,0.4952,CYP86A2,,,,
201,VIT_11s0016g03070,1024,0.4911,Hexokinase-2,E2_7_1_1,,vv10010Glycolysis,vv10051Fructose_and_mannose_metabolism
202,VIT_16s0039g01900,1011,0.4872,Myb KAN2 (KANADI 2),KANADI2_2,,vv60029G2-like,
203,VIT_09s0054g00690,1004,0.4860,Vacuolar processing enzyme alpha,,,,
204,VIT_05s0062g00840,998,0.4821,RAB GTPase ARA4,K07976,,,
205,VIT_07s0031g00150,1000,0.4808,Disease resistance,,,,
206,VIT_13s0074g00390,989,0.4803,CYP77A2,,,,
207,VIT_01s0011g03490,987,0.4747,3-ketoacyl-CoA synthase,,,,
208,VIT_05s0029g00590,985,0.4747,ER lumen protein retaining receptor family protein,,,,
209,VIT_11s0052g01240,972,0.4696,1-deoxy-D-xylulose-5-phosphate synthase,E2_2_1_7,,vv10100Biosynthesis_of_steroids,
210,VIT_10s0003g03540,958,0.4650,Lupeol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
211,VIT_04s0023g01060,962,0.4643,Proton gradient regulation 3,PGR3,,,
212,VIT_16s0050g00020,962,0.4634,Cullin-4,K10609,,vv23420Nucleotide_excision_repair,vv24120Ubiquitin_mediated_proteolysis
213,VIT_04s0023g00660,963,0.4619,No hit,,,,
214,VIT_15s0024g01230,948,0.4604,No hit,,,,
215,VIT_04s0008g00130,949,0.4596,Avr9/Cf-9 rapidly elicited protein 146,,,,
216,VIT_15s0046g00310,945,0.4576,Transcription factor TINY,ERF023,VvERF015,vv30008Ethylene_signaling,vv60003AP2_EREBP
217,VIT_17s0000g05300,937,0.4516,Pre-mRNA cleavage complex II protein Clp1,,,,
218,VIT_01s0010g02740,922,0.4448,4-coumarate-CoA ligase,E6_2_1_12,,vv10940Phenylpropanoid_biosynthesis,vv50104Group_translocators
219,VIT_05s0051g00770,911,0.4418,No hit,,,,
220,VIT_05s0029g01410,905,0.4383,No hit,,,,
221,VIT_15s0021g00220,906,0.4377,ABC transporter C member 15,ABCC15,,vv52010ABC_transporters,
222,VIT_18s0001g14910,899,0.4356,Mannitol dehydrogenase,E1_1_1_67,,vv10051Fructose_and_mannose_metabolism,
223,VIT_14s0060g02700,890,0.4285,Germin-like protein 3 [Vitis vinifera],,,,
224,VIT_04s0043g00560,878,0.4256,DD1A protein,,,,
225,VIT_13s0047g00340,880,0.4249,Ethylene-responsive transcription factor WRINKLED 1,WRINKLED1_3,VvAP2-20,vv30008Ethylene_signaling,vv60003AP2_EREBP
226,VIT_01s0010g03870,885,0.4247,Unknown protein,,,,
227,VIT_02s0025g04410,882,0.4244,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
228,VIT_04s0008g01710,878,0.4227,MAP3K delta-1 protein kinase,,,,
229,VIT_13s0074g00660,870,0.4217,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
230,VIT_03s0063g01880,868,0.4195,Acyl-CoA synthetase long-chain member 2,E6_2_1_3_LACS2,,vv10071Fatty_acid_metabolism,vv44146Peroxisome
231,VIT_10s0116g01880,868,0.4193,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
232,VIT_18s0001g13080,867,0.4190,Unknown protein,,,,
233,VIT_00s2864g00010,866,0.4165,No hit,,,,
234,VIT_18s0072g00760,850,0.4118,G-protein-coupled receptor,,,,
235,VIT_17s0000g00120,843,0.4098,Exostosin,K02366,,vv11030Glycan_structures-biosynthesis1,
236,VIT_05s0049g00300,843,0.4098,1-aminocyclopropane-1-carboxylate oxidase homolog 1,E1_14_17_4,,vv10640Propanoate_metabolism,vv30008Ethylene_signaling
237,VIT_10s0003g00780,841,0.4081,Glutamate receptor 3.4,GLR3_4,,vv50101Channels_and_pores,
238,VIT_01s0011g05860,830,0.4027,Aspartate-semialdehyde dehydrogenase,E1_2_1_11,,vv10260Glycine_serine_and_threonine_metabolism,vv10300Lysine_biosynthesis
239,VIT_15s0046g00280,829,0.3982,Unknown,,,,
240,VIT_10s0092g00150,812,0.3919,Patatin protein 3,,,,
241,VIT_16s0050g01060,806,0.3897,Unknown protein,,,,
242,VIT_08s0007g03360,809,0.3888,EMB1345 (embryo defective 1345),,,,
243,VIT_00s0179g00110,804,0.3884,Protein phosphatase 2C,,,,
244,VIT_04s0008g05400,794,0.3858,Serine hydrolase [Vitis vinifera],E4_3_1_18,,vv10260Glycine_serine_and_threonine_metabolism,
245,VIT_13s0067g01180,793,0.3825,Leaf senescence related,,,,
246,VIT_15s0021g02440,787,0.3811,Enoyl-CoA-hydratase,E4_2_1_17,,vv10062Fatty_acid_elongation_in_mitochondria,vv10071Fatty_acid_metabolism
247,VIT_17s0000g02990,787,0.3804,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
248,VIT_00s0160g00150,787,0.3793,No hit,,,,
249,VIT_10s0597g00050,789,0.3777,Heat shock transcription factor B2A,HSFB2A_3,,vv60037HSF,
250,VIT_10s0003g00190,780,0.3766,DNA-binding protein,,,,
251,VIT_02s0025g02350,775,0.3753,Transparent testa16,TT16_3,,vv60042MADS,
252,VIT_15s0048g02650,772,0.3751,Unknown protein,,,,
253,VIT_10s0116g01490,773,0.3736,DNA helicase SNF2 domain-containing protein,SNF2HEL_7,,vv60058SNF2,
254,VIT_08s0056g01130,773,0.3734,Mini zinc finger 2 MIF2,MIF2_2,,vv60068Zf-HD,
255,VIT_14s0006g02550,773,0.3715,Non-specific lipid-transfer protein 2 (LTP 2),,,,
256,VIT_13s0067g00940,765,0.3696,NLI interacting factor (NIF),NIF,,vv50132Primary_active_transporter_cat_A5_to_A8,
257,VIT_08s0007g06870,773,0.3688,Zinc finger protein 8,ZFP8,,vv60017C2H2,
258,VIT_15s0046g00490,759,0.3665,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
259,VIT_14s0083g00840,752,0.3643,Lipase GDSL 7,,,,
260,VIT_09s0054g01360,750,0.3639,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
261,VIT_12s0028g03450,752,0.3612,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
262,VIT_07s0031g02950,741,0.3608,Ammonium transporter 2,AMT2,,vv50101Channels_and_pores,
263,VIT_09s0002g03140,743,0.3582,Lipase GDSL,,,,
264,VIT_08s0040g01970,732,0.3536,fasciclin arabinogalactan-protein (FLA11),FLA11,,vv40006Cell_wall,
265,VIT_10s0003g03600<br>VIT_10s0003g03520,727,0.3510,
266,VIT_00s0286g00050,725,0.3496,S-locus protein kinase,,,,
267,VIT_18s0041g00890,720,0.3482,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,RHGT1,,vv10942Anthocyanin_biosynthesis,
268,VIT_00s0313g00040,719,0.3475,PAS2 (PASTICCINO 2),K10703,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
269,VIT_18s0001g10050,717,0.3467,LRX1 (leucine-rich repeat/extensin 1),EXTENSIN,,vv40006Cell_wall,
270,VIT_12s0028g01890,718,0.3457,Serine/threonine-protein kinase NAK,,,,
271,VIT_13s0067g01680,715,0.3456,Unknown protein,,,,
272,VIT_02s0025g03780,714,0.3453,Remorin,,,,
