Vv_m2,2000,1000,VIT_03s0063g01880
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
45,VIT_13s0067g03890,1883,0.9092,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
46,VIT_09s0002g04170,1865,0.9040,Acyl-CoA synthetases (Acyl-activating enzyme 13),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
47,VIT_06s0080g00760,1873,0.9018,Unknown protein,,,,
48,VIT_11s0065g00360,1840,0.8928,Acetyl-CoA carboxylase  biotin carboxylase subunit (CAC2),E6_4_1_2,,vv10061Fatty_acid_biosynthesis,vv10620Pyruvate_metabolism
49,VIT_14s0066g00300,1844,0.8844,Unknown,,,,
50,VIT_08s0040g02250,1830,0.8790,No hit,,,,
51,VIT_06s0009g02780,1825,0.8774,Histone mRNA exonuclease 1,K01175,,,
52,VIT_13s0019g01260,1805,0.8724,Enoyl reductase,K10258,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
53,VIT_12s0034g01140,1790,0.8668,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
54,VIT_18s0072g01000,1796,0.8630,Dihydrolipoamide S-acetyltransferase,E2_3_1_12,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
55,VIT_07s0031g01680,1780,0.8603,CYP86A1,,,,
56,VIT_14s0128g00210,1756,0.8512,Xyloglucanase inhibitor,,,,
57,VIT_13s0067g02390,1731,0.8411,Unknown,,,,
58,VIT_14s0006g02990,1732,0.8396,3-ketoacyl-CoA synthase,,,,
59,VIT_04s0008g03600,1733,0.8388,Tocopherol cyclase,K09834,,vv10100Biosynthesis_of_steroids,
60,VIT_05s0077g01670,1731,0.8342,Major cherry allergen Pru av 1.0202,,,,
61,VIT_14s0068g00400,1711,0.8298,Hydrolase  alpha/beta fold family,,,,
62,VIT_14s0060g00900,1703,0.8263,Unknown protein,,,,
63,VIT_10s0003g05420,1692,0.8190,S-2-hydroxy-acid oxidase  peroxisomal,E1_1_3_15,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
64,VIT_12s0059g01830,1679,0.8143,Unknown,,,,
65,VIT_14s0060g01090,1678,0.8130,LNG1 (LONGIFOLIA1),,,,
66,VIT_00s0313g00040,1655,0.7964,PAS2 (PASTICCINO 2),K10703,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
67,VIT_18s0001g11120,1647,0.7960,Ternary complex factor MIP1,,,,
68,VIT_09s0002g03050,1643,0.7960,Lipase GDSL,,,,
69,VIT_18s0001g01730,1636,0.7946,Shikimate kinase,E2_7_1_71,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
70,VIT_07s0031g00320,1639,0.7937,Curly leaf PHCLF1,CLF1_1,,vv30009Flower_development,vv60056SET_PCG
71,VIT_08s0007g02700,1629,0.7927,Secoisolariciresinol dehydrogenase,SIRD,,vv10940Phenylpropanoid_biosynthesis,
72,VIT_11s0037g01210,1613,0.7864,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
73,VIT_13s0156g00540,1610,0.7823,Disease resistance protein (CC-NBS-LRR class),,,,
74,VIT_05s0049g01400,1613,0.7811,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
75,VIT_08s0056g01070,1616,0.7811,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
76,VIT_06s0061g00230,1621,0.7808,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
77,VIT_00s0286g00130,1611,0.7779,S-locus lectin protein kinase,,,,
78,VIT_04s0008g02250,1604,0.7760,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
79,VIT_06s0009g01410,1594,0.7708,No hit,,,,
80,VIT_09s0002g03620,1599,0.7706,NADP-dependent malic enzyme,E1_1_1_39,,vv10620Pyruvate_metabolism,vv10710Carbon_fixation
81,VIT_12s0059g01870,1588,0.7705,GH3-like protein,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
82,VIT_02s0012g02030,1583,0.7692,Homeobox-7,VVHB7_1,VvHB09,vv60034HB,
83,VIT_13s0106g00250,1589,0.7650,Carboxylic ester hydrolase,E3_1_1_1,,,
84,VIT_03s0088g01150,1577,0.7641,Squalene monooxygenase,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
85,VIT_01s0026g01140,1563,0.7595,ZCW32 (BIGPETAL  BIGPETALUB),ZCW32_2,,vv60011BHLH,
86,VIT_14s0108g01080,1571,0.7589,Myb domain protein 106,MYB106_2,MYB141,vv60044MYB,
87,VIT_02s0025g03320,1566,0.7558,CYP86A2,,,,
88,VIT_15s0046g01640,1551,0.7504,Abl interactor protein 1 (ABIL1),,,,
89,VIT_06s0061g00240,1554,0.7500,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
90,VIT_18s0122g00950,1538,0.7412,Unknown protein,,,,
91,VIT_10s0071g00270,1507,0.7298,Abscisic acid-insensitive protein 3 (ABI3),ABI3_1,,vv30001ABA_signaling,vv30003Auxin_signaling
92,VIT_10s0003g00600,1508,0.7278,Lipase GDSL,,,,
93,VIT_13s0084g00520<br>VIT_13s0084g00370,1498,0.7268,
94,VIT_15s0046g02400,1486,0.7221,Glycerol-3-phosphate acyltransferase 8,E2_3_1_15,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
95,VIT_19s0014g04090<br>VIT_10s0071g00450<br>VIT_10s0071g00440<br>VIT_19s0015g02410<br>VIT_19s0014g04160,1478,0.7171,
96,VIT_18s0001g13080,1476,0.7144,Unknown protein,,,,
97,VIT_03s0038g01410,1468,0.7112,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
98,VIT_08s0007g02000,1459,0.7103,Glycerol-3-phosphate acyltransferase 8,E2_3_1_15,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
99,VIT_04s0044g00190,1460,0.7050,Mannitol dehydrogenase,E1_1_1_67,,vv10051Fructose_and_mannose_metabolism,
100,VIT_18s0001g06410,1436,0.6931,Ribosomal protein 60S,,,,
101,VIT_14s0030g01950,1430,0.6928,Transferase,,,,
102,VIT_00s0340g00040,1415,0.6902,Beta-hexosaminidase beta chain precursor,E3_2_1_52,,vv10511N-Glycan_degradation,vv10530Aminosugars_metabolism
103,VIT_04s0008g02520,1433,0.6886,ATP binding protein,,,,
104,VIT_00s0413g00010,1424,0.6863,Laccase (diphenol oxidase) family protein,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
105,VIT_03s0038g04500,1421,0.6838,Bifunctional dihydrofolate reductase-thymidylate synthase 1,K13998,,vv10240Pyrimidine_metabolism,vv10670One_carbon_pool_by_folate
106,VIT_14s0060g01940,1399,0.6781,Epoxide hydrolase,E3_3_2_10,,,
107,VIT_06s0004g07920,1372,0.6612,WNK5 (Arabidopsis WNK kinase 5),,,,
108,VIT_14s0068g00260,1359,0.6562,Serine carboxypeptidase S10,,,,
109,VIT_04s0023g01170,1345,0.6535,Unknown protein,,,,
110,VIT_04s0008g06300,1342,0.6474,Leucine-rich repeat family,,,,
111,VIT_14s0068g01300,1337,0.6459,Serine palmitoyltransferase,E2_3_1_50,,vv10600Sphingolipid_metabolism,
112,VIT_14s0006g02530,1311,0.6327,Non-specific lipid-transfer protein 2 (LTP 2),,,,
113,VIT_13s0067g02910,1307,0.6311,Non-specific lipid-transfer protein,,,,
114,VIT_10s0003g00330,1279,0.6203,HSL1 (HAESA-like 1),,,,
115,VIT_00s0245g00050,1284,0.6173,Oleoyl-acyl carrier protein thioesterase  chloroplast precursor,E3_1_2_14,,vv10061Fatty_acid_biosynthesis,
116,VIT_05s0020g03130,1258,0.6080,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
117,VIT_06s0004g07960,1261,0.6080,Glucose-6-phosphate/phosphate translocator,G6PPTR,,vv50122Porters_cat_7_to_17,
118,VIT_18s0122g00590,1257,0.6058,DNA-binding protein,,,,
119,VIT_05s0029g00480,1251,0.6055,Eceriferum 2 (CER2),,,,
120,VIT_11s0016g02600,1257,0.6049,Caffeoyl-CoA O-methyltransferase,E2_1_1_104,,vv10940Phenylpropanoid_biosynthesis,
121,VIT_12s0028g00310,1240,0.5987,Protein kinase family,,,,
122,VIT_02s0025g03760,1234,0.5970,Myosin-related,MYOSINR,,vv44810Regulation_of_actin_cytoskeleton,
123,VIT_05s0049g01200,1230,0.5968,S-locus lectin protein kinase,,,,
124,VIT_00s0225g00070,1232,0.5960,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
125,VIT_12s0142g00640,1227,0.5933,FLS2 (flagellin-sensitive 2),K13420,,vv34626Plant-pathogen_interaction,
126,VIT_05s0020g01980,1223,0.5914,Acyl carrier protein  mitochondrial 3,K02078,,vv50134Primary_active_transporter_cat_D1,
127,VIT_00s1314g00010,1219,0.5849,Basic helix-loop-helix (bHLH) family,BHLHDOM_89,,vv60011BHLH,
128,VIT_02s0025g01190,1202,0.5815,Extra-large G-protein (XLG1),,,,
129,VIT_05s0062g01130,1199,0.5815,Aromatic and neutral transporter 1,ANT1,,vv50123Porters_cat_18_to_29,
130,VIT_16s0022g01050<br>VIT_16s0022g01030<br>VIT_16s0022g01010<br>VIT_16s0022g01110<br>VIT_16s0022g01100<br>VIT_16s0022g01040<br>VIT_16s0022g00990<br>VITisv_028484,1200,0.5806,
131,VIT_05s0020g01820,1192,0.5798,Integral membrane family protein UPF0497,,,,
132,VIT_15s0046g00500,1182,0.5741,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
133,VIT_14s0128g00160,1187,0.5723,Protein kinase CDG1,,,,
134,VIT_09s0002g06750,1177,0.5689,ERF/AP2 transcription factor sub B-6 SHINE,SHINE1_1,VvERF042,vv30008Ethylene_signaling,vv60003AP2_EREBP
135,VIT_09s0002g02220,1173,0.5667,Protein kinase CDG1,,,,
136,VIT_11s0052g00800,1174,0.5647,Protein kinase family,,,,
137,VIT_13s0019g04260,1169,0.5645,Monoglyceride lipase,E3_1_1_23,,vv10561Glycerolipid_metabolism,
138,VIT_18s0001g10120,1167,0.5611,SPla/RYanodine receptor (SPRY) domain-containing protein,,,,
139,VIT_11s0016g01320,1154,0.5594,Myb domain protein 13,MYB13,MYBPA2,vv60044MYB,
140,VIT_18s0072g00580<br>VIT_11s0065g00040,1145,0.5591,
141,VIT_03s0038g01960,1150,0.5572,Proline-rich family protein,,,,
142,VIT_15s0046g01820,1139,0.5532,Ring-H2 finger B1A,RHB1A,,vv60078Other_zf-C3HC4,
143,VIT_02s0087g00630,1123,0.5436,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
144,VIT_01s0010g01870,1113,0.5427,Salicylic acid-induced fragment 1 protein,,,,
145,VIT_07s0129g00070<br>VIT_07s0129g00150,1102,0.5373,
146,VIT_03s0038g00120,1103,0.5365,Gibberellin-regulated protein 4 (GASA4),GASA4,,vv30010Gibberellin_signaling,
147,VIT_14s0108g00150,1113,0.5346,Calmodulin-binding region IQD28,IQD28,,,
148,VIT_08s0007g07240,1101,0.5334,Armadillo helical,,,,
149,VIT_14s0066g02270,1094,0.5298,Endonuclease/exonuclease/phosphatase family protein,E3_1_30_x,,,
150,VIT_06s0004g06890,1097,0.5294,Potassium transporter (KUP1),KUP1,,vv50125Porters_cat_66_to_94,
151,VIT_17s0000g02700,1066,0.5190,Alpha-dioxygenase 2,K10529,,vv10592alpha-Linolenic_acid_metabolism,
152,VIT_18s0001g08110,1069,0.5169,Glutamyl-tRNA reductase  chloroplast precursor,E1_2_1_70,,vv10860Porphyrin_and_chlorophyll_metabolism,
153,VIT_11s0065g00130,1061,0.5138,Taxane 10-beta-hydroxylase,E1_14_13_76,,vv10904Diterpenoid_biosynthesis,
154,VIT_11s0118g00180,1059,0.5096,HHP1 (heptahelical protein 1),,,,
155,VIT_18s0001g11100,1055,0.5089,Serine carboxypeptidase,,,,
156,VIT_02s0012g00180,1049,0.5058,Serine protease,,,,
157,VIT_08s0056g00240,1039,0.5029,Unknown protein,,,,
158,VIT_06s0009g01420,1036,0.5027,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
159,VIT_08s0040g02820,1035,0.5010,Unknown protein,,,,
160,VIT_18s0001g05480,1026,0.4959,Unknown protein,,,,
161,VIT_06s0061g01290,1027,0.4954,No hit,,,,
162,VIT_12s0028g03480,1025,0.4940,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
163,VIT_09s0002g04220,1015,0.4885,Ras-related protein Rab-7A,K07897,,vv44145Phagosome,
164,VIT_00s0220g00180,1009,0.4867,Glycosyl hydrolase family 20 protein,,,,
165,VIT_00s0762g00030,1003,0.4867,S-locus lectin protein kinase,,,,
166,VIT_06s0004g06800,969,0.4661,PHD finger transcription factor,PHDFG_18,,vv60048PHD,
167,VIT_01s0137g00410,966,0.4653,CYP86A2,,,,
168,VIT_10s0116g00680,961,0.4620,PDF2 (protodermal factor2),PDF2_2,VvHB35,vv60034HB,
169,VIT_05s0020g04850,953,0.4586,H1flk,,,,
170,VIT_13s0067g01180,940,0.4561,Leaf senescence related,,,,
171,VIT_11s0065g00170,945,0.4556,Squamosa promoter-binding protein 2 (SPL2),SPL2_3,,vv60055SBP,
172,VIT_12s0035g01040,936,0.4541,NSL1 (necrotic spotted lesions 1),,,,
173,VIT_17s0000g06280,935,0.4519,Geranylgeranyl reductase,CHLP,,vv10100Biosynthesis_of_steroids,
174,VIT_05s0062g01140,926,0.4504,Aromatic and neutral transporter 1,ANT1,,vv50123Porters_cat_18_to_29,
175,VIT_07s0255g00060,928,0.4503,Prolyl oligopeptidase family,,,,
176,VIT_11s0016g02050,930,0.4501,Nucleosome assembly protein (NAP1),,,,
177,VIT_10s0003g00560,915,0.4431,Wuschel homeobox 9,WOX9,VvHB37,vv60034HB,
178,VIT_04s0008g03930,912,0.4395,RD22,,,,
179,VIT_04s0023g03330,895,0.4293,Unknown protein,,,,
180,VIT_12s0055g00810,887,0.4287,Cationic peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
181,VIT_05s0020g03890,881,0.4252,Kinase interacting,,,,
182,VIT_08s0056g00800,875,0.4227,Myb domain protein 60,MYB60,MYB60,vv60044MYB,
183,VIT_14s0060g01290,865,0.4199,Calreticulin 2 (CRT2),K08057,,vv24141Protein_processing_in_endoplasmic_reticulum,vv44145Phagosome
184,VIT_14s0128g00180,868,0.4195,Zinc finger (C3HC4-type ring finger),ZFC3HC4_209,,vv60078Other_zf-C3HC4,
185,VIT_10s0116g01580,872,0.4194,No hit,,,,
186,VIT_16s0100g00670,857,0.4158,Homeodomain GLABROUS1,HDG1_2,VvHB55,vv60034HB,
187,VIT_04s0008g05520,851,0.4111,Unknown protein,,,,
188,VIT_09s0054g01220,842,0.4095,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
189,VIT_15s0048g00550,841,0.4090,Abnormal floral organs,AFO_2,,vv60019C2C2-YABBY,
190,VIT_09s0002g03130,845,0.4088,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
191,VIT_19s0015g00300,841,0.4055,KCO1 (two pore K channel),K05389_KCO1,,vv50101Channels_and_pores,
192,VIT_00s0532g00070,832,0.4041,CRK10 (cysteine-rich RLK10); kinase,,,,
193,VIT_17s0000g09270,843,0.4039,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
194,VIT_15s0024g00780,829,0.4018,No hit,,,,
195,VIT_08s0007g00570,811,0.3910,WRKY DNA-binding protein 49,WRKY49,VvWRKY27,vv60066WRKY,
196,VIT_19s0015g00740,809,0.3876,Prefoldin,,,,
197,VIT_08s0007g05140,800,0.3874,MAP70 protein .,,,,
198,VIT_13s0019g00420,801,0.3864,F-box family protein,,,,
199,VIT_05s0049g01810,792,0.3806,No hit,,,,
200,VIT_08s0058g01230,783,0.3781,Non-specific lipid-transfer protein,,,,
201,VIT_01s0010g03540,780,0.3761,Microtubule associated protein (MAP65-6),MAP656,,vv44810Regulation_of_actin_cytoskeleton,
202,VIT_18s0001g11160,774,0.3759,Unknown protein,,,,
203,VIT_05s0049g00480,775,0.3751,Zinc finger (C3HC4-type ring finger),ZFC3HC4_65,,vv60078Other_zf-C3HC4,
204,VIT_08s0007g03990,769,0.3704,Cellulose synthase CSLA09,E2_4_1_12_CSLA09,,vv40006Cell_wall,
205,VIT_11s0037g00320,760,0.3677,Serine carboxypeptidase S10,,,,
206,VIT_11s0016g04160,758,0.3653,Sulfate transporter 3.5,SULTR3_5,,vv50124Porters_cat_30_to_64,
207,VIT_17s0000g02230,755,0.3653,Jasmonate ZIM domain-containing protein 3,JAZ3_2,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
208,VIT_15s0021g01350,746,0.3614,Transducin family protein / WD-40 repeat,,,,
209,VIT_12s0059g00190,745,0.3611,Beta-expansin (EXPB3),EXPB3,,vv30003Auxin_signaling,
210,VIT_15s0024g00770,741,0.3590,No hit,,,,
211,VIT_15s0046g03240,739,0.3561,Unknown protein,,,,
212,VIT_12s0034g00250,735,0.3549,Aquaporin PIP1A,PIP1A,,vv50101Channels_and_pores,
213,VIT_08s0040g02640,734,0.3542,Serine/threonine-protein kinase AFC1,K08287,,,
214,VIT_00s0267g00050,735,0.3535,No hit,,,,
215,VIT_03s0088g00270,725,0.3502,No hit,,,,
216,VIT_11s0016g00330,717,0.3464,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
217,VIT_18s0089g00510,713,0.3446,Isopentenyltransferase 1,E2_5_1_27,,vv10908Zeatin_biosynthesis,
218,VIT_00s0225g00090,705,0.3414,Copper amine oxidase,E1_4_3_4,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10340Histidine_metabolism
219,VIT_06s0009g01460,701,0.3395,Homoserine dehydrogenase,E1_1_1_3,,vv10260Glycine_serine_and_threonine_metabolism,vv10300Lysine_biosynthesis
220,VIT_17s0000g03750,700,0.3369,Chitin elicitor-binding CEBIP LysM domain-containing,K13473,,vv34626Plant-pathogen_interaction,
221,VIT_00s0361g00090,682,0.3290,Phototropic-responsive NPH3 protein,,,,
222,VIT_12s0057g01060,680,0.3290,Jasmonate O-methyltransferase,E2_1_1_141,,vv10592alpha-Linolenic_acid_metabolism,
223,VIT_14s0068g00930,680,0.3272,Chalcone synthase,E2_3_1_74,,vv10941Flavonoid_biosynthesis,
224,VIT_03s0017g00830,673,0.3258,2OG-Fe(II) oxygenase,,,,
225,VIT_00s0267g00030,669,0.3227,Unknown,,,,
226,VIT_00s0406g00010,668,0.3222,Beta-hexosaminidase beta chain precursor,E3_2_1_52,,vv10511N-Glycan_degradation,vv10530Aminosugars_metabolism
227,VIT_19s0090g00330,645,0.3113,1-acyl-sn-glycerol-3-phosphate acyltransferase,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
228,VIT_00s0515g00040,647,0.3108,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
229,VIT_05s0077g00530,642,0.3107,Unknown protein,,,,
230,VIT_10s0116g00360,637,0.3083,Pyrophosphate-dependent phosphofructokinase beta subunit,E2_7_1_11,,vv10010Glycolysis,vv10030Pentose_phosphate
231,VIT_17s0000g01000,636,0.3049,Amino acid-binding ACT,,,,
232,VIT_07s0005g01290,627,0.3045,DnaJ homolog  subfamily C  member 7,K09527,,vv50132Primary_active_transporter_cat_A5_to_A8,
233,VIT_06s0004g01510,627,0.3004,Lipoxygenase (LOX2),E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
234,VIT_00s0245g00030,615,0.2980,Integral membrane family protein,,,,
235,VIT_15s0024g00920,613,0.2963,NFD4 (nuclear fusion defective 4),,,,
236,VIT_17s0000g02830,610,0.2960,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
237,VIT_04s0044g01790,617,0.2959,Ribosome assembly protein 1,K14536,,vv23008Ribosome_biogenesis_in_Eukaryotes,
238,VIT_18s0072g01010,607,0.2932,Peptide chain release factor eRF subunit 1,K03265,,vv23015mRNA_surveillance_pathway,
239,VIT_18s0001g07640,604,0.2919,Eceriferum 2 (CER2),,,,
240,VIT_11s0016g05340,600,0.2910,Ethylene-responsive transcription factor SHINE 3,SHINE3_2,VvERF043,vv30008Ethylene_signaling,vv60003AP2_EREBP
241,VIT_18s0041g00420,599,0.2906,Patellin-5,,,,
242,VIT_11s0037g01410,596,0.2881,XBAT32 (XB3 ortholog 2 in Arabidopsis thaliana 32),XBAT32,,vv50108Accessory_factors_involved_in_transport,
243,VIT_04s0008g04470,591,0.2855,Zinc finger  SWIM-type,ZFSWIM_8,,vv60074Orphans_zf-SWIM,
244,VIT_00s0194g00220,584,0.2832,Unknown,,,,
245,VIT_08s0007g00530,583,0.2807,3-beta hydroxysteroid dehydrogenase/isomerase protein,E1_1_1_145,,vv10140C21-Steroid_hormone_metabolism,
246,VIT_16s0050g02390,577,0.2787,Plastid division protein PDV1,PDV1,,vv44110Cell_cycle,
247,VIT_03s0063g00670,576,0.2767,Cyclin-dependent kinase inhibitor ICK5,ICK5,,vv44110Cell_cycle,
248,VIT_05s0051g00330,569,0.2757,F-box domain containing protein,,,,
249,VIT_09s0002g00910,566,0.2728,Exocyst subunit EXO70 D1,EXO70D1,,vv50111Tethering_factors,
250,VIT_00s2839g00010,564,0.2714,No hit,,,,
251,VIT_12s0028g02130,560,0.2711,MAP3K delta-1 protein kinase,,,,
252,VIT_18s0001g09920,559,0.2689,Cyclin delta-3 (CYCD3_1),CYCD3,,vv30007Cytokinin_signaling,vv44110Cell_cycle
253,VIT_00s0301g00110,553,0.2661,Bifunctional nuclease,,,,
254,VIT_15s0021g00050,551,0.2654,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
255,VIT_18s0001g14790,538,0.2621,Lipase 3 (EXL3) family II extracellular,,,,
256,VIT_10s0003g01710,543,0.2617,Ubiquitin domain containing 2,,,,
257,VIT_12s0134g00640,541,0.2607,Anthocyanidin 3-O-glucoside-6''-O-malonyltransferase,E2_3_1_171,,vv10942Anthocyanin_biosynthesis,
258,VIT_18s0001g01210,536,0.2591,Senescence-inducible chloroplast stay-green protein 2,,,,
259,VIT_07s0005g01870,534,0.2572,Unknown,,,,
260,VIT_08s0007g06460,531,0.2565,Laccase (diphenol oxidase)-like protein,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
261,VIT_15s0045g01600,528,0.2542,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
