Vv_m2,2000,1000,VIT_09s0002g03050
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
53,VIT_13s0067g00730,1747,0.8464,Carboxylic ester hydrolase,E3_1_1_1,,,
54,VIT_08s0007g09000,1756,0.8459,Glycerol-3-phosphate dehydrogenase,E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
55,VIT_09s0054g01440,1739,0.8401,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
56,VIT_14s0066g00300,1730,0.8382,Unknown,,,,
57,VIT_04s0023g03710,1725,0.8313,Myb domain protein 4,MYB4_1,MYB4B,vv60044MYB,
58,VIT_14s0066g00400,1712,0.8259,Chalcone isomerase,E5_5_1_6,,vv10941Flavonoid_biosynthesis,
59,VIT_19s0090g01050,1703,0.8239,Endo-beta-1 4-glucanase,E3_2_1_4,,vv40006Cell_wall,
60,VIT_11s0037g00320,1710,0.8237,Serine carboxypeptidase S10,,,,
61,VIT_08s0007g05180,1711,0.8222,Unknown,,,,
62,VIT_13s0019g01260,1691,0.8221,Enoyl reductase,K10258,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
63,VIT_01s0010g03500,1699,0.8220,No hit,,,,
64,VIT_18s0001g14660,1688,0.8198,P-glycoprotein 13,PGP13,,vv52010ABC_transporters,
65,VIT_19s0015g01010,1690,0.8192,Farnesyl diphosphate synthase,E2_5_1_10,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
66,VIT_14s0066g01730,1710,0.8190,Cellulose synthase CSLC04,E2_4_1_12_CSLC04,,vv40006Cell_wall,
67,VIT_18s0001g10870,1686,0.8173,Patatin,,,,
68,VIT_19s0090g00730,1679,0.8158,No hit,,,,
69,VIT_00s0384g00020,1680,0.8132,Basic helix-loop-helix (bHLH) family,BHLHDOM_93,,vv60011BHLH,
70,VIT_00s0194g00220,1675,0.8088,Unknown,,,,
71,VIT_00s0267g00050,1687,0.8080,No hit,,,,
72,VIT_06s0004g02190,1669,0.8071,Armadillo/beta-catenin repeat,,,,
73,VIT_06s0061g00240,1663,0.8053,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
74,VIT_14s0030g00220,1668,0.8042,Sugar transporter ERD6-like 5,ERD6L5,,vv50121Porters_cat_1_to_6,
75,VIT_00s0225g00070,1656,0.8031,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
76,VIT_03s0063g01880,1664,0.8027,Acyl-CoA synthetase long-chain member 2,E6_2_1_3_LACS2,,vv10071Fatty_acid_metabolism,vv44146Peroxisome
77,VIT_19s0014g04880,1649,0.8024,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
78,VIT_00s1314g00010,1651,0.7960,Basic helix-loop-helix (bHLH) family,BHLHDOM_89,,vv60011BHLH,
79,VIT_14s0006g02550,1631,0.7853,Non-specific lipid-transfer protein 2 (LTP 2),,,,
80,VIT_13s0067g03890,1627,0.7826,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
81,VIT_18s0072g00580<br>VIT_11s0065g00040,1610,0.7800,
82,VIT_12s0028g03960,1616,0.7792,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
83,VIT_05s0062g01140,1610,0.7770,Aromatic and neutral transporter 1,ANT1,,vv50123Porters_cat_18_to_29,
84,VIT_05s0124g00100,1599,0.7766,Unknown,,,,
85,VIT_18s0041g00840,1595,0.7683,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,E2_4_1_238,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
86,VIT_00s0207g00010,1592,0.7676,Anthranilate N-benzoyltransferase protein 1,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
87,VIT_18s0001g09830,1584,0.7660,TTL3 (tetratricopetide-repeat thioredoxin 3),TTL3,,vv50132Primary_active_transporter_cat_A5_to_A8,
88,VIT_15s0046g00510,1584,0.7652,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
89,VIT_05s0029g00510,1571,0.7593,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
90,VIT_14s0006g00800,1561,0.7563,Tubulin alpha-2 chain,K07374,,vv44145Phagosome,vv44810Regulation_of_actin_cytoskeleton
91,VIT_08s0056g00600,1564,0.7559,No hit,,,,
92,VIT_08s0007g00700,1569,0.7547,PCS1 (promotion of cell survival1) peptidase,,,,
93,VIT_15s0046g02410,1561,0.7537,Aquaporin TMP-C,TMPC,,vv50101Channels_and_pores,
94,VIT_18s0001g05950,1526,0.7401,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
95,VIT_16s0022g00370,1519,0.7356,GDP-mannose transporter (GONST1),GONST1,,vv50122Porters_cat_7_to_17,
96,VIT_12s0059g00230,1513,0.7355,Epoxide hydrolase 2,E3_3_2_10,,,
97,VIT_11s0016g01310,1530,0.7345,TT2 (transparent testa 2),TT2_5,MYBPA4,vv44110Cell_cycle,vv60044MYB
98,VIT_16s0022g00720,1517,0.7343,Endo-1 4-beta-glucanase,E3_2_1_4,,vv40006Cell_wall,
99,VIT_15s0021g00710,1518,0.7330,No hit,,,,
100,VIT_14s0128g00160,1498,0.7272,Protein kinase CDG1,,,,
101,VIT_19s0015g00290,1500,0.7257,No hit,,,,
102,VIT_05s0094g00560,1493,0.7248,Stearoyl-ACP desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
103,VIT_12s0142g00640,1493,0.7216,FLS2 (flagellin-sensitive 2),K13420,,vv34626Plant-pathogen_interaction,
104,VIT_02s0025g04430,1493,0.7209,Sugar transporter 1,STP1,,vv50121Porters_cat_1_to_6,
105,VIT_19s0015g02080,1480,0.7174,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
106,VIT_17s0053g00780,1477,0.7173,Homeodomain GLABROUS11,HDG11_1,VvHB60,vv60034HB,
107,VIT_10s0042g01040,1471,0.7110,CYP714A1,,,,
108,VIT_09s0002g06990,1448,0.6995,Phosphatidic acid phosphatase / PAP2,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
109,VIT_04s0044g00500,1438,0.6950,Unknown protein,,,,
110,VIT_16s0039g01940,1426,0.6886,No hit,,,,
111,VIT_02s0025g02620,1405,0.6840,BDG1 (BODYGUARD1) hydrolase,,,,
112,VIT_04s0008g01020,1385,0.6750,Unknown protein,,,,
113,VIT_00s0841g00020,1363,0.6613,No hit,,,,
114,VIT_05s0077g02000,1364,0.6605,Epoxide hydrolase,E3_3_2_10,,,
115,VIT_10s0003g03530,1364,0.6593,Lupeol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
116,VIT_03s0088g01150,1350,0.6563,Squalene monooxygenase,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
117,VIT_08s0056g01130,1363,0.6559,Mini zinc finger 2 MIF2,MIF2_2,,vv60068Zf-HD,
118,VIT_07s0005g06000,1349,0.6507,Pore-forming toxin-like protein Hfr-2,HFR2,,vv50101Channels_and_pores,
119,VIT_09s0054g01360,1343,0.6469,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
120,VIT_04s0008g03480,1324,0.6387,Beta-carotene 15 15'-monooxygenase,E1_14_99_36,,vv10906Carotenoid_biosynthesis,
121,VIT_13s0019g04260,1300,0.6341,Monoglyceride lipase,E3_1_1_23,,vv10561Glycerolipid_metabolism,
122,VIT_03s0088g00060,1306,0.6337,Isoflavone reductase,E1_3_1_45,,vv10943Isoflavonoid_biosynthesis,
123,VIT_12s0059g00240,1304,0.6293,Epoxide hydrolase,E3_3_2_10,,,
124,VIT_15s0046g00310,1288,0.6271,Transcription factor TINY,ERF023,VvERF015,vv30008Ethylene_signaling,vv60003AP2_EREBP
125,VIT_15s0021g01140,1295,0.6259,Calcium-dependent protein kinase-related,,,,
126,VIT_16s0148g00270,1288,0.6210,No hit,,,,
127,VIT_19s0014g04840,1283,0.6195,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
128,VIT_12s0059g00120,1283,0.6186,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
129,VIT_07s0151g00010,1275,0.6162,No hit,,,,
130,VIT_18s0001g13080,1259,0.6147,Unknown protein,,,,
131,VIT_12s0059g00640,1277,0.6142,Beta-1 3-galactosyltransferase sqv-2,K07820,,vv10602Glycosphingolipid_biosynthesis,
132,VIT_12s0059g00190,1261,0.6124,Beta-expansin (EXPB3),EXPB3,,vv30003Auxin_signaling,
133,VIT_05s0049g02010,1264,0.6106,Unknown protein,,,,
134,VIT_18s0041g00710,1259,0.6088,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,RHGT1,,vv10942Anthocyanin_biosynthesis,
135,VIT_15s0046g00780,1252,0.6078,MADS-box agamous-like 44,AGL44_1,,vv60042MADS,
136,VIT_09s0018g00960,1246,0.6040,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
137,VIT_14s0083g00370,1245,0.6009,Unknown protein,,,,
138,VIT_07s0005g05210,1243,0.5999,No hit,,,,
139,VIT_04s0043g00560,1237,0.5987,DD1A protein,,,,
140,VIT_14s0068g00140,1227,0.5910,No hit,,,,
141,VIT_10s0042g01010,1219,0.5903,CYP714A1,,,,
142,VIT_18s0001g10830,1213,0.5823,Patatin,,,,
143,VIT_15s0046g01200,1204,0.5800,No hit,,,,
144,VIT_17s0000g09880,1194,0.5771,No hit,,,,
145,VIT_09s0054g00540,1194,0.5751,Copia transposable element,,,,
146,VIT_05s0077g00530,1164,0.5661,Unknown protein,,,,
147,VIT_10s0003g00600,1169,0.5661,Lipase GDSL,,,,
148,VIT_03s0038g02380,1168,0.5640,RAC G-protein Rac1,RAC1,,vv34020Calcium_signaling_pathway,
149,VIT_07s0129g00070<br>VIT_07s0129g00150,1168,0.5637,
150,VIT_00s0286g00110,1161,0.5636,S-locus protein kinase,,,,
151,VIT_10s0092g00370,1150,0.5602,CYP71D7,E1_14_13_73,,vv10902Monoterpenoid_biosynthesis,
152,VIT_03s0038g04230,1157,0.5568,Dihydroflavonol 4-reductase,E1_1_1_219,,vv10941Flavonoid_biosynthesis,
153,VIT_07s0104g00800,1143,0.5508,Indole-3-acetic acid-amido synthetase GH3.6,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
154,VIT_14s0066g02270,1133,0.5476,Endonuclease/exonuclease/phosphatase family protein,E3_1_30_x,,,
155,VIT_14s0060g01800,1117,0.5422,Unknown,,,,
156,VIT_15s0046g00480,1123,0.5407,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
157,VIT_01s0010g01870,1121,0.5405,Salicylic acid-induced fragment 1 protein,,,,
158,VIT_08s0105g00120,1106,0.5333,No hit,,,,
159,VIT_09s0054g01290,1095,0.5285,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
160,VIT_00s0218g00220,1082,0.5260,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
161,VIT_09s0002g01670,1081,0.5240,Myb domain protein 26,MYB26,MYB26,vv60044MYB,
162,VIT_14s0108g00650,1088,0.5228,Chromosome condensation protein,,,,
163,VIT_08s0105g00400,1082,0.5219,GT-1-like transcription factor,GT1L,,vv60062Trihelix,
164,VIT_15s0046g02380,1078,0.5175,CYP86A8,,,,
165,VIT_08s0040g01970,1060,0.5143,fasciclin arabinogalactan-protein (FLA11),FLA11,,vv40006Cell_wall,
166,VIT_14s0066g00310,1062,0.5143,Unknown protein,,,,
167,VIT_14s0030g00730,1057,0.5101,Vesicle-associated membrane protein 27 VAP27-2,VAP27_2,,vv50109Incompletely_characterized_transport_systems,
168,VIT_00s0267g00030,1044,0.5068,Unknown,,,,
169,VIT_13s0019g02500,1046,0.5065,No hit,,,,
170,VIT_14s0060g01810,1041,0.5024,Unknown protein,,,,
171,VIT_10s0003g03870,1036,0.5015,Ornithine aminotransferase,E2_6_1_13,,vv10330Arginine_and_proline_metabolism,
172,VIT_17s0000g06130,1035,0.4983,Glutathione S-transferase 9 GSTU9,E2_5_1_18_GSTU9,,vv10480Glutathione_metabolism,
173,VIT_03s0063g01680,1028,0.4981,CYP82C1p,,,,
174,VIT_18s0001g02720,1025,0.4949,fatty acid elongation1 (FAE1),,,,
175,VIT_08s0007g08110,1021,0.4947,1-acyl-sn-glycerol-3-phosphate acyltransferase,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
176,VIT_17s0000g01570,1029,0.4938,No hit,,,,
177,VIT_09s0002g03000,1021,0.4935,Leucine-rich repeat protein kinase,,,,
178,VIT_10s0003g00620,1014,0.4903,Lipase GDSL,,,,
179,VIT_17s0053g00800,1013,0.4901,No hit,,,,
180,VIT_13s0067g02390,1015,0.4896,Unknown,,,,
181,VIT_12s0059g01830,1010,0.4875,Unknown,,,,
182,VIT_13s0106g00670,1007,0.4839,No hit,,,,
183,VIT_10s0092g00490,1005,0.4816,CYP71A12,,,,
184,VIT_02s0033g01050,991,0.4799,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
185,VIT_11s0016g05340,993,0.4797,Ethylene-responsive transcription factor SHINE 3,SHINE3_2,VvERF043,vv30008Ethylene_signaling,vv60003AP2_EREBP
186,VIT_00s0540g00040<br>VIT_11s0149g00300,986,0.4761,
187,VIT_14s0006g00570,971,0.4673,Unknown protein,,,,
188,VIT_10s0003g03620,963,0.4648,Lupeol synthase 2,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
189,VIT_12s0057g01450,958,0.4639,Subtilisin protease,,,,
190,VIT_18s0001g07640,963,0.4634,Eceriferum 2 (CER2),,,,
191,VIT_01s0026g00570,953,0.4604,Bet v I allergen,,,,
192,VIT_11s0016g04270,951,0.4594,Hydrolase  alpha/beta fold,,,,
193,VIT_12s0034g00010,947,0.4575,No hit,,,,
194,VIT_12s0059g01590,947,0.4564,Lipase GDSL,,,,
195,VIT_00s0820g00020,927,0.4485,Anthocyanidine rhamnosyl-transferase,RHATR,,vv10942Anthocyanin_biosynthesis,
196,VIT_15s0046g01600,926,0.4473,Acidic endochitinase (CHIB1),E3_2_1_14,,vv10530Aminosugars_metabolism,
197,VIT_19s0085g00030,917,0.4436,Unknown protein,,,,
198,VIT_14s0060g01790,901,0.4355,Unknown protein,,,,
199,VIT_18s0122g00220,896,0.4339,Phosphodiesterase/alkaline phosphatase D,E3_1_4_1,,,
200,VIT_10s0003g01930,899,0.4285,No hit,,,,
201,VIT_09s0018g01650,879,0.4257,Wrinkled1 (AP2/ERBP),WRINKLED1_1,VvAP2-06,vv30008Ethylene_signaling,vv60003AP2_EREBP
202,VIT_02s0025g03320,876,0.4244,CYP86A2,,,,
203,VIT_08s0007g06680,879,0.4232,PMR5 (powdery mildew resistant 5),,,,
204,VIT_13s0067g01350,871,0.4204,Basic helix-loop-helix (bHLH) family,BHLHDOM_16,,vv60011BHLH,
205,VIT_10s0003g00420,864,0.4190,Auxin response factor 3,ARF3_2,,vv30003Auxin_signaling,vv60004ARF
206,VIT_19s0014g04920,865,0.4185,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
207,VIT_11s0052g01140,868,0.4171,Membrane protein,,,,
208,VIT_17s0000g02830,853,0.4127,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
209,VIT_06s0061g00230,851,0.4107,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
210,VIT_12s0059g01870,848,0.4097,GH3-like protein,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
211,VIT_07s0205g00180,845,0.4086,Basic helix-loop-helix (bHLH) family,BHLHDOM_30,,vv60011BHLH,
212,VIT_17s0000g00130,838,0.4044,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
213,VIT_06s0004g01550,833,0.4042,Phosphoribosylanthranilate transferase,E2_4_2_18,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
214,VIT_14s0030g00670,835,0.4026,Dehydroquinate dehydratase,E4_2_1_10,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
215,VIT_08s0056g00370,835,0.4005,No hit,,,,
216,VIT_09s0002g03130,822,0.3973,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
217,VIT_08s0007g00050,818,0.3969,EMB1674 (embryo defective 1674) kinase interacting family protein,EMB1674_5,,vv60087Orphans_KIP1_SANTA,
218,VIT_10s0116g01710,816,0.3953,Galactosyltransferase family protein,E2_4_x_x,,,
219,VIT_02s0025g03040,814,0.3948,Zinc finger (C3HC4-type ring finger),ZFC3HC4_133,,vv60078Other_zf-C3HC4,
220,VIT_18s0001g14910,807,0.3921,Mannitol dehydrogenase,E1_1_1_67,,vv10051Fructose_and_mannose_metabolism,
221,VIT_10s0042g00190,811,0.3905,No hit,,,,
222,VIT_16s0039g01910,801,0.3886,Vegetative storage protein win4.5,,,,
223,VIT_18s0076g00280,804,0.3865,Protein tyrosine phosphatase,K01104,,,
224,VIT_18s0001g00560,788,0.3816,Alpha-amylase / 1 4-alpha-D-glucan glucanohydrolase,E3_2_1_1,,vv10500Starch_and_sucrose_metabolism,
225,VIT_15s0048g03000,786,0.3786,GTPase RABA3,K07976,,,
226,VIT_00s0313g00040,777,0.3777,PAS2 (PASTICCINO 2),K10703,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
227,VIT_01s0146g00430,774,0.3765,No hit,,,,
228,VIT_13s0067g01930,774,0.3745,Unknown protein,,,,
229,VIT_13s0064g01850,769,0.3729,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
230,VIT_02s0025g01190,757,0.3669,Extra-large G-protein (XLG1),,,,
231,VIT_08s0040g00520,758,0.3667,Leucine-rich repeat protein kinase,,,,
232,VIT_15s0046g00600,753,0.3659,No hit,,,,
233,VIT_18s0001g06480,752,0.3624,Aquaporin PIP PIP1;4,PIP1_4,,vv50101Channels_and_pores,
234,VIT_14s0068g00260,749,0.3620,Serine carboxypeptidase S10,,,,
235,VIT_08s0007g03680,751,0.3618,Unknown,,,,
236,VIT_04s0008g05520,746,0.3606,Unknown protein,,,,
237,VIT_10s0003g02120,750,0.3594,Lipase GDSL,,,,
238,VIT_13s0064g01740<br>VIT_13s0064g01750,733,0.3570,
239,VIT_13s0067g01200,738,0.3569,Cellulase,E3_2_1_4,,vv40006Cell_wall,
240,VIT_00s0361g00090,738,0.3555,Phototropic-responsive NPH3 protein,,,,
241,VIT_01s0010g02830,734,0.3527,No hit,,,,
242,VIT_13s0074g00500,727,0.3515,Cellulose synthase CSLA09,E2_4_1_12_CSLA09,,vv40006Cell_wall,
243,VIT_17s0000g02920,726,0.3509,Glutathione S-transferase 25 GSTU7,E2_5_1_18_GSTU7,,vv10480Glutathione_metabolism,
244,VIT_15s0046g00080,725,0.3506,Yippee,,,,
245,VIT_09s0054g01220,719,0.3495,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
246,VIT_12s0055g00810,721,0.3486,Cationic peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
247,VIT_11s0052g01640,717,0.3481,flavonol 3-O-glucosyltransferase,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
248,VIT_08s0040g02040,720,0.3478,fasciclin arabinogalactan-protein (FLA11),FLA11,,vv40006Cell_wall,
249,VIT_18s0001g11100,716,0.3476,Serine carboxypeptidase,,,,
250,VIT_03s0038g01960,718,0.3472,Proline-rich family protein,,,,
251,VIT_02s0025g02630,714,0.3458,Lipase GDSL,,,,
252,VIT_17s0000g02410,713,0.3413,Cold-induced wall associated kinase,,,,
253,VIT_02s0025g02610,695,0.3371,Basic helix-loop-helix (bHLH) family,BHLHDOM_48,,vv60011BHLH,
254,VIT_15s0046g00730,696,0.3346,Auxin-responsive protein,AUXREG,,vv30003Auxin_signaling,
255,VIT_06s0009g01540,684,0.3309,Embryonic abundant protein -like,,,,
256,VIT_02s0033g01310,689,0.3301,Amino acid permease,AAPREL,,vv50123Porters_cat_18_to_29,
257,VIT_14s0060g00680,684,0.3287,Lipase GDSL,,,,
258,VIT_10s0003g01010,680,0.3279,Lipase GDSL,,,,
259,VIT_04s0008g06300,669,0.3243,Leucine-rich repeat family,,,,
260,VIT_08s0007g01110,671,0.3238,No hit,,,,
261,VIT_14s0108g00910,665,0.3223,No hit,,,,
262,VIT_18s0072g01000,656,0.3183,Dihydrolipoamide S-acetyltransferase,E2_3_1_12,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
263,VIT_06s0009g00480,648,0.3155,Aluminium-tolerance ALMT1,ALMT1,,vv50125Porters_cat_66_to_94,
264,VIT_09s0018g00950,646,0.3139,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
265,VIT_12s0035g01170,647,0.3126,Unknown protein,,,,
266,VIT_05s0102g00370,648,0.3111,Receptor protein kinase (ACR4),,,,
267,VIT_01s0010g00710,640,0.3104,Armadillo/beta-catenin repeat protein / U-box domain-containing protein ,,,,
268,VIT_01s0026g01140,643,0.3099,ZCW32 (BIGPETAL  BIGPETALUB),ZCW32_2,,vv60011BHLH,
269,VIT_01s0011g00080,638,0.3099,Universal stress protein (USP) family protein,,,,
270,VIT_19s0177g00270,639,0.3084,Molecular chaperone DnaJ,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
271,VIT_14s0006g02990,636,0.3071,3-ketoacyl-CoA synthase,,,,
272,VIT_13s0019g01540,632,0.3046,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
