Vv_m2,2000,1000,VIT_11s0016g05340
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
49,VIT_04s0008g05440,1886,0.9124,Ethylene-responsive transcription factor SHINE 3,SHINE3_1,VvERF044,vv30008Ethylene_signaling,vv60003AP2_EREBP
50,VIT_14s0036g00460,1883,0.9119,Myb domain protein 102,MYB102_3,MYB135,vv60044MYB,
51,VIT_00s0271g00030<br>VIT_00s0271g00060,1880,0.9017,
52,VIT_05s0077g02000,1853,0.8952,Epoxide hydrolase,E3_3_2_10,,,
53,VIT_08s0007g05180,1842,0.8942,Unknown,,,,
54,VIT_16s0050g01950,1821,0.8827,Disease resistance family protein / LRR family,,,,
55,VIT_01s0010g00710,1815,0.8798,Armadillo/beta-catenin repeat protein / U-box domain-containing protein ,,,,
56,VIT_18s0001g11100,1806,0.8733,Serine carboxypeptidase,,,,
57,VIT_01s0026g02040,1795,0.8718,No hit,,,,
58,VIT_00s0194g00330,1781,0.8662,Proline-rich family protein,,,,
59,VIT_00s0225g00070,1769,0.8625,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
60,VIT_02s0025g03150,1779,0.8607,Nuclear pore complex protein Nup98-Nup96,K14297,,vv23013RNA_transport,vv50109Incompletely_characterized_transport_systems
61,VIT_15s0046g00500,1783,0.8601,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
62,VIT_06s0004g00230,1783,0.8597,WRKY DNA-binding protein 48,WRKY48_2,VvWRKY15,vv60066WRKY,
63,VIT_15s0046g01960,1776,0.8584,Hydroquinone glucosyltransferase,E2_4_1_218,,vv10500Starch_and_sucrose_metabolism,
64,VIT_15s0046g01790,1772,0.8560,ARID/BRIGHT DNA-binding domain-containing protein / ELM2,ARID_4,,vv60005ARID,
65,VIT_11s0037g00320,1751,0.8475,Serine carboxypeptidase S10,,,,
66,VIT_15s0046g00310,1752,0.8464,Transcription factor TINY,ERF023,VvERF015,vv30008Ethylene_signaling,vv60003AP2_EREBP
67,VIT_11s0016g04840,1742,0.8403,Avr9/Cf-9 rapidly elicited protein 11,,,,
68,VIT_11s0016g01320,1720,0.8358,Myb domain protein 13,MYB13,MYBPA2,vv60044MYB,
69,VIT_10s0003g01960,1731,0.8350,RKF1 (receptor-like kinase in flowers 1),,,,
70,VIT_17s0000g02260,1716,0.8310,Aldose 1-epimerase,E5_1_3_3,,vv10010Glycolysis,
71,VIT_18s0041g00710,1717,0.8307,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,RHGT1,,vv10942Anthocyanin_biosynthesis,
72,VIT_08s0007g04950,1710,0.8273,Xyloglucan endotransglucosylase/hydrolase 32,E2_4_1_207,,vv40006Cell_wall,
73,VIT_04s0023g03710,1699,0.8228,Myb domain protein 4,MYB4_1,MYB4B,vv60044MYB,
74,VIT_18s0041g00810<br>VIT_18s0041g00910<br>VIT_00s1602g00010<br>VIT_18s0041g00920<br>VIT_18s0041g00980<br>VIT_18s0041g01000<br>VIT_00s2707g00010<br>VIT_18s0041g01080<br>VIT_18s0041g00950<br>VIT_18s0041g00830<br>VIT_18s0041g01040,1712,0.8223,
75,VIT_04s0008g02520,1691,0.8149,ATP binding protein,,,,
76,VIT_14s0066g00300,1673,0.8110,Unknown,,,,
77,VIT_19s0090g00730,1676,0.8077,No hit,,,,
78,VIT_18s0001g01680,1670,0.8075,Protein kinase,,,,
79,VIT_00s0160g00220,1664,0.8054,Unknown protein,,,,
80,VIT_05s0029g00480,1666,0.8041,Eceriferum 2 (CER2),,,,
81,VIT_14s0068g00160,1655,0.8030,No hit,,,,
82,VIT_08s0056g01130,1654,0.8014,Mini zinc finger 2 MIF2,MIF2_2,,vv60068Zf-HD,
83,VIT_00s0820g00020,1637,0.7901,Anthocyanidine rhamnosyl-transferase,RHATR,,vv10942Anthocyanin_biosynthesis,
84,VIT_15s0046g03240,1635,0.7899,Unknown protein,,,,
85,VIT_18s0001g10060,1625,0.7892,LRX1 (leucine-rich repeat/extensin 1),EXTENSIN,,vv40006Cell_wall,
86,VIT_11s0016g00290,1619,0.7817,Pectinesterase PME3,E3_1_1_11,,vv40006Cell_wall,
87,VIT_02s0087g00470,1615,0.7764,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
88,VIT_17s0000g06130,1603,0.7759,Glutathione S-transferase 9 GSTU9,E2_5_1_18_GSTU9,,vv10480Glutathione_metabolism,
89,VIT_04s0023g01910,1603,0.7759,Myb family,MYBREL_12,,vv60045MYBrelated,
90,VIT_03s0038g03230,1596,0.7733,1-acyl-sn-glycerol-3-phosphate acyltransferase zeta precursor,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
91,VIT_05s0049g00300,1595,0.7702,1-aminocyclopropane-1-carboxylate oxidase homolog 1,E1_14_17_4,,vv10640Propanoate_metabolism,vv30008Ethylene_signaling
92,VIT_16s0022g00370,1576,0.7680,GDP-mannose transporter (GONST1),GONST1,,vv50122Porters_cat_7_to_17,
93,VIT_18s0001g12900,1559,0.7528,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
94,VIT_05s0077g00670,1554,0.7493,Unknown protein,,,,
95,VIT_16s0050g01980,1539,0.7464,EIX receptor 2,,,,
96,VIT_09s0054g00430,1542,0.7424,Unknown protein,,,,
97,VIT_04s0008g05960,1528,0.7389,Unknown protein,,,,
98,VIT_07s0205g00180,1530,0.7373,Basic helix-loop-helix (bHLH) family,BHLHDOM_30,,vv60011BHLH,
99,VIT_12s0059g00190,1508,0.7356,Beta-expansin (EXPB3),EXPB3,,vv30003Auxin_signaling,
100,VIT_11s0016g00330,1518,0.7340,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
101,VIT_08s0058g00140,1514,0.7339,Ammonium transporter 2,AMT2,,vv50101Channels_and_pores,
102,VIT_13s0067g02340,1512,0.7333,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
103,VIT_09s0018g01340<br>VIT_09s0018g01360,1506,0.7261,
104,VIT_11s0016g05230,1498,0.7258,Allyl alcohol dehydrogenase,,,,
105,VIT_05s0049g01400,1483,0.7196,Alcohol oxidase,E1_1_3_13,,vv10680Methane_metabolism,
106,VIT_11s0016g02490,1489,0.7190,Ndr family protein,,,,
107,VIT_11s0016g03880,1491,0.7182,Receptor protein kinase PERK1,,,,
108,VIT_03s0038g01830,1477,0.7156,Proline-rich protein 4,,,,
109,VIT_18s0001g02720,1492,0.7146,fatty acid elongation1 (FAE1),,,,
110,VIT_07s0031g00520,1477,0.7139,Unknown protein,,,,
111,VIT_10s0597g00050,1478,0.7137,Heat shock transcription factor B2A,HSFB2A_3,,vv60037HSF,
112,VIT_16s0050g02100,1470,0.7074,Disease resistance,,,,
113,VIT_04s0008g06300,1465,0.7064,Leucine-rich repeat family,,,,
114,VIT_15s0021g02510,1458,0.7016,GATA transcription factor 2,GATA2,,vv60016C2C2-GATA,
115,VIT_17s0000g10260,1436,0.6995,AarF domain containing kinase,K08869,,,
116,VIT_03s0038g03810,1434,0.6901,Serine/threonine Protein kinase BNK1,,,,
117,VIT_00s0194g00340,1431,0.6886,No hit,,,,
118,VIT_01s0011g03640,1424,0.6879,Adenylate isopentenyltransferase,E2_5_1_27,,vv10100Biosynthesis_of_steroids,
119,VIT_13s0067g00400,1421,0.6878,Anthranilate synthase alpha 1,E4_1_3_27,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
120,VIT_01s0010g02370,1418,0.6840,Signal recognition particle subunit 72 SRP72,K03108,,vv23060Protein_export,vv50132Primary_active_transporter_cat_A5_to_A8
121,VIT_00s0218g00220,1408,0.6825,UDP-glucoronosyl/UDP-glucosyl transferase,,,,
122,VIT_02s0033g01050,1416,0.6824,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
123,VIT_18s0001g06690,1413,0.6806,Gibberellin 20 oxidase 2,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
124,VIT_09s0002g02980,1405,0.6794,FRK1 (FLG22-induced receptor-like kinase 1),FRK1,,vv34626Plant-pathogen_interaction,
125,VIT_16s0098g01740,1384,0.6660,Unknown protein,,,,
126,VIT_01s0026g00880,1371,0.6626,Transducin protein,,,,
127,VIT_18s0001g02200,1354,0.6576,8-oxoguanine-DNA glycosylase (OGG1),K03660,,vv23410Base_excision_repair,
128,VIT_08s0007g03360,1354,0.6560,EMB1345 (embryo defective 1345),,,,
129,VIT_19s0090g00750,1360,0.6557,Dihydrolipoamide succinyltransferase,E2_3_1_61,,vv10020Citrate_cycle,
130,VIT_08s0040g03400,1342,0.6486,Short-chain dehydrogenase/reductase,,,,
131,VIT_07s0005g00450,1341,0.6472,Unknown protein,,,,
132,VIT_00s0270g00030,1321,0.6434,NC domain-containing protein,,,,
133,VIT_08s0007g02010,1315,0.6340,No hit,,,,
134,VIT_02s0025g02630,1315,0.6337,Lipase GDSL,,,,
135,VIT_01s0026g00570,1301,0.6337,Bet v I allergen,,,,
136,VIT_02s0012g02820,1307,0.6314,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
137,VIT_17s0000g06110,1300,0.6295,Glutathione S-transferase 9 GSTU9,E2_5_1_18_GSTU9,,vv10480Glutathione_metabolism,
138,VIT_13s0074g00040,1299,0.6284,Phytol kinase 2  chloroplast precursor,VTE5,,vv10860Porphyrin_and_chlorophyll_metabolism,
139,VIT_14s0006g00300,1290,0.6271,Nudix hydrolase 18,,,,
140,VIT_17s0000g09270,1290,0.6268,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
141,VIT_08s0056g00800,1287,0.6266,Myb domain protein 60,MYB60,MYB60,vv60044MYB,
142,VIT_04s0008g00860,1282,0.6205,Ndr family protein,,,,
143,VIT_12s0034g02560,1274,0.6181,DNA (cytosine-5)-methyltransferase (ATHIM),E2_1_1_37,,vv10271Methionine_metabolism,
144,VIT_00s0286g00130,1282,0.6166,S-locus lectin protein kinase,,,,
145,VIT_06s0004g03210,1265,0.6120,Unknown,,,,
146,VIT_18s0122g01280,1269,0.6119,Niemann-Pick C1 protein precursor,NPC1,,vv50121Porters_cat_1_to_6,
147,VIT_10s0116g00710,1268,0.6105,Tryptophan synthase  beta subunit,E4_2_1_20,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
148,VIT_01s0127g00340,1252,0.6069,Unknown,,,,
149,VIT_02s0025g02970,1232,0.6013,flavanone 3-beta-hydroxylase,E1_14_11_9,,vv10941Flavonoid_biosynthesis,
150,VIT_11s0016g03760,1226,0.5983,Unknown protein,,,,
151,VIT_02s0012g02810,1234,0.5982,CYP76C4,,,,
152,VIT_09s0002g01650,1233,0.5962,5'-nucleotidase surE,E3_1_3_5,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
153,VIT_07s0005g04380,1234,0.5958,IAA12,IAA12,,vv30003Auxin_signaling,vv60008AUXIAA
154,VIT_00s0375g00030,1230,0.5942,Alpha-galactosidase,E3_2_1_22,,vv10052Galactose_metabolism,vv10561Glycerolipid_metabolism
155,VIT_13s0073g00140,1215,0.5872,Ovate family protein 13 OFP13,OFP13_2,,vv60086OFP,
156,VIT_10s0042g01020,1194,0.5805,Isochorismatase,E3_3_2_1,,vv10130Ubiquinone_biosynthesis,
157,VIT_06s0061g00890,1203,0.5784,Carboxypeptidase,E3_4_17_22,,,
158,VIT_11s0016g04290,1194,0.5776,3-hydroxyisobutyryl-CoA hydrolase,E3_1_2_4,,vv10280Valine_leucine_and_isoleucine_degradation,vv10410Beta-alanine_metabolism
159,VIT_04s0023g02260,1191,0.5770,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
160,VIT_02s0033g00450<br>VIT_02s0033g00380<br>VIT_02s0033g00390<br>VIT_02s0033g00410,1190,0.5757,
161,VIT_16s0098g01870,1191,0.5734,SOS3 (salt overly sensitive 3),E3_1_3_16,,,
162,VIT_01s0010g03510,1180,0.5703,Caffeoyl-CoA O-methyltransferase,E2_1_1_104,,vv10940Phenylpropanoid_biosynthesis,
163,VIT_00s0207g00010,1187,0.5688,Anthranilate N-benzoyltransferase protein 1,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
164,VIT_19s0090g00840,1178,0.5685,WRKY DNA-binding protein 6,WRKY6_2,VvWRKY55,vv60066WRKY,
165,VIT_01s0127g00720,1155,0.5564,Carbonic anhydrase  beta,E4_2_1_1,,vv10910Nitrogen_metabolism,vv50124Porters_cat_30_to_64
166,VIT_16s0039g02230,1148,0.5549,UDP-glucose:flavonoid 3-O-glucosyltransferase,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
167,VIT_14s0066g01730,1153,0.5535,Cellulose synthase CSLC04,E2_4_1_12_CSLC04,,vv40006Cell_wall,
168,VIT_19s0014g01900,1121,0.5458,Protein transport protein Sec24,K14007,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50110Protein_coat
169,VIT_03s0063g01350,1129,0.5425,Dof zinc finger protein DOF5.8,DOF5_8,,vv60015C2C2-DOF,
170,VIT_11s0037g00890,1120,0.5413,Glutamine amidotransferase class-I domain-containing protein,K08681,,vv10750Vitamin_B6_metabolism,
171,VIT_15s0021g02110,1117,0.5407,AP2 domain-containing transcription factor TINY,TINY_8,VvERF029,vv30008Ethylene_signaling,vv60003AP2_EREBP
172,VIT_17s0000g06270,1119,0.5395,Malate dehydrogenase precursor,E1_1_1_37,,vv10020Citrate_cycle,vv10620Pyruvate_metabolism
173,VIT_00s0384g00020,1106,0.5348,Basic helix-loop-helix (bHLH) family,BHLHDOM_93,,vv60011BHLH,
174,VIT_19s0177g00270,1106,0.5348,Molecular chaperone DnaJ,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
175,VIT_09s0018g01650,1108,0.5327,Wrinkled1 (AP2/ERBP),WRINKLED1_1,VvAP2-06,vv30008Ethylene_signaling,vv60003AP2_EREBP
176,VIT_14s0060g02330,1092,0.5293,Actin binding formin homology 1,FH2,,vv44810Regulation_of_actin_cytoskeleton,
177,VIT_17s0000g05600,1095,0.5290,(-)-isopiperitenol dehydrogenase,E1_1_1_223,,vv10902Monoterpenoid_biosynthesis,
178,VIT_14s0083g00920,1091,0.5265,No hit,,,,
179,VIT_13s0067g01570<br>VIT_13s0067g01640,1083,0.5245,
180,VIT_18s0001g12880,1084,0.5237,Jasmonate O-methyltransferase,E2_1_1_141,,vv10592alpha-Linolenic_acid_metabolism,
181,VIT_07s0141g01050,1080,0.5233,No hit,,,,
182,VIT_00s1663g00010,1086,0.5231,No hit,,,,
183,VIT_15s0046g00710,1074,0.5216,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
184,VIT_13s0067g02390,1070,0.5162,Unknown,,,,
185,VIT_11s0016g03350,1059,0.5109,AP2/EREBP transcription factor TINY2,TINY2_3,,vv30008Ethylene_signaling,vv60003AP2_EREBP
186,VIT_00s0456g00040<br>VIT_00s0374g00030,1060,0.5101,
187,VIT_03s0097g00460,1052,0.5097,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
188,VIT_16s0050g02430,1051,0.5072,Receptor protein kinase,,,,
189,VIT_05s0062g00520,1057,0.5065,UDP-glucose:flavonoid 7-O-glucosyltransferase,E2_4_1_237,,vv10941Flavonoid_biosynthesis,
190,VIT_01s0010g03470,1052,0.5063,Caffeoyl-CoA O-methyltransferase,E2_1_1_104,,vv10940Phenylpropanoid_biosynthesis,
191,VIT_12s0028g01850,1039,0.5044,Receptor kinase TRKe,,,,
192,VIT_09s0002g06990,1045,0.5039,Phosphatidic acid phosphatase / PAP2,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
193,VIT_00s0386g00010,1042,0.5022,MADS-box agamous-like 61,AGL61_1,,vv60042MADS,
194,VIT_10s0092g00370,1032,0.5000,CYP71D7,E1_14_13_73,,vv10902Monoterpenoid_biosynthesis,
195,VIT_12s0028g03960,1034,0.5000,Ankyrin repeat protein family,K10380,,vv50108Accessory_factors_involved_in_transport,
196,VIT_14s0006g01340,1032,0.4986,Myb domain protein 113,MYB113_1,MYBA5,vv60044MYB,
197,VIT_07s0031g00500,1014,0.4901,Subtilase,ARA12,,vv50101Channels_and_pores,
198,VIT_19s0014g04900,1015,0.4892,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
199,VIT_03s0110g00100,1001,0.4859,CYP86A8,,,,
200,VIT_08s0007g03710,1005,0.4832,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
201,VIT_07s0031g02950,995,0.4818,Ammonium transporter 2,AMT2,,vv50101Channels_and_pores,
202,VIT_09s0002g03140,988,0.4791,Lipase GDSL,,,,
203,VIT_00s0286g00110,966,0.4680,S-locus protein kinase,,,,
204,VIT_13s0067g01800,961,0.4661,Histidine acid phosphatase,E3_1_3_2,,vv10740Riboflavin_metabolism,
205,VIT_03s0038g02400,962,0.4647,Protein kinase,,,,
206,VIT_09s0002g02940,961,0.4618,Myo-inositol oxygenase 1,E1_13_99_1,,vv10562Inositol_phosphate_metabolism,
207,VIT_17s0000g00130,956,0.4592,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
208,VIT_08s0007g00570,950,0.4589,WRKY DNA-binding protein 49,WRKY49,VvWRKY27,vv60066WRKY,
209,VIT_03s0063g00360,941,0.4552,Glycoprotein 3-alpha-L-fucosyltransferase,E2_4_1_214,,vv11030Glycan_structures-biosynthesis1,
210,VIT_16s0022g01970,945,0.4539,Anthocyanidin 3-O-glucosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
211,VIT_10s0003g05420,936,0.4535,S-2-hydroxy-acid oxidase  peroxisomal,E1_1_3_15,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
212,VIT_09s0002g03050,930,0.4532,Lipase GDSL,,,,
213,VIT_08s0007g05660,932,0.4511,No hit,,,,
214,VIT_00s0286g00050,931,0.4495,S-locus protein kinase,,,,
215,VIT_07s0005g02360,924,0.4472,Unknown protein,,,,
216,VIT_02s0025g01490,901,0.4367,Proteasome 26S regulatory subunit (RPN8),K03038,,vv23050Proteasome,
217,VIT_00s0399g00020,900,0.4363,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
218,VIT_14s0060g00680,903,0.4354,Lipase GDSL,,,,
219,VIT_04s0008g05520,893,0.4324,Unknown protein,,,,
220,VIT_06s0080g00760,890,0.4304,Unknown protein,,,,
221,VIT_07s0031g01270,889,0.4274,Ring-H2 finger A2A,RHA2A,,vv60078Other_zf-C3HC4,
222,VIT_03s0063g01890,880,0.4245,Ring-H2 finger protein ATL3G,,,,
223,VIT_06s0004g00030,876,0.4230,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
224,VIT_09s0054g01370,883,0.4229,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
225,VIT_02s0025g03320,871,0.4220,CYP86A2,,,,
226,VIT_15s0048g02650,868,0.4193,Unknown protein,,,,
227,VIT_16s0039g01910,849,0.4094,Vegetative storage protein win4.5,,,,
228,VIT_05s0062g00430,837,0.4049,UDP-glucose:flavonoid 7-O-glucosyltransferase,E2_4_1_237,,vv10941Flavonoid_biosynthesis,
229,VIT_02s0033g00370,834,0.4041,Myb domain protein 113,MYB113_4,MYBA4,vv60044MYB,
230,VIT_17s0000g02440,832,0.4039,Integral membrane protein,,,,
231,VIT_00s0286g00040,830,0.4035,S-locus protein kinase,,,,
232,VIT_14s0068g00150,828,0.4006,No hit,,,,
233,VIT_15s0021g01150,827,0.3989,Calcium-dependent protein kinase-related,,,,
234,VIT_00s0484g00020,817,0.3962,Receptor kinase ARK3,,,,
235,VIT_16s0050g01900,800,0.3904,Leucine-rich repeat protein kinase,,,,
236,VIT_08s0007g07090,798,0.3872,Sphingosine-1-phosphate phosphatase,K04716,,vv10600Sphingolipid_metabolism,
237,VIT_18s0001g11160,794,0.3856,Unknown protein,,,,
238,VIT_02s0012g03050,798,0.3855,AAA-type ATPase,,,,
239,VIT_04s0008g01850,792,0.3845,Trihelix DNA-binding protein (GT2),GT2_2,,vv60062Trihelix,
240,VIT_09s0002g03770,795,0.3842,Mitotic phosphoprotein N' end (MPPN),K14313,,vv23013RNA_transport,vv44110Cell_cycle
241,VIT_16s0013g00700,795,0.3833,Multidrug resistance-associated protein 3,MRP3,,vv52010ABC_transporters,
242,VIT_11s0037g01290,778,0.3788,No hit,,,,
243,VIT_19s0014g01780,780,0.3770,BZIP transcription factor,BZIPDOM_14,VvbZIP52,vv60012BZIP,
244,VIT_08s0040g01130,783,0.3764,Serine carboxypeptidase II,,,,
245,VIT_18s0001g14760,772,0.3742,Lipase 3 (EXL3) family II extracellular,,,,
246,VIT_08s0007g03370,743,0.3603,Unknown protein,,,,
247,VIT_12s0028g01560,738,0.3589,Zinc finger (C3HC4-type ring finger),ZFC3HC4_236,,vv60078Other_zf-C3HC4,
248,VIT_11s0016g04540,742,0.3588,ABC transporter G member 22,ABCG22,,vv52010ABC_transporters,
249,VIT_18s0001g05950,730,0.3540,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
250,VIT_12s0057g00590,724,0.3537,Vacuolar protein sorting 11 (VPS11),VPS11,,vv50111Tethering_factors,
251,VIT_16s0100g00070,730,0.3513,Prohibitin 1,PHB1,,vv50108Accessory_factors_involved_in_transport,
252,VIT_04s0023g01130,703,0.3399,E3 ubiquitin-protein ligase RNF5,K10666_155,,vv24141Protein_processing_in_endoplasmic_reticulum,vv60078Other_zf-C3HC4
253,VIT_08s0007g09000,700,0.3369,Glycerol-3-phosphate dehydrogenase,E1_1_1_8,,vv10564Glycerophospholipid_metabolism,
254,VIT_15s0021g02690,693,0.3366,Unfertilized embryo sac 10 UNE10,UNE10_1,,vv60011BHLH,
255,VIT_10s0003g00420,697,0.3348,Auxin response factor 3,ARF3_2,,vv30003Auxin_signaling,vv60004ARF
256,VIT_14s0066g02270,688,0.3320,Endonuclease/exonuclease/phosphatase family protein,E3_1_30_x,,,
257,VIT_09s0002g01080,689,0.3305,Lipoxygenase,E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
