Vv_m2,2000,1000,VIT_01s0026g02770
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
32,VIT_11s0016g04460,2021,0.9773,Ornithine decarboxylase,E4_1_1_17,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
33,VIT_05s0077g01020,2026,0.9769,GCN5 N-acetyltransferase (GNAT),GCN5_24,,vv60082GNAT,
34,VIT_02s0033g00610,2023,0.9768,Chromomethylase 2,,,,
35,VIT_03s0063g01440,2018,0.9763,Transcriptional factor B3,TFB3_6,,vv60001ABI3VP1,
36,VIT_05s0077g01360,2023,0.9759,Myb domain protein 111,MYB111_1,MYBF2,vv60044MYB,
37,VIT_06s0004g00030,2003,0.9756,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
38,VIT_05s0094g00740,2010,0.9743,Stearoyl-acyl-[acyl-carrier-protein] desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
39,VIT_18s0001g14770,2013,0.9734,Lipase 3 (EXL3) family II extracellular,,,,
40,VIT_00s0901g00010,2005,0.9719,Ankyrin repeat protein,,,,
41,VIT_00s0411g00040,2010,0.9710,Unknown,,,,
42,VIT_16s0100g00540,2005,0.9700,S-N-methylcoclaurine 3'-hydroxylase,E1_14_13_71,,vv10950Alkaloid_biosynthesis_I,
43,VIT_09s0054g00590,1980,0.9616,No hit,,,,
44,VIT_01s0137g00320,1990,0.9614,TEL1 (Terminal EAR1-like 1),TEL1,,vv44110Cell_cycle,
45,VIT_09s0002g01340,1985,0.9599,Auxin-binding protein ABP19,ABP19,,vv30003Auxin_signaling,
46,VIT_05s0020g03520,1989,0.9590,Ovate family protein 12 OFP12,OFP12_1,,vv60086OFP,
47,VIT_05s0020g04400,1970,0.9586,No hit,,,,
48,VIT_09s0054g01410,1970,0.9503,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
49,VIT_03s0088g00680,1964,0.9502,Pathogenesis-related protein 1 precursor (PRP 1),PRP1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
50,VIT_18s0075g00010,1959,0.9432,No hit,,,,
51,VIT_15s0021g00050,1938,0.9421,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
52,VIT_03s0167g00070,1940,0.9399,MADS-box protein SVP (short vegetative phase),SVP_4,,vv30009Flower_development,vv60042MADS
53,VIT_13s0047g00840,1940,0.9354,Serine hydroxymethyltransferase 3,E2_1_2_1,,vv10260Glycine_serine_and_threonine_metabolism,vv10670One_carbon_pool_by_folate
54,VIT_18s0001g03840,1929,0.9350,TEL2 (Terminal EAR1-like 2),TEL2,,vv44110Cell_cycle,
55,VIT_16s0022g02190,1937,0.9344,Chalcone and stilbene synthases,E2_3_1_74,,vv10941Flavonoid_biosynthesis,
56,VIT_18s0041g01590,1923,0.9335,Taxane 10-beta-hydroxylase,E1_14_13_76,,vv10904Diterpenoid_biosynthesis,
57,VIT_05s0102g00880,1919,0.9266,Strictosidine synthase,E4_3_3_2,,vv10900Terpenoid_biosynthesis,vv10902Monoterpenoid_biosynthesis
58,VIT_13s0064g01580<br>VIT_13s0064g01720,1906,0.9221,
59,VIT_09s0054g01500,1894,0.9181,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
60,VIT_03s0038g01850,1885,0.9168,Proline-rich protein 4,,,,
61,VIT_01s0137g00130,1893,0.9136,B-keto acyl reductase,,,,
62,VIT_00s0228g00070<br>VIT_00s0228g00010<br>VIT_00s0411g00050,1885,0.9119,
63,VIT_12s0142g00360,1871,0.9087,SHATTERPROOF 2,SHATTERPROOF2,,vv60042MADS,
64,VIT_15s0021g00040,1864,0.9053,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
65,VIT_09s0002g00600,1878,0.9046,RPP27 (resistance to peronospora parasitica 27),,,,
66,VIT_13s0067g03540,1875,0.9006,S haplotype-specific F-box protein a,,,,
67,VIT_19s0014g03940,1861,0.8999,Sporocyteless,SPOROCYTELESS,,vv60089Other_Nozzle,
68,VIT_13s0064g01710,1873,0.8996,Amygdalin hydrolase isoform AH I precursor,E3_2_1_117,,vv10460Cyanoamino_acid_metabolism,
69,VIT_16s0039g01510,1856,0.8975,Calcium-dependent protein kinase-related,,,,
70,VIT_17s0000g09260,1841,0.8954,No hit,,,,
71,VIT_18s0041g00970,1847,0.8949,UDP-glycosyltransferase 88B1,,,,
72,VIT_08s0056g01100,1845,0.8948,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
73,VIT_17s0000g07570,1849,0.8924,formin 8,FH8,,vv44810Regulation_of_actin_cytoskeleton,
74,VIT_01s0010g01070,1837,0.8870,No hit,,,,
75,VIT_15s0046g01580,1832,0.8859,Acidic chitinase III,E3_2_1_14,,vv10530Aminosugars_metabolism,
76,VIT_17s0000g05000,1828,0.8839,SEPALLATA1,SEPALLATA1_1,,vv30009Flower_development,vv60042MADS
77,VIT_01s0010g02320,1843,0.8839,Vinorine synthase,E2_3_1_160,,vv10902Monoterpenoid_biosynthesis,
78,VIT_04s0023g02820,1834,0.8826,MADS box transcription factor TM6 (TM6) APETALA3,TM6APETALA3_2,,vv30008Ethylene_signaling,vv30009Flower_development
79,VIT_08s0040g00820,1811,0.8774,CYP94A1,,,,
80,VIT_05s0094g00730,1814,0.8759,Stearoyl-acyl-carrier protein desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
81,VIT_09s0054g00880,1801,0.8709,Lipase GDSL,,,,
82,VIT_18s0001g08460,1794,0.8675,ATP binding,,,,
83,VIT_19s0027g01130,1799,0.8662,ASML2 (activator of SPOMIN::LUC2  constans-like),ASML2,,vv60070Orphans_CCT,
84,VIT_00s0179g00310,1787,0.8645,Ammonium transporter 2,AMT2,,vv50101Channels_and_pores,
85,VIT_10s0092g00300,1764,0.8555,Unknown,,,,
86,VIT_16s0050g00050,1762,0.8537,Myb domain protein 18,MYB18,MYB158,vv60044MYB,
87,VIT_16s0050g02500,1756,0.8537,Transcription factor MUTE,MUTE_1,,vv60011BHLH,
88,VIT_15s0048g01240,1763,0.8505,MADS-box protein AGL20,SOC1_3,,vv30009Flower_development,vv60042MADS
89,VIT_01s0011g03490,1747,0.8444,3-ketoacyl-CoA synthase,,,,
90,VIT_15s0107g00120,1741,0.8411,MADS-box protein SVP (short vegetative phase),SVP_3,,vv30009Flower_development,vv60042MADS
91,VIT_18s0041g00800,1735,0.8410,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,RHGT1,,vv10942Anthocyanin_biosynthesis,
92,VIT_01s0182g00140,1722,0.8351,PHO1-like protein,PHO1,,vv50125Porters_cat_66_to_94,
93,VIT_15s0021g02290,1711,0.8306,Squamosa promoter-binding protein 2 (SPL2),SPL2_2,,vv60055SBP,
94,VIT_14s0171g00040,1717,0.8287,Cf-2 gene,K13466,,vv34626Plant-pathogen_interaction,
95,VIT_01s0011g00970,1720,0.8277,RPM1 (resistance to p. syringae pv maculicola 1),K13457,,vv34626Plant-pathogen_interaction,
96,VIT_18s0041g02150,1692,0.8246,Lipase GDSL,,,,
97,VIT_09s0002g01330,1692,0.8198,Auxin-binding protein ABP19,ABP19,,vv30003Auxin_signaling,
98,VIT_19s0085g00940,1693,0.8167,Myb domain protein 67,MYB67_1,MYB67B,vv60044MYB,
99,VIT_10s0003g02070,1669,0.8063,Agamous (AG) floral homeotic protein,AGAMOUS_1,,vv30009Flower_development,vv60042MADS
100,VIT_08s0007g00870,1668,0.8058,fringe-related protein,K05948,,,
101,VIT_18s0001g01760,1666,0.8056,PISTILLATA (PI) floral homeotic protein,PISTILLATA_1,,vv30009Flower_development,vv60042MADS
102,VIT_18s0076g00320,1667,0.8041,Nodulin,,,,
103,VIT_18s0001g07460,1660,0.8035,MADS-box protein SVP (short vegetative phase),SVP_2,,vv30009Flower_development,vv60042MADS
104,VIT_18s0089g00500,1652,0.7973,No hit,,,,
105,VIT_17s0053g00730,1642,0.7944,Calcium-dependent protein kinase / CDPK,,,,
106,VIT_07s0129g00340,1629,0.7839,Shoot gravitropism 7,SGR7_2,,vv60032GRAS,
107,VIT_18s0164g00050,1623,0.7833,No hit,,,,
108,VIT_18s0001g01390,1612,0.7833,GA 20-oxidase,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
109,VIT_15s0045g01600,1617,0.7827,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
110,VIT_11s0016g04260,1623,0.7818,Hydrolase  alpha/beta fold,,,,
111,VIT_08s0058g00110,1599,0.7743,Basic helix-loop-helix aprataxin,APRATAXIN_2,,vv60011BHLH,
112,VIT_05s0094g00550,1589,0.7732,Stearoyl-acyl-[acyl-carrier-protein] desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
113,VIT_00s0313g00060,1579,0.7617,No hit,,,,
114,VIT_19s0027g01880,1578,0.7587,Amino acid transport protein,AATRREL,,vv50123Porters_cat_18_to_29,
115,VIT_15s0024g01860,1568,0.7571,MADS-box protein AGL24,AGL24_1,,vv30009Flower_development,vv60042MADS
116,VIT_07s0104g00100,1555,0.7556,AL-activated malate transporter 1,ALMT1,,vv50125Porters_cat_66_to_94,
117,VIT_07s0130g00240,1563,0.7540,Zinc finger homeobox 21,ZFHB21_2,,vv60068Zf-HD,
118,VIT_09s0054g00850,1527,0.7445,Lipase GDSL,,,,
119,VIT_16s0022g02400,1535,0.7430,MADS-box agamous-like 42,AGL42_1,,vv60042MADS,
120,VIT_09s0054g00860,1533,0.7409,Lipase GDSL,,,,
121,VIT_12s0057g00340,1532,0.7405,Exopolygalacturonase,E3_2_1_15,,vv40006Cell_wall,
122,VIT_15s0046g02360,1535,0.7401,Unknown,,,,
123,VIT_15s0046g00480,1531,0.7393,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
124,VIT_19s0014g02070,1528,0.7389,flavonol 3-O-glucosyltransferase,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
125,VIT_01s0011g03880,1509,0.7293,Sterol-C5(6)-desaturase,E1_14_21_6,,vv10100Biosynthesis_of_steroids,
126,VIT_03s0063g01850,1506,0.7247,AOS (allene oxide synthase),E4_2_1_92,,vv10592alpha-Linolenic_acid_metabolism,
127,VIT_16s0039g02080,1506,0.7240,Ribosomal protein L5-1 60S,K02932,,vv23010Ribosome,
128,VIT_10s0116g00800,1498,0.7195,CYP77A3,,,,
129,VIT_03s0038g02990,1481,0.7186,No hit,,,,
130,VIT_18s0001g14290,1470,0.7139,Invertase-like protein,E3_2_1_26,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
131,VIT_05s0049g01170,1472,0.7115,Unknown protein,,,,
132,VIT_04s0008g01140,1446,0.6999,Beta-fructosidase (BFRUCT1),E3_2_1_26,,vv10052Galactose_metabolism,vv10500Starch_and_sucrose_metabolism
133,VIT_00s2182g00010,1443,0.6995,Serine/threonine-protein phosphatase BSL3,BSL3,,vv30005Brassinosteroids_signaling,
134,VIT_15s0048g02460,1453,0.6979,Quercetin 3-O-methyltransferase 1,E2_1_1_76,,vv10941Flavonoid_biosynthesis,
135,VIT_15s0048g01250,1448,0.6958,MADS-box protein AGL20,SOC1_1,,vv30009Flower_development,vv60042MADS
136,VIT_15s0048g02900,1435,0.6946,CYP78A3p,,,,
137,VIT_15s0045g01460,1434,0.6911,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
138,VIT_07s0104g01230,1397,0.6791,Auxin response factor 2,ARF2_5,,vv30003Auxin_signaling,vv60004ARF
139,VIT_19s0093g00440,1381,0.6720,3-ketoacyl-CoA synthase,,,,
140,VIT_01s0011g03230,1381,0.6678,Basic/Leu zipper protein HBP-1b,AHBP1B_1,VvbZIP01,vv30011Jasmonate_signaling,vv60012BZIP
141,VIT_03s0017g00360,1373,0.6649,MADS-box protein SVP (short vegetative phase),SVP_5,,vv30009Flower_development,vv60042MADS
142,VIT_15s0045g01480,1379,0.6646,No hit,,,,
143,VIT_12s0028g00380,1375,0.6646,DTDP-glucose 4-6-dehydratase,E4_2_1_46,,vv10520Nucleotide_sugars_metabolism,
144,VIT_17s0000g05950,1379,0.6639,PRE1 (Paclobutrazol resistance1),PRE1,,vv60011BHLH,
145,VIT_06s0080g00120,1365,0.6636,Male sterility 2 (MS2) Acyl-CoA reductase,,,,
146,VIT_14s0083g00840,1373,0.6620,Lipase GDSL 7,,,,
147,VIT_04s0008g04870,1338,0.6486,flavin monooxygenase-like protein,E1_14_13_8,,vv11000Single_reactions,
148,VIT_18s0001g00550,1337,0.6422,Rho guanyl-nucleotide exchange factor ROPGEF1,ROPGEF1,,,
149,VIT_12s0057g00930,1327,0.6401,Hydroxycinnamoyl-CoA:shikimate hydroxycinnamoyltransferase,E2_3_1_133,,vv10940Phenylpropanoid_biosynthesis,
150,VIT_07s0005g04180,1325,0.6358,Glutathione S-transferase,E2_5_1_18,,vv10480Glutathione_metabolism,
151,VIT_13s0064g01700,1316,0.6330,Glycosyl hydrolase family 1 protein,K01238,,vv10530Aminosugars_metabolism,
152,VIT_08s0007g04300,1310,0.6310,Lipase GDSL,,,,
153,VIT_11s0016g04470,1312,0.6308,Ornithine decarboxylase,E4_1_1_17,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
154,VIT_18s0041g00900,1293,0.6307,UDP-glycosyltransferase 88A4,,,,
155,VIT_13s0047g00370,1296,0.6267,Enoyl-CoA hydratase,E4_2_1_17,vv10650Butanoate_metabolism,vv10062Fatty_acid_elongation_in_mitochondria,vv10071Fatty_acid_metabolism
156,VIT_13s0158g00400,1290,0.6235,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
157,VIT_16s0098g00840,1282,0.6208,Unknown protein,,,,
158,VIT_00s0194g00170,1269,0.6160,TPD1 (tapetum determinant 1),,,,
159,VIT_07s0005g02180,1261,0.6107,3-beta hydroxysteroid dehydrogenase,E1_1_1_145,,vv10140C21-Steroid_hormone_metabolism,
160,VIT_00s0218g00100,1260,0.6090,Metal transporter Nramp6,NRAMP6,,vv50124Porters_cat_30_to_64,
161,VIT_01s0010g03350,1258,0.6083,GTPase EngC,K06949,,,
162,VIT_18s0001g08920,1248,0.6076,No hit,,,,
163,VIT_03s0063g01990,1252,0.6048,Ternary complex factor MIP1,,,,
164,VIT_13s0064g01550,1246,0.6040,Beta-primeverosidase,E3_2_1_149,,vv11000Single_reactions,
165,VIT_05s0020g03250,1242,0.6015,Protein kinase,,,,
166,VIT_01s0011g00140,1239,0.6012,CRABS CLAW,CRABS_CLAW,,vv60019C2C2-YABBY,
167,VIT_15s0107g00380,1247,0.6010,Basic helix-loop-helix (bHLH) family,BHLHDOM_10,,vv60011BHLH,
168,VIT_10s0003g00850,1218,0.5933,Zinc finger (C3HC4-type ring finger),ZFC3HC4_237,,vv60078Other_zf-C3HC4,
169,VIT_17s0000g05220,1224,0.5919,TCP family transcription factor TCP5,TCP5,,vv60061TCP,
170,VIT_01s0146g00340,1226,0.5903,Leucine-rich repeat protein kinase,,,,
171,VIT_05s0094g00650,1222,0.5901,Stearoyl-acyl-carrier protein desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
172,VIT_18s0001g03870,1218,0.5881,No hit,,,,
173,VIT_18s0122g00220,1212,0.5866,Phosphodiesterase/alkaline phosphatase D,E3_1_4_1,,,
174,VIT_03s0017g00440,1219,0.5866,MADS-box agamous-like 24,AGL24_2,,vv30009Flower_development,vv60042MADS
175,VIT_15s0024g02000,1204,0.5811,MADS-box protein AGL24,AGL24_3,,vv30009Flower_development,vv60042MADS
176,VIT_13s0064g01560,1192,0.5781,Glycosyl hydrolase family 1 protein,,,,
177,VIT_14s0068g00820,1199,0.5764,Lipid transfer protein,LTP,,,
178,VIT_02s0012g02820,1191,0.5756,Geraniol 10-hydroxylase,G10H,,vv10902Monoterpenoid_biosynthesis,
179,VIT_11s0118g00550,1188,0.5753,CTV.13 Jp18,,,,
180,VIT_13s0067g03490,1194,0.5746,ARR9 typeA,ARR9_6,,vv30007Cytokinin_signaling,vv60072Orphans_Response_reg
181,VIT_06s0061g00260,1181,0.5736,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
182,VIT_14s0219g00270,1180,0.5709,TEL1 (Terminal EAR1-like 1),TEL1,,vv44110Cell_cycle,
183,VIT_06s0061g00140,1183,0.5696,Unknown protein,,,,
184,VIT_15s0021g00060,1180,0.5692,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
185,VIT_09s0002g01370,1168,0.5664,AP2 AINTEGUMENTA,AINTEGUMENTA_1,VvAP2-10,vv30008Ethylene_signaling,vv60003AP2_EREBP
186,VIT_02s0025g05030,1164,0.5642,Unknown protein,,,,
187,VIT_17s0000g04040,1166,0.5638,No hit,,,,
188,VIT_08s0007g03100,1151,0.5571,Transposon protein  Mutator sub-class,,,,
189,VIT_13s0067g01370,1140,0.5534,Zinc transporter ZIP6,ZIP6,,vv50121Porters_cat_1_to_6,
190,VIT_14s0036g00440,1144,0.5524,Unknown protein,,,,
191,VIT_02s0012g01190,1126,0.5442,Zinc finger (C2H2 type) family,C2H2FAM_14,,vv60017C2H2,
192,VIT_07s0104g01350,1121,0.5405,Integral membrane family protein UPF0497,,,,
193,VIT_15s0046g00700,1121,0.5382,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
194,VIT_08s0007g02050,1104,0.5380,Unknown protein,,,,
195,VIT_15s0046g00710,1106,0.5364,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
196,VIT_14s0036g00540,1108,0.5340,Ribulose bisphosphate carboxylase  large chain,E4_1_1_39,,vv10710Carbon_fixation,
197,VIT_10s0042g00940,1105,0.5338,Hydroxyproline-rich glycoprotein family protein,HRGP_3,,vv40006Cell_wall,vv60062Trihelix
198,VIT_04s0044g01950,1087,0.5279,Diacylglycerol acyltransferase family,E2_3_1_20,,vv10561Glycerolipid_metabolism,vv50124Porters_cat_30_to_64
199,VIT_02s0025g01960,1094,0.5275,No hit,,,,
200,VIT_16s0050g00850,1092,0.5258,C2 domain-containing protein,,,,
201,VIT_03s0017g00390,1089,0.5248,MADS-box protein SVP (short vegetative phase),SVP_7,,vv30009Flower_development,vv60042MADS
202,VIT_05s0062g00500,1084,0.5224,No hit,,,,
203,VIT_18s0001g09020,1080,0.5202,Exo70 exocyst complex subunit G1,EXO70G1,,vv50111Tethering_factors,
204,VIT_16s0022g02380,1064,0.5135,MADS-box agamous-like 42,AGL42_2,,vv60042MADS,
205,VIT_05s0094g00580,1057,0.5119,Stearoyl-CoA 9-desaturase,E1_14_19_1,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
206,VIT_18s0041g02140,1047,0.5107,MADS-box agamous-like 12,AGL12,,vv60042MADS,
207,VIT_10s0003g03610,1061,0.5099,Lupeol synthase 2,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
208,VIT_12s0035g00930,1050,0.5080,Bromodomain containing,,,,
209,VIT_18s0001g14800,1048,0.5051,Lipase 3 (EXL3) family II extracellular,,,,
210,VIT_09s0054g01290,1030,0.5027,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
211,VIT_05s0124g00300,1046,0.5012,Male sterility 2,,,,
212,VIT_01s0011g04070,1031,0.4990,IAA34,IAA34,,vv30003Auxin_signaling,vv60008AUXIAA
213,VIT_17s0000g07930,1025,0.4973,Nodulin MtN21 family,MTN21,,vv50122Porters_cat_7_to_17,
214,VIT_18s0041g01800,1016,0.4894,Taxadiene 5-alpha-hydroxylase,E1_14_99_37,,vv10904Diterpenoid_biosynthesis,
215,VIT_10s0003g03570,1011,0.4884,Cycloartenol Synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
216,VIT_18s0001g08350,1002,0.4871,Unknown,,,,
217,VIT_19s0090g01160,1007,0.4862,Lipase GDSL,,,,
218,VIT_11s0016g04750,1003,0.4855,Potassium channel AKT1,AKT1,,vv30001ABA_signaling,vv50101Channels_and_pores
219,VIT_07s0031g02380,995,0.4842,No hit,,,,
220,VIT_14s0006g02890,977,0.4729,ATSYTE/NTMC2T3.2/NTMC2TYPE3.2/SYTE,NTMC2T3_2,,vv50109Incompletely_characterized_transport_systems,
221,VIT_01s0011g01220,966,0.4696,Unusual floral organs (UFO),UFO,,vv30009Flower_development,
222,VIT_08s0007g05320,964,0.4680,Essential for mitotic growth 1,K14568,,vv23008Ribosome_biogenesis_in_Eukaryotes,
223,VIT_05s0124g00310,964,0.4650,Male sterility 2,,,,
224,VIT_14s0083g01060,962,0.4643,Myb domain protein 121,MYB121,MYB121,vv60044MYB,
225,VIT_05s0094g01020,963,0.4634,Indole-3-acetate beta-glucosyltransferase,E2_4_1_121,,vv11002Auxin_biosynthesis,
226,VIT_02s0025g00560,956,0.4623,Glycoside hydrolase  family 5,,,,
227,VIT_11s0016g01250,943,0.4589,Growth-regulating factor 6,GRF6,,vv60033GRF,
228,VIT_00s0226g00050,947,0.4566,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
229,VIT_00s0391g00030,942,0.4549,Unknown,,,,
230,VIT_04s0008g00920,947,0.4527,Clavata1 receptor kinase (CLV1),,,,
231,VIT_07s0031g00770,931,0.4519,Unknown protein,,,,
232,VIT_18s0001g01160,934,0.4514,Alcohol dehydrogenase,E1_1_1_1,,vv10010Glycolysis,vv10071Fatty_acid_metabolism
233,VIT_07s0005g02490,911,0.4431,CYP709B2,,,,
234,VIT_10s0003g04340,907,0.4384,Glucan endo-1 3-beta-glucosidase,E3_2_1_39,,vv10500Starch_and_sucrose_metabolism,
235,VIT_17s0053g00720,908,0.4378,Calcium-dependent protein kinase / CDPK,,,,
236,VIT_03s0063g00250,899,0.4366,Hydrogenobyrinic acid a c-diamide synthase,E6_3_5_9,,vv50101Channels_and_pores,
237,VIT_06s0004g08320,897,0.4350,No hit,,,,
238,VIT_14s0060g00490,895,0.4322,No hit,,,,
239,VIT_04s0043g00900,888,0.4313,Tyrosine decarboxylase,E4_1_1_25,,vv10350Tyrosine_metabolism,vv10950Alkaloid_biosynthesis_I
240,VIT_16s0022g01190<br>VIT_00s1492g00010<br>VIT_16s0022g01000<br>VIT_16s0022g01140,890,0.4291,
241,VIT_11s0016g03910,885,0.4288,Unknown protein,,,,
242,VIT_09s0002g06310,885,0.4286,No hit,,,,
243,VIT_03s0017g01140,885,0.4249,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
244,VIT_19s0015g01930,878,0.4244,LAS (lateral suppressor),LAS,,vv60032GRAS,
245,VIT_08s0007g03450,868,0.4218,TFL1B protein [Vitis vinifera],TFL1,,vv30009Flower_development,
246,VIT_11s0052g00770,867,0.4186,Serine carboxypeptidase SCPL13,,,,
247,VIT_12s0059g01410,861,0.4163,No hit,,,,
248,VIT_18s0075g01060,860,0.4163,Poly(A) binding protein 8,,,,
249,VIT_09s0054g01280,850,0.4110,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
250,VIT_10s0003g03600<br>VIT_10s0003g03520,847,0.4096,
251,VIT_03s0038g00930,842,0.4060,Auxin responsive SAUR protein,SAUR,,vv30003Auxin_signaling,
252,VIT_18s0001g14450,833,0.4038,Ferredoxin:nadp+ Oxidoreductase PETH,K02641,,vv10195Photosynthesis,vv50135Primary_active_transporter_cat_D3_to_E2
253,VIT_04s0008g02350,826,0.3990,No hit,,,,
254,VIT_07s0005g03750,826,0.3990,RIC7 (ROP-interactive crib motif-containing protein 7),,,,
255,VIT_17s0000g07270,821,0.3972,No hit,,,,
256,VIT_04s0008g01710,825,0.3966,MAP3K delta-1 protein kinase,,,,
257,VIT_16s0022g01070,816,0.3950,Chalcone synthase [Vitis vinifera],E2_3_1_74,,vv10941Flavonoid_biosynthesis,
258,VIT_18s0072g00470,813,0.3947,BZIP transcription factor,BZIPDOM_16,VvbZIP51,vv60012BZIP,
259,VIT_07s0104g01730,809,0.3904,HAK5 (High affinity K+ transporter 5),HAK5,,vv50125Porters_cat_66_to_94,
260,VIT_18s0001g11800,805,0.3902,BEL1-like homeodomain protein 4 (SAWTOOTH 2),BLH4,VvHB66,vv60034HB,
261,VIT_01s0137g00360,808,0.3892,Transducin family protein / WD-40 repeat,,,,
262,VIT_08s0058g01130,803,0.3889,WNK5 (Arabidopsis WNK kinase 5),,,,
