Hsz-PTEN,2000,1000,T007773-PTEN,"p2@PTEN"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
63,T060589,1666,0.8293,p1@LUC7L3,e:51747,h:24309,"O95232,C9JL41,D6RDI2,E7EN55,F5H1W9,B4DJ96",LUC7L3,"LUC7 like 3 pre-mRNA splicing factor","gene with protein product"
64,T104374,1665,0.8271,p1@RWDD2B,e:10069,h:1302,,RWDD2B,"RWD domain containing 2B","gene with protein product"
65,T160696,1659,0.8270,p7@ZBTB2,e:57621,h:20868,,ZBTB2,"zinc finger and BTB domain containing 2","gene with protein product"
66,T096472,1660,0.8263,p5@DIRAS3,e:9077,h:687,O95661,DIRAS3,"DIRAS family GTPase 3","gene with protein product"
67,T051446,1652,0.8219,p2@CLUAP1,e:23059,h:19009,,CLUAP1,"clusterin associated protein 1","gene with protein product"
68,T174483,1643,0.8154,p1@TAX1BP1,e:8887,h:11575,"Q86VP1,B8ZZD4,F8WBU9,E7ENV2",TAX1BP1,"Tax1 binding protein 1","gene with protein product"
69,T118304,1637,0.8144,p59@FN1,e:2335,h:3778,,FN1,"fibronectin 1","gene with protein product"
70,T051415,1626,0.8106,p1@MTRNR2L4,e:100463285,h:37161,P0CJ71,MTRNR2L4,"MT-RNR2-like 4","gene with protein product"
71,T162582,1617,0.8045,p4@LINC00340,e:401237,h:28245,,CASC15,"cancer susceptibility candidate 15 (non-protein coding)","RNA, long non-coding"
72,T174487,1613,0.8037,p2@TAX1BP1,e:8887,h:11575,Q86VP1,TAX1BP1,"Tax1 binding protein 1","gene with protein product"
73,T033478,1609,0.8009,p1@NAP1L4P3,,h:39738,,NAP1L4P3,"nucleosome assembly protein 1 like 4 pseudogene 3",pseudogene
74,T004050,1605,0.7981,p1@MTPAP,e:55149,h:25532,Q9NVV4,MTPAP,"mitochondrial poly(A) polymerase","gene with protein product"
75,T168732,1602,0.7966,p1@GIGYF1,e:64599,h:9126,,GIGYF1,"GRB10 interacting GYF protein 1","gene with protein product"
76,T059065,1592,0.7928,p2@VPS53,e:55275,h:25608,,VPS53,"VPS53, GARP complex subunit","gene with protein product"
77,T046049,1594,0.7899,p6@UACA,e:55075,h:15947,Q9BZF9,UACA,"uveal autoantigen with coiled-coil domains and ankyrin repeats","gene with protein product"
78,T056022,1585,0.7897,p3@DRG2,e:1819,h:3030,Q59FW9,DRG2,"developmentally regulated GTP binding protein 2","gene with protein product"
79,T153688,1584,0.7885,p12@RAI14,e:26064,h:14873,Q9P0K7,RAI14,"retinoic acid induced 14","gene with protein product"
80,T133589,1584,0.7881,p6@DLG1,e:1739,h:2900,C9IYP1,DLG1,"discs large MAGUK scaffold protein 1","gene with protein product"
81,T124073,1578,0.7851,p7@USP34,e:9736,h:20066,,USP34,"ubiquitin specific peptidase 34","gene with protein product"
82,T069751,1574,0.7839,p7@LDLR,e:3949,h:6547,,LDLR,"low density lipoprotein receptor","gene with protein product"
83,T129877,1570,0.7815,p4@C3orf58,e:205428,h:28490,,C3orf58,"chromosome 3 open reading frame 58","gene with protein product"
84,T092014,1561,0.7793,p11@HNRNPU,e:3192,h:5048,,HNRNPU,"heterogeneous nuclear ribonucleoprotein U","gene with protein product"
85,T085172,1565,0.7786,p7@UCK2,e:7371,h:12562,,UCK2,"uridine-cytidine kinase 2","gene with protein product"
86,T149579,1564,0.7773,"p1@IK,p1@MIR3655","e:3550,e:100500820","h:5958,h:38960","Q9H4P6,D6RAH1,D6RAY9,E7EQZ7",IK,"IK cytokine, down-regulator of HLA II","gene with protein product"
87,T070100,1551,0.7732,p2@TNPO2,e:30000,h:19998,"O14787,Q05D48,Q6IN77",TNPO2,"transportin 2","gene with protein product"
88,T192585,1535,0.7648,p5@SMU1,e:55234,h:18247,,SMU1,"DNA replication regulator and spliceosomal factor","gene with protein product"
89,T060173,1536,0.7627,p4@SLC35B1,e:10237,h:20798,,SLC35B1,"solute carrier family 35 member B1","gene with protein product"
90,T162321,1519,0.7572,p4@DEK,e:7913,h:2768,,DEK,"DEK proto-oncogene","gene with protein product"
91,T039635,1519,0.7569,p9@FNTB,e:2342,h:3785,,FNTB,"farnesyltransferase, CAAX box, beta","gene with protein product"
92,T093458,1517,0.7555,p3@TXLNA,e:200081,h:30685,Q69YT3,TXLNA,"taxilin alpha","gene with protein product"
93,T028894,1509,0.7530,p5@C1S,e:716,h:1247,F5H7T4,C1S,"complement C1s","gene with protein product"
94,T094220,1515,0.7522,p16@MACF1,e:23499,h:13664,Q96PK2,MACF1,"microtubule-actin crosslinking factor 1","gene with protein product"
95,T013664,1510,0.7512,p2@CD59,e:966,h:1689,,CD59,"CD59 molecule","gene with protein product"
96,T059589,1509,0.7507,p8@KIAA1267,e:284058,h:24565,Q7Z3B3,KANSL1,"KAT8 regulatory NSL complex subunit 1","gene with protein product"
97,T050033,1502,0.7484,p3@TNRC6A,e:27327,h:11969,Q8NDV7,TNRC6A,"trinucleotide repeat containing 6A","gene with protein product"
98,T114553,1495,0.7449,p4@PPIG,e:9360,h:14650,C9JT64,PPIG,"peptidylprolyl isomerase G","gene with protein product"
99,T080875,1492,0.7390,p2@NRAS,e:4893,h:7989,P01111,NRAS,"neuroblastoma RAS viral oncogene homolog","gene with protein product"
100,T038481,1483,0.7382,p3@NIN,e:51199,h:14906,,NIN,ninein,"gene with protein product"
101,T102398,1479,0.7373,p5@CDS2,e:8760,h:1801,,CDS2,"CDP-diacylglycerol synthase 2","gene with protein product"
102,T110826,1472,0.7331,p4@GCC2,e:9648,h:23218,F8WEC5,GCC2,"GRIP and coiled-coil domain containing 2","gene with protein product"
103,T067919,1471,0.7329,p1@NARS,e:4677,h:7643,"F5H015,B4DN60,B4DG16",NARS,"asparaginyl-tRNA synthetase","gene with protein product"
104,T151228,1454,0.7245,p70@LARP1,e:23367,h:29531,,LARP1,"La ribonucleoprotein domain family member 1","gene with protein product"
105,T113111,1448,0.7208,p2@ACVR2A,e:92,h:173,,ACVR2A,"activin A receptor type 2A","gene with protein product"
106,T046738,1449,0.7205,p5@HMG20A,e:10363,h:5001,,HMG20A,"high mobility group 20A","gene with protein product"
107,T048472,1447,0.7203,p2@HSP90B2P,e:7190,h:12099,Q58FF3,HSP90B2P,"heat shock protein 90 beta family member 2, pseudogene",pseudogene
108,T096390,1439,0.7170,p3@MIER1,e:57708,h:29657,Q8N108,MIER1,"MIER1 transcriptional regulator","gene with protein product"
109,T024990,1440,0.7154,p3@KDM5A,e:5927,h:9886,,KDM5A,"lysine demethylase 5A","gene with protein product"
110,T122367,1430,0.7139,p2@CRIM1,e:51232,h:2359,,CRIM1,"cysteine rich transmembrane BMP regulator 1","gene with protein product"
111,T185686,1432,0.7139,p9@ASPH,e:444,h:757,,ASPH,"aspartate beta-hydroxylase","gene with protein product"
112,T086920,1433,0.7126,p6@TPR,e:7175,h:12017,"P12270,Q99968",TPR,"translocated promoter region, nuclear basket protein","gene with protein product"
113,T138980,1423,0.7094,p1@LARP7,e:51574,h:24912,"D6RF49,D6RBH8,D6R9Z6",LARP7,"La ribonucleoprotein domain family member 7","gene with protein product"
114,T195980,1424,0.7092,p4@TCEAL4,e:79921,h:26121,,TCEAL4,"transcription elongation factor A like 4","gene with protein product"
115,T038317,1424,0.7085,p2@RPL36AL,e:6166,h:10346,Q969Q0,RPL36AL,"ribosomal protein L36a like","gene with protein product"
116,T010838,1419,0.7053,p7@MICAL2,e:9645,h:24693,,MICAL2,"microtubule associated monooxygenase, calponin and LIM domain containing 2","gene with protein product"
117,T096591,1408,0.7008,p1@ZRANB2,e:9406,h:13058,,ZRANB2,"zinc finger RANBP2-type containing 2","gene with protein product"
118,T201233,1403,0.6987,p3@ATRX,e:546,h:886,P46100,ATRX,"ATRX, chromatin remodeler","gene with protein product"
119,T200916,1396,0.6938,p3@OGT,e:8473,h:8127,,OGT,"O-linked N-acetylglucosamine (GlcNAc) transferase","gene with protein product"
120,T090953,1377,0.6858,p2@C1orf131,e:128061,h:25332,,C1orf131,"chromosome 1 open reading frame 131","gene with protein product"
121,T124424,1356,0.6753,p3@MEIS1,e:4211,h:7000,,MEIS1,"Meis homeobox 1","gene with protein product"
122,T129997,1358,0.6753,p2@C3orf19,e:51244,h:28033,Q6PII3,CCDC174,"coiled-coil domain containing 174","gene with protein product"
123,T080193,1354,0.6740,p3@SORT1,e:6272,h:11186,,SORT1,"sortilin 1","gene with protein product"
124,T080336,1345,0.6695,p2@FAM40A,e:85369,h:25916,,STRIP1,"striatin interacting protein 1","gene with protein product"
125,T129999,1344,0.6683,p1@C3orf19,e:51244,h:28033,"E7EW67,Q6PII3",CCDC174,"coiled-coil domain containing 174","gene with protein product"
126,T119951,1341,0.6668,p2@CAB39,e:51719,h:20292,,CAB39,"calcium binding protein 39","gene with protein product"
127,T081486,1341,0.6665,p2@DHRS3,e:9249,h:17693,O75911,DHRS3,"dehydrogenase/reductase 3","gene with protein product"
128,T044681,1338,0.6663,p8@CCPG1,e:9236,h:24227,Q9ULG6,CCPG1,"cell cycle progression 1","gene with protein product"
129,T176231,1323,0.6589,p13@TNRC18,e:84629,h:11962,,TNRC18,"trinucleotide repeat containing 18","gene with protein product"
130,T151372,1319,0.6572,p3@ADAM19,e:8728,h:197,,ADAM19,"ADAM metallopeptidase domain 19","gene with protein product"
131,T005767,1319,0.6546,p1@ARID5B,e:84159,h:17362,Q14865,ARID5B,"AT-rich interaction domain 5B","gene with protein product"
132,T029198,1313,0.6532,p1@NAP1L1,e:4673,h:7637,"B3KV44,F5H1X5,F8VVB5,F8W020,B3KNT8,F8VUX1,F8VXI6",NAP1L1,"nucleosome assembly protein 1 like 1","gene with protein product"
133,T080769,1310,0.6524,p5@PHTF1,e:10745,h:8939,Q9BVX8,PHTF1,"putative homeodomain transcription factor 1","gene with protein product"
134,T118864,1301,0.6495,p1@HMGB1P9,,h:13320,,HMGB1P9,"high mobility group box 1 pseudogene 9",pseudogene
135,T165172,1304,0.6488,p5@MAPK14,e:1432,h:6876,E7EX54,MAPK14,"mitogen-activated protein kinase 14","gene with protein product"
136,T136430,1300,0.6481,p2@WNT5A,e:7474,h:12784,,WNT5A,"Wnt family member 5A","gene with protein product"
137,T104677,1298,0.6458,p1@IFNAR1,e:3454,h:5432,"C9J114,C9JV08",IFNAR1,"interferon alpha and beta receptor subunit 1","gene with protein product"
138,T062520,1294,0.6451,p2@SOX9,e:6662,h:11204,,SOX9,"SRY-box 9","gene with protein product"
139,T184328,1287,0.6409,p2@MAK16,e:84549,h:13703,,MAK16,"MAK16 homolog","gene with protein product"
140,T038364,1286,0.6395,p2@ARF6,e:382,h:659,,ARF6,"ADP ribosylation factor 6","gene with protein product"
141,T156826,1282,0.6388,p1@TTC37,e:9652,h:23639,D6RCE2,TTC37,"tetratricopeptide repeat domain 37","gene with protein product"
142,T138000,1281,0.6386,p7@ST3GAL6,e:10402,h:18080,,ST3GAL6,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6","gene with protein product"
143,T006133,1276,0.6361,p4@HNRNPH3,e:3189,h:5043,,HNRNPH3,"heterogeneous nuclear ribonucleoprotein H3","gene with protein product"
144,T061861,1265,0.6300,p3@SMURF2,e:64750,h:16809,,SMURF2,"SMAD specific E3 ubiquitin protein ligase 2","gene with protein product"
145,T040363,1265,0.6287,p7@ZNF410,e:57862,h:20144,G3V2V5,ZNF410,"zinc finger protein 410","gene with protein product"
146,T179372,1263,0.6274,p2@AZIN1,e:51582,h:16432,E5RJ16,AZIN1,"antizyme inhibitor 1","gene with protein product"
147,T166204,1259,0.6267,p5@HSP90AB1,e:3326,h:5258,A8K3W9,HSP90AB1,"heat shock protein 90 alpha family class B member 1","gene with protein product"
148,T040378,1255,0.6253,p1@C14orf45,e:80127,h:19855,,BBOF1,"basal body orientation factor 1","gene with protein product"
149,T010435,1251,0.6233,p11@PHLDB1,e:23187,h:23697,Q96SW0,PHLDB1,"pleckstrin homology like domain family B member 1","gene with protein product"
150,T199596,1249,0.6217,p11@USP9X,e:8239,h:12632,,USP9X,"ubiquitin specific peptidase 9, X-linked","gene with protein product"
151,T187555,1250,0.6216,p19@MATN2,e:4147,h:6908,,MATN2,"matrilin 2","gene with protein product"
152,T124018,1250,0.6197,p3@PAPOLG,e:64895,h:14982,F8WAT4,PAPOLG,"poly(A) polymerase gamma","gene with protein product"
153,T027539,1244,0.6192,p25@OS9,e:10956,h:16994,,OS9,"OS9, endoplasmic reticulum lectin","gene with protein product"
154,T149527,1245,0.6185,"p4@ANKHD1-EIF4EBP3,p4@ANKHD1","e:404734,e:54882","h:24714,h:33530",,ANKHD1,"ankyrin repeat and KH domain containing 1","gene with protein product"
155,T081081,1235,0.6157,p3@PTGFRN,e:5738,h:9601,,PTGFRN,"prostaglandin F2 receptor inhibitor","gene with protein product"
156,T118875,1236,0.6152,p3@ARPC2,e:10109,h:705,,ARPC2,"actin related protein 2/3 complex subunit 2","gene with protein product"
157,T133546,1236,0.6149,p3@SENP5,e:205564,h:28407,,SENP5,"SUMO1/sentrin specific peptidase 5","gene with protein product"
158,T134930,1219,0.6065,p2@EXOSC7,e:23016,h:28112,,EXOSC7,"exosome component 7","gene with protein product"
159,T032535,1203,0.6009,p13@HSPH1,e:10808,h:16969,,HSPH1,"heat shock protein family H (Hsp110) member 1","gene with protein product"
160,T028147,1194,0.5943,p7@GAPDH,e:2597,h:4141,,GAPDH,"glyceraldehyde-3-phosphate dehydrogenase","gene with protein product"
161,T155356,1181,0.5884,p3@RAD17,e:5884,h:9807,,RAD17,"RAD17 checkpoint clamp loader component","gene with protein product"
162,T147388,1181,0.5884,p1@EFNA5,e:1946,h:3225,,EFNA5,"ephrin A5","gene with protein product"
163,T001401,1179,0.5854,p8@GFRA1,e:2674,h:4243,,GFRA1,"GDNF family receptor alpha 1","gene with protein product"
164,T192593,1174,0.5844,p4@B4GALT1,e:2683,h:924,,B4GALT1,"beta-1,4-galactosyltransferase 1","gene with protein product"
165,T079135,1170,0.5838,p5@INSR,e:3643,h:6091,,INSR,"insulin receptor","gene with protein product"
166,T000535,1171,0.5835,p3@C10orf26,e:54838,h:23510,Q9NXM7,WBP1L,"WW domain binding protein 1-like","gene with protein product"
167,T175050,1169,0.5810,p5@SEPT7,e:989,h:1717,,SEPT7,"septin 7","gene with protein product"
168,T066248,1164,0.5785,p4@CABYR,e:26256,h:15569,"E2ITD8,E2ITE0,E2ITE2",CABYR,"calcium binding tyrosine phosphorylation regulated","gene with protein product"
169,T175447,1159,0.5772,p1@INHBA,e:3624,h:6066,"P08476,A4D1W7",INHBA,"inhibin beta A subunit","gene with protein product"
170,T131193,1159,0.5755,p2@NMD3,e:51068,h:24250,,NMD3,"NMD3 ribosome export adaptor","gene with protein product"
171,T085923,1154,0.5744,p10@GNB1,e:2782,h:4396,,GNB1,"G protein subunit beta 1","gene with protein product"
172,T027869,1132,0.5637,p9@SRGAP1,e:57522,h:17382,,SRGAP1,"SLIT-ROBO Rho GTPase activating protein 1","gene with protein product"
173,T133537,1131,0.5632,p9@PAK2,e:5062,h:8591,,PAK2,"p21 (RAC1) activated kinase 2","gene with protein product"
174,T142127,1125,0.5608,p2@SPCS3,e:60559,h:26212,,SPCS3,"signal peptidase complex subunit 3","gene with protein product"
175,T038845,1127,0.5607,p3@MAPK1IP1L,e:93487,h:19840,,MAPK1IP1L,"mitogen-activated protein kinase 1 interacting protein 1 like","gene with protein product"
176,T194526,1123,0.5607,p7@ZCCHC6,e:79670,h:25817,,ZCCHC6,"zinc finger CCHC-type containing 6","gene with protein product"
177,T010200,1115,0.5556,p5@CEP164,e:22897,h:29182,,CEP164,"centrosomal protein 164","gene with protein product"
178,T129436,1113,0.5551,p1@STAG1,e:10274,h:11354,"Q6P275,Q8WVM7,Q68DW7,C9JJQ0,F8WF82,F8WCB3,Q4LE48",STAG1,"stromal antigen 1","gene with protein product"
179,T162541,1113,0.5548,p2@SOX4,e:6659,h:11200,,SOX4,"SRY-box 4","gene with protein product"
180,T151366,1109,0.5523,p12@CYFIP2,e:26999,h:13760,,CYFIP2,"cytoplasmic FMR1 interacting protein 2","gene with protein product"
181,T110823,1110,0.5495,p1@GCC2,e:9648,h:23218,"Q8IWJ2,B8ZZA5",GCC2,"GRIP and coiled-coil domain containing 2","gene with protein product"
182,T107920,1102,0.5491,p31@PISD,e:23761,h:8999,B1AKM8,PISD,"phosphatidylserine decarboxylase","gene with protein product"
183,T153893,1101,0.5483,p2@WDR70,e:55100,h:25495,D6RIW8,WDR70,"WD repeat domain 70","gene with protein product"
184,T148708,1094,0.5440,p3@HSPA4,e:3308,h:5237,B0AZS1,HSPA4,"heat shock protein family A (Hsp70) member 4","gene with protein product"
185,T046013,1087,0.5411,p3@TLE3,e:7090,h:11839,,TLE3,"transducin like enhancer of split 3","gene with protein product"
186,T173421,1081,0.5386,p2@SNX13,e:23161,h:21335,,SNX13,"sorting nexin 13","gene with protein product"
187,T153710,1079,0.5384,p3@DNAJC21,e:134218,h:27030,,DNAJC21,"DnaJ heat shock protein family (Hsp40) member C21","gene with protein product"
188,T099668,1083,0.5383,p2@C20orf112,e:140688,h:16106,,NOL4L,"nucleolar protein 4 like","gene with protein product"
189,T133915,1077,0.5374,p2@TOP2B,e:7155,h:11990,Q02880,TOP2B,"topoisomerase (DNA) II beta","gene with protein product"
190,T156458,1077,0.5372,p2@TMEM161B,e:153396,h:28483,,TMEM161B,"transmembrane protein 161B","gene with protein product"
191,T093189,1070,0.5342,p10@EPB41,e:2035,h:3377,"Q29RX4,Q4VB87",EPB41,"erythrocyte membrane protein band 4.1","gene with protein product"
192,T104263,1071,0.5331,p2@APP,e:351,h:620,,APP,"amyloid beta precursor protein","gene with protein product"
193,T143912,1067,0.5314,p29@LIMCH1,e:22998,h:29191,"Q6NVB9,Q9UPQ0",LIMCH1,"LIM and calponin homology domains 1","gene with protein product"
194,T029724,1061,0.5281,p1@LRRIQ1,e:84125,h:25708,A8MY60,LRRIQ1,"leucine rich repeats and IQ motif containing 1","gene with protein product"
195,T160139,1053,0.5236,p3@PLAGL1,e:5325,h:9046,Q9UM63,PLAGL1,"PLAG1 like zinc finger 1","gene with protein product"
196,T169518,1052,0.5229,p3@HBP1,e:26959,h:23200,,HBP1,"HMG-box transcription factor 1","gene with protein product"
197,T044476,1048,0.5206,p6@TMOD3,e:29766,h:11873,,TMOD3,"tropomodulin 3","gene with protein product"
198,T056265,1048,0.5201,p5@USP22,e:23326,h:12621,,USP22,"ubiquitin specific peptidase 22","gene with protein product"
199,T040262,1038,0.5159,p4@RBM25,e:58517,h:23244,,RBM25,"RNA binding motif protein 25","gene with protein product"
200,T019855,1035,0.5157,p1@CCDC82,e:79780,h:26282,Q8N4S0,CCDC82,"coiled-coil domain containing 82","gene with protein product"
201,T027203,1034,0.5147,p7@PTGES3,e:10728,h:16049,,PTGES3,"prostaglandin E synthase 3","gene with protein product"
202,T043660,1032,0.5142,p4@ZFP106,e:64397,h:23240,,NA,NA,NA
203,T114742,1026,0.5102,p1@DYNC1I2,e:1781,h:2964,"Q13409,E7ERH4",DYNC1I2,"dynein cytoplasmic 1 intermediate chain 2","gene with protein product"
204,T043859,1023,0.5097,p3@SPG11,e:80208,h:11226,,SPG11,"spastic paraplegia 11 (autosomal recessive)","gene with protein product"
205,T057232,1019,0.5070,p1@ZNF830,e:91603,h:28291,Q96NB3,ZNF830,"zinc finger protein 830","gene with protein product"
206,T009321,1014,0.5045,p2@SLC35F2,e:54733,h:23615,Q8TE03,SLC35F2,"solute carrier family 35 member F2","gene with protein product"
